feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
immune_H_original_firstorder_MeanAbsoluteDeviation_std,immune,H,firstorder,MeanAbsoluteDeviation,std,0.001582,0.000588,0.001545,0.001618,0.371,246,239.5,72.0,421.0,0.0,0.7,0.0295,0.657524,higher feature -> higher survival_target
immune_H_original_firstorder_Mean_std,immune,H,firstorder,Mean,std,0.001582,0.000663,0.001541,0.001623,0.419,247,246.5,64.0,432.0,0.1,1.1,0.1375,0.037958,higher feature -> higher survival_target
muscularis_E_original_firstorder_Entropy_std,muscularis,E,firstorder,Entropy,std,0.001578,0.000572,0.001543,0.001614,0.362,248,242.0,69.0,423.0,0.0,0.8,-0.0383,0.56544,higher feature -> lower survival_target
tumor_E_original_firstorder_Median_mean,tumor,E,firstorder,Median,mean,0.001571,0.0009,0.001515,0.001627,0.573,249,281.0,43.0,454.0,0.4,3.6,0.0667,0.316279,higher feature -> higher survival_target
necrosis_E_original_firstorder_Entropy_mean,necrosis,E,firstorder,Entropy,mean,0.001565,0.000726,0.00152,0.00161,0.464,250,261.0,54.0,442.0,0.1,2.1,0.0779,0.241537,higher feature -> higher survival_target
necrosis_E_original_firstorder_Median_mean,necrosis,E,firstorder,Median,mean,0.001564,0.000748,0.001517,0.00161,0.478,251,262.5,55.0,450.0,0.1,1.9,0.1114,0.09337,higher feature -> higher survival_target
necrosis_H_original_firstorder_10Percentile_mean,necrosis,H,firstorder,10Percentile,mean,0.001558,0.000547,0.001525,0.001592,0.351,252,244.5,74.0,420.0,0.0,0.6,0.0644,0.332651,higher feature -> higher survival_target
tumor_E_original_firstorder_TotalEnergy_std,tumor,E,firstorder,TotalEnergy,std,0.001557,0.000704,0.001513,0.001601,0.452,253,254.5,59.0,438.0,0.1,1.6,0.0349,0.600491,higher feature -> higher survival_target
tumor_E_original_firstorder_Energy_std,tumor,E,firstorder,Energy,std,0.001552,0.000712,0.001508,0.001596,0.459,254,261.0,58.0,432.0,0.2,1.8,0.0349,0.600491,higher feature -> higher survival_target
urothelium_H_original_firstorder_Variance_mean,urothelium,H,firstorder,Variance,mean,0.001545,0.000445,0.001518,0.001573,0.288,255,237.5,90.0,405.0,0.0,0.2,0.1334,0.04413,higher feature -> higher survival_target
lamina_H_original_firstorder_Mean_std,lamina,H,firstorder,Mean,std,0.001545,0.000483,0.001515,0.001575,0.313,256,239.0,85.0,409.0,0.0,0.3,0.1037,0.118405,higher feature -> higher survival_target
necrosis_H_original_firstorder_MeanAbsoluteDeviation_mean,necrosis,H,firstorder,MeanAbsoluteDeviation,mean,0.001544,0.000614,0.001505,0.001582,0.398,257,256.0,66.0,422.0,0.1,1.4,0.1331,0.044633,higher feature -> higher survival_target
vessels_H_original_firstorder_Entropy_std,vessels,H,firstorder,Entropy,std,0.001541,0.000737,0.001495,0.001587,0.478,258,269.5,60.0,432.0,0.2,1.4,0.1466,0.02685,higher feature -> higher survival_target
tumor_H_original_firstorder_Energy_mean,tumor,H,firstorder,Energy,mean,0.00154,0.000724,0.001495,0.001585,0.47,259,273.0,56.0,444.0,0.1,1.8,0.2233,0.000683,higher feature -> higher survival_target
tumor_H_original_firstorder_TotalEnergy_mean,tumor,H,firstorder,TotalEnergy,mean,0.00154,0.00073,0.001494,0.001585,0.474,260,272.0,59.0,447.0,0.1,1.6,0.2233,0.000683,higher feature -> higher survival_target
urothelium_E_original_firstorder_Median_mean,urothelium,E,firstorder,Median,mean,0.001536,0.000491,0.001506,0.001566,0.32,261,245.0,85.0,415.0,0.0,0.1,-0.0498,0.454028,higher feature -> lower survival_target
tumor_E_original_firstorder_Skewness_std,tumor,E,firstorder,Skewness,std,0.001533,0.000704,0.001489,0.001576,0.459,262,272.0,61.0,437.0,0.2,1.8,-0.1087,0.101648,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_std,vessels,H,firstorder,10Percentile,std,0.001532,0.000558,0.001497,0.001566,0.364,263,256.5,70.0,420.0,0.0,0.7,0.1575,0.017333,higher feature -> higher survival_target
muscularis_H_original_firstorder_90Percentile_std,muscularis,H,firstorder,90Percentile,std,0.001529,0.00065,0.001489,0.001569,0.425,264,258.0,69.0,431.0,0.2,1.3,0.1394,0.0354,higher feature -> higher survival_target
lamina_E_original_firstorder_Uniformity_mean,lamina,E,firstorder,Uniformity,mean,0.001529,0.000773,0.001481,0.001577,0.506,265,272.0,54.0,454.0,0.2,2.2,-0.0703,0.290219,higher feature -> lower survival_target
urothelium_E_original_firstorder_Entropy_mean,urothelium,E,firstorder,Entropy,mean,0.001525,0.000619,0.001487,0.001564,0.406,266,260.0,65.9,431.0,0.0,1.7,0.0638,0.337252,higher feature -> higher survival_target
immune_H_original_firstorder_90Percentile_std,immune,H,firstorder,90Percentile,std,0.001522,0.000575,0.001487,0.001558,0.378,267,256.0,80.0,422.0,0.2,0.6,0.0479,0.471339,higher feature -> higher survival_target
tumor_E_original_firstorder_Energy_mean,tumor,E,firstorder,Energy,mean,0.001522,0.00088,0.001467,0.001576,0.578,268,289.0,46.0,457.0,0.5,3.3,0.0701,0.292011,higher feature -> higher survival_target
immune_H_original_firstorder_RobustMeanAbsoluteDeviation_std,immune,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001517,0.000612,0.001479,0.001555,0.404,269,265.0,71.8,441.0,0.0,1.1,0.0927,0.162951,higher feature -> higher survival_target
tumor_E_original_firstorder_TotalEnergy_mean,tumor,E,firstorder,TotalEnergy,mean,0.001515,0.000857,0.001462,0.001568,0.566,270,285.5,47.9,456.0,0.2,3.0,0.0701,0.292011,higher feature -> higher survival_target
lamina_E_original_firstorder_Entropy_mean,lamina,E,firstorder,Entropy,mean,0.001514,0.000797,0.001465,0.001564,0.526,271,278.0,54.0,454.0,0.3,2.1,0.0592,0.373545,higher feature -> higher survival_target
muscularis_H_original_firstorder_RootMeanSquared_std,muscularis,H,firstorder,RootMeanSquared,std,0.001511,0.000733,0.001465,0.001556,0.485,272,278.0,62.0,449.0,0.2,1.4,0.2171,0.000968,higher feature -> higher survival_target
necrosis_H_original_firstorder_90Percentile_mean,necrosis,H,firstorder,90Percentile,mean,0.001495,0.000535,0.001462,0.001528,0.358,273,263.0,84.0,425.0,0.0,0.4,0.1441,0.029616,higher feature -> higher survival_target
vessels_E_original_firstorder_RootMeanSquared_std,vessels,E,firstorder,RootMeanSquared,std,0.001493,0.000531,0.00146,0.001526,0.356,274,258.0,84.0,427.0,0.0,0.8,-0.0311,0.640882,higher feature -> lower survival_target
tumor_H_original_firstorder_Variance_std,tumor,H,firstorder,Variance,std,0.001492,0.000468,0.001463,0.001521,0.314,275,259.5,87.0,416.0,0.0,0.2,0.075,0.259605,higher feature -> higher survival_target
necrosis_H_original_firstorder_Kurtosis_std,necrosis,H,firstorder,Kurtosis,std,0.001489,0.000487,0.001459,0.001519,0.327,276,257.0,90.0,423.1,0.0,0.3,-0.0789,0.235074,higher feature -> lower survival_target
muscularis_H_original_firstorder_TotalEnergy_std,muscularis,H,firstorder,TotalEnergy,std,0.001482,0.000731,0.001437,0.001528,0.493,277,298.0,58.0,450.0,0.1,1.6,0.2557,9.4e-05,higher feature -> higher survival_target
muscularis_H_original_firstorder_Energy_std,muscularis,H,firstorder,Energy,std,0.00148,0.000734,0.001434,0.001525,0.496,278,293.5,56.0,453.0,0.0,1.7,0.2557,9.4e-05,higher feature -> higher survival_target
urothelium_H_original_firstorder_MeanAbsoluteDeviation_mean,urothelium,H,firstorder,MeanAbsoluteDeviation,mean,0.001477,0.000451,0.001449,0.001505,0.305,279,255.0,87.0,421.0,0.0,0.2,0.1579,0.017061,higher feature -> higher survival_target
immune_H_original_firstorder_MeanAbsoluteDeviation_mean,immune,H,firstorder,MeanAbsoluteDeviation,mean,0.001476,0.000681,0.001433,0.001518,0.461,280,280.0,70.0,442.0,0.3,1.2,0.2144,0.001126,higher feature -> higher survival_target
vessels_H_original_firstorder_Mean_std,vessels,H,firstorder,Mean,std,0.001475,0.000665,0.001434,0.001516,0.451,281,284.5,62.0,435.0,0.2,1.7,0.1778,0.007102,higher feature -> higher survival_target
urothelium_H_original_firstorder_90Percentile_std,urothelium,H,firstorder,90Percentile,std,0.001471,0.000645,0.001431,0.001511,0.439,282,278.0,69.0,448.0,0.1,0.7,-0.0356,0.592585,higher feature -> lower survival_target
necrosis_E_original_firstorder_Mean_mean,necrosis,E,firstorder,Mean,mean,0.001471,0.000716,0.001426,0.001515,0.487,283,289.0,63.0,455.0,0.0,1.3,0.098,0.140192,higher feature -> higher survival_target
necrosis_E_original_firstorder_Uniformity_mean,necrosis,E,firstorder,Uniformity,mean,0.00146,0.000632,0.001421,0.001499,0.433,284,282.0,69.0,441.0,0.0,1.1,-0.0905,0.173084,higher feature -> lower survival_target
urothelium_E_original_firstorder_RootMeanSquared_mean,urothelium,E,firstorder,RootMeanSquared,mean,0.001456,0.000597,0.001419,0.001493,0.41,285,282.0,77.0,439.0,0.1,0.8,-0.0145,0.827981,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_mean,tumor,E,firstorder,RootMeanSquared,mean,0.001454,0.000795,0.001405,0.001504,0.547,286,299.5,56.0,457.0,0.3,2.0,0.0691,0.299006,higher feature -> higher survival_target
necrosis_H_original_firstorder_Skewness_std,necrosis,H,firstorder,Skewness,std,0.00145,0.000438,0.001423,0.001477,0.302,287,265.0,97.0,422.0,0.0,0.3,-0.1097,0.098342,higher feature -> lower survival_target
urothelium_H_original_firstorder_RootMeanSquared_mean,urothelium,H,firstorder,RootMeanSquared,mean,0.001449,0.000499,0.001418,0.00148,0.344,288,269.0,87.0,435.0,0.0,0.4,0.1291,0.051639,higher feature -> higher survival_target
adipose_E_original_firstorder_MeanAbsoluteDeviation_std,adipose,E,firstorder,MeanAbsoluteDeviation,std,0.001445,0.000599,0.001408,0.001482,0.414,289,279.0,82.0,438.0,0.1,0.6,-0.1257,0.058005,higher feature -> lower survival_target
lamina_E_original_firstorder_90Percentile_std,lamina,E,firstorder,90Percentile,std,0.001443,0.000502,0.001412,0.001475,0.348,290,275.0,82.0,430.0,0.0,0.1,-0.0956,0.150289,higher feature -> lower survival_target
necrosis_H_original_firstorder_Energy_mean,necrosis,H,firstorder,Energy,mean,0.001437,0.000636,0.001397,0.001476,0.443,291,293.0,74.0,444.0,0.1,0.8,0.1627,0.013919,higher feature -> higher survival_target
tumor_H_original_firstorder_Skewness_std,tumor,H,firstorder,Skewness,std,0.001433,0.000535,0.0014,0.001466,0.373,292,289.0,77.0,426.0,0.0,0.5,-0.1333,0.044351,higher feature -> lower survival_target
necrosis_H_original_firstorder_TotalEnergy_mean,necrosis,H,firstorder,TotalEnergy,mean,0.00143,0.000617,0.001392,0.001468,0.432,293,293.0,73.0,438.0,0.1,0.9,0.1627,0.013919,higher feature -> higher survival_target
muscularis_H_original_firstorder_InterquartileRange_std,muscularis,H,firstorder,InterquartileRange,std,0.001429,0.000584,0.001392,0.001465,0.409,294,284.5,86.0,440.0,0.1,0.9,0.1131,0.088378,higher feature -> higher survival_target
urothelium_E_original_firstorder_Mean_mean,urothelium,E,firstorder,Mean,mean,0.001428,0.000468,0.001399,0.001457,0.327,295,272.5,97.0,432.0,0.0,0.3,-0.0321,0.629168,higher feature -> lower survival_target
muscularis_E_original_firstorder_90Percentile_std,muscularis,E,firstorder,90Percentile,std,0.001427,0.000473,0.001398,0.001457,0.331,296,267.5,95.0,437.0,0.0,0.3,-0.0936,0.159131,higher feature -> lower survival_target
lamina_E_original_firstorder_TotalEnergy_std,lamina,E,firstorder,TotalEnergy,std,0.001426,0.000544,0.001392,0.00146,0.382,297,277.0,87.0,440.0,0.0,0.7,-0.1097,0.098345,higher feature -> lower survival_target
vessels_H_original_firstorder_MeanAbsoluteDeviation_std,vessels,H,firstorder,MeanAbsoluteDeviation,std,0.001424,0.000576,0.001388,0.00146,0.404,298,282.0,79.0,442.0,0.1,1.0,0.1097,0.098398,higher feature -> higher survival_target
lamina_E_original_firstorder_Energy_std,lamina,E,firstorder,Energy,std,0.001424,0.000544,0.00139,0.001458,0.382,299,278.0,77.0,440.0,0.0,0.7,-0.1097,0.098345,higher feature -> lower survival_target
lamina_H_original_firstorder_TotalEnergy_std,lamina,H,firstorder,TotalEnergy,std,0.001414,0.000431,0.001387,0.001441,0.305,300,275.5,100.0,434.0,0.0,0.1,0.1391,0.035776,higher feature -> higher survival_target
vessels_H_original_firstorder_InterquartileRange_std,vessels,H,firstorder,InterquartileRange,std,0.001414,0.00066,0.001373,0.001454,0.467,301,300.0,64.0,449.0,0.0,1.4,0.1724,0.009096,higher feature -> higher survival_target
lamina_H_original_firstorder_Energy_std,lamina,H,firstorder,Energy,std,0.001413,0.000433,0.001386,0.00144,0.307,302,270.0,100.0,430.0,0.0,0.1,0.1391,0.035776,higher feature -> higher survival_target
necrosis_E_original_firstorder_90Percentile_mean,necrosis,E,firstorder,90Percentile,mean,0.001402,0.000575,0.001366,0.001437,0.41,303,290.0,86.9,450.0,0.0,0.8,0.0513,0.441003,higher feature -> higher survival_target
immune_E_original_firstorder_90Percentile_std,immune,E,firstorder,90Percentile,std,0.001398,0.00056,0.001363,0.001432,0.401,304,296.5,75.0,443.0,0.0,0.5,-0.0211,0.751339,higher feature -> lower survival_target
lamina_H_original_firstorder_Median_std,lamina,H,firstorder,Median,std,0.001397,0.000463,0.001369,0.001426,0.332,305,285.0,89.0,431.0,0.0,0.2,0.1699,0.010184,higher feature -> higher survival_target
urothelium_H_original_firstorder_Median_std,urothelium,H,firstorder,Median,std,0.001391,0.000605,0.001353,0.001428,0.435,306,310.0,70.0,448.0,0.0,1.1,0.0071,0.915181,higher feature -> higher survival_target
urothelium_H_original_firstorder_Skewness_mean,urothelium,H,firstorder,Skewness,mean,0.00139,0.000534,0.001357,0.001423,0.384,307,295.5,84.0,438.0,0.0,0.8,-0.206,0.001768,higher feature -> lower survival_target
immune_E_original_firstorder_Skewness_mean,immune,E,firstorder,Skewness,mean,0.001386,0.000514,0.001355,0.001418,0.371,308,294.0,90.9,445.0,0.0,0.5,-0.0597,0.369653,higher feature -> lower survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,H,firstorder,MeanAbsoluteDeviation,std,0.001385,0.00058,0.001349,0.001421,0.419,309,300.0,76.9,447.0,0.1,0.7,0.161,0.014952,higher feature -> higher survival_target
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001383,0.000581,0.001347,0.001419,0.42,310,302.0,80.0,449.0,0.0,0.5,0.0708,0.287188,higher feature -> higher survival_target
tumor_E_original_firstorder_10Percentile_std,tumor,E,firstorder,10Percentile,std,0.00138,0.000526,0.001347,0.001413,0.381,311,296.0,80.0,442.0,0.0,0.4,-0.0057,0.932317,higher feature -> lower survival_target
vessels_E_original_firstorder_90Percentile_std,vessels,E,firstorder,90Percentile,std,0.001379,0.000463,0.00135,0.001408,0.336,312,294.5,93.9,434.0,0.0,0.3,-0.0484,0.467107,higher feature -> lower survival_target
immune_H_original_firstorder_10Percentile_std,immune,H,firstorder,10Percentile,std,0.001377,0.000477,0.001348,0.001407,0.346,313,287.5,97.0,433.0,0.0,0.4,0.1411,0.033209,higher feature -> higher survival_target
urothelium_H_original_firstorder_Entropy_mean,urothelium,H,firstorder,Entropy,mean,0.001376,0.000557,0.001342,0.001411,0.405,314,295.0,87.0,443.0,0.1,0.9,0.1989,0.002557,higher feature -> higher survival_target
adipose_E_original_firstorder_TotalEnergy_std,adipose,E,firstorder,TotalEnergy,std,0.001373,0.000605,0.001336,0.001411,0.44,315,306.5,71.0,448.0,0.0,0.8,-0.0544,0.413745,higher feature -> lower survival_target
urothelium_H_original_firstorder_TotalEnergy_mean,urothelium,H,firstorder,TotalEnergy,mean,0.001373,0.00047,0.001344,0.001402,0.343,316,290.0,95.0,443.0,0.0,0.3,0.0792,0.233404,higher feature -> higher survival_target
immune_H_original_firstorder_Variance_mean,immune,H,firstorder,Variance,mean,0.001372,0.000672,0.001331,0.001414,0.49,317,316.0,71.0,446.0,0.2,1.0,0.1787,0.006835,higher feature -> higher survival_target
immune_E_original_firstorder_Kurtosis_mean,immune,E,firstorder,Kurtosis,mean,0.001371,0.000506,0.00134,0.001403,0.369,318,296.0,90.0,440.0,0.0,0.4,-0.0476,0.47457,higher feature -> lower survival_target
urothelium_H_original_firstorder_Energy_mean,urothelium,H,firstorder,Energy,mean,0.001371,0.000468,0.001342,0.0014,0.341,319,291.0,92.9,441.0,0.0,0.2,0.0792,0.233404,higher feature -> higher survival_target
urothelium_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,urothelium,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.00137,0.000402,0.001345,0.001395,0.293,320,281.0,109.0,436.0,0.0,0.1,0.1691,0.010531,higher feature -> higher survival_target
tumor_E_original_firstorder_90Percentile_mean,tumor,E,firstorder,90Percentile,mean,0.001365,0.000725,0.00132,0.00141,0.532,321,323.5,62.0,458.0,0.0,1.9,0.0781,0.240245,higher feature -> higher survival_target
adipose_E_original_firstorder_Energy_std,adipose,E,firstorder,Energy,std,0.001363,0.000603,0.001326,0.001401,0.442,322,313.0,70.0,450.0,0.1,0.9,-0.0544,0.413745,higher feature -> lower survival_target
lamina_E_original_firstorder_Median_std,lamina,E,firstorder,Median,std,0.001362,0.000478,0.001333,0.001392,0.351,323,303.0,89.0,439.0,0.0,0.2,-0.1374,0.038165,higher feature -> lower survival_target
urothelium_H_original_firstorder_InterquartileRange_mean,urothelium,H,firstorder,InterquartileRange,mean,0.00136,0.000417,0.001334,0.001386,0.306,324,286.0,113.0,435.0,0.0,0.2,0.1677,0.011186,higher feature -> higher survival_target
tumor_E_original_firstorder_InterquartileRange_mean,tumor,E,firstorder,InterquartileRange,mean,0.00136,0.000577,0.001324,0.001395,0.425,325,312.0,80.0,449.0,0.1,0.3,0.0749,0.259838,higher feature -> higher survival_target
immune_H_original_firstorder_10Percentile_mean,immune,H,firstorder,10Percentile,mean,0.001359,0.000466,0.00133,0.001387,0.343,326,293.0,107.0,439.0,0.1,0.2,0.1666,0.011745,higher feature -> higher survival_target
urothelium_H_original_firstorder_10Percentile_mean,urothelium,H,firstorder,10Percentile,mean,0.001358,0.000476,0.001328,0.001387,0.351,327,296.0,96.0,439.0,0.0,0.3,0.0486,0.465611,higher feature -> higher survival_target
muscularis_E_original_firstorder_Uniformity_mean,muscularis,E,firstorder,Uniformity,mean,0.001356,0.000451,0.001328,0.001384,0.333,328,293.0,101.0,437.0,0.1,0.1,-0.0081,0.903616,higher feature -> lower survival_target
muscularis_H_original_firstorder_MeanAbsoluteDeviation_std,muscularis,H,firstorder,MeanAbsoluteDeviation,std,0.001356,0.000551,0.001322,0.00139,0.407,329,303.0,80.0,451.0,0.0,0.8,0.0737,0.267925,higher feature -> higher survival_target
muscularis_E_original_firstorder_10Percentile_std,muscularis,E,firstorder,10Percentile,std,0.001353,0.000523,0.001321,0.001386,0.387,330,302.5,85.0,443.0,0.0,0.5,-0.0547,0.411168,higher feature -> lower survival_target
necrosis_E_original_firstorder_Energy_mean,necrosis,E,firstorder,Energy,mean,0.00135,0.000604,0.001313,0.001388,0.447,331,318.0,77.0,454.0,0.0,0.8,0.0779,0.24109,higher feature -> higher survival_target
muscularis_E_original_firstorder_Mean_std,muscularis,E,firstorder,Mean,std,0.00135,0.000818,0.001299,0.001401,0.606,332,315.0,81.9,449.0,0.1,0.7,-0.1391,0.035878,higher feature -> lower survival_target
muscularis_H_original_firstorder_RobustMeanAbsoluteDeviation_std,muscularis,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001348,0.000548,0.001314,0.001382,0.406,333,303.5,96.9,445.0,0.1,0.6,0.1069,0.10756,higher feature -> higher survival_target
necrosis_E_original_firstorder_TotalEnergy_mean,necrosis,E,firstorder,TotalEnergy,mean,0.001343,0.000597,0.001306,0.00138,0.444,334,321.0,82.0,452.0,0.0,0.9,0.0779,0.24109,higher feature -> higher survival_target
urothelium_H_original_firstorder_10Percentile_std,urothelium,H,firstorder,10Percentile,std,0.001343,0.000472,0.001313,0.001372,0.352,335,304.0,100.9,447.0,0.0,0.2,-0.0033,0.960275,higher feature -> lower survival_target
muscularis_E_original_firstorder_Kurtosis_mean,muscularis,E,firstorder,Kurtosis,mean,0.001341,0.000425,0.001314,0.001367,0.317,336,297.5,104.0,440.0,0.0,0.1,-0.023,0.729497,higher feature -> lower survival_target
vessels_H_original_firstorder_RootMeanSquared_std,vessels,H,firstorder,RootMeanSquared,std,0.001328,0.000569,0.001293,0.001364,0.428,337,321.0,85.0,444.0,0.2,0.6,0.1511,0.022446,higher feature -> higher survival_target
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_std,vessels,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001328,0.000606,0.00129,0.001365,0.457,338,323.0,79.0,451.0,0.0,1.1,0.1557,0.01865,higher feature -> higher survival_target
muscularis_E_original_firstorder_Energy_std,muscularis,E,firstorder,Energy,std,0.001327,0.000615,0.001289,0.001365,0.463,339,319.5,82.0,450.0,0.2,1.0,-0.148,0.025472,higher feature -> lower survival_target
urothelium_H_original_firstorder_Median_mean,urothelium,H,firstorder,Median,mean,0.001323,0.000401,0.001299,0.001348,0.303,340,298.0,115.0,442.0,0.0,0.0,0.1272,0.055151,higher feature -> higher survival_target
vessels_H_original_firstorder_90Percentile_std,vessels,H,firstorder,90Percentile,std,0.001321,0.000524,0.001288,0.001353,0.396,341,313.0,85.0,446.0,0.1,0.5,0.1211,0.067954,higher feature -> higher survival_target
lamina_E_original_firstorder_Mean_std,lamina,E,firstorder,Mean,std,0.001319,0.00046,0.001291,0.001348,0.348,342,314.0,91.0,439.0,0.0,0.2,-0.1111,0.094107,higher feature -> lower survival_target
muscularis_E_original_firstorder_TotalEnergy_std,muscularis,E,firstorder,TotalEnergy,std,0.001318,0.000597,0.001281,0.001355,0.453,343,319.5,80.9,451.0,0.1,0.7,-0.148,0.025472,higher feature -> lower survival_target
adipose_H_original_firstorder_Variance_std,adipose,H,firstorder,Variance,std,0.001317,0.000642,0.001277,0.001357,0.488,344,331.0,66.9,458.0,0.0,1.5,0.2009,0.002305,higher feature -> higher survival_target
vessels_H_original_firstorder_Variance_std,vessels,H,firstorder,Variance,std,0.001317,0.000635,0.001278,0.001356,0.482,345,329.0,67.9,453.0,0.1,1.5,0.1558,0.018581,higher feature -> higher survival_target
lamina_E_original_firstorder_InterquartileRange_mean,lamina,E,firstorder,InterquartileRange,mean,0.001317,0.000453,0.001288,0.001345,0.344,346,311.0,100.9,451.0,0.0,0.0,-0.0019,0.976906,higher feature -> lower survival_target
tumor_E_original_firstorder_Variance_mean,tumor,E,firstorder,Variance,mean,0.001315,0.000578,0.00128,0.001351,0.439,347,328.0,83.0,454.0,0.0,0.6,0.0781,0.240447,higher feature -> higher survival_target
urothelium_H_original_firstorder_Uniformity_mean,urothelium,H,firstorder,Uniformity,mean,0.001309,0.000519,0.001276,0.001341,0.397,348,314.0,104.0,442.0,0.1,0.7,-0.2204,0.000804,higher feature -> lower survival_target
lamina_E_original_firstorder_RootMeanSquared_std,lamina,E,firstorder,RootMeanSquared,std,0.001304,0.000421,0.001278,0.00133,0.323,349,308.0,103.9,437.0,0.0,0.1,-0.1099,0.097753,higher feature -> lower survival_target
adipose_E_original_firstorder_Entropy_std,adipose,E,firstorder,Entropy,std,0.001303,0.000451,0.001275,0.001331,0.346,350,313.5,98.0,444.0,0.0,0.2,0.0152,0.81979,higher feature -> higher survival_target
immune_E_original_firstorder_Entropy_std,immune,E,firstorder,Entropy,std,0.001302,0.000479,0.001272,0.001332,0.368,351,317.0,104.9,442.0,0.0,0.3,-0.0808,0.224387,higher feature -> lower survival_target
urothelium_H_original_firstorder_Mean_mean,urothelium,H,firstorder,Mean,mean,0.001296,0.000412,0.001271,0.001322,0.318,352,307.0,115.0,443.0,0.0,0.3,0.1373,0.038322,higher feature -> higher survival_target
tumor_E_original_firstorder_10Percentile_mean,tumor,E,firstorder,10Percentile,mean,0.001296,0.000537,0.001263,0.001329,0.414,353,326.0,90.0,454.0,0.0,0.4,0.0555,0.404166,higher feature -> higher survival_target
adipose_E_original_firstorder_Variance_mean,adipose,E,firstorder,Variance,mean,0.001296,0.000536,0.001262,0.001329,0.414,354,323.0,92.0,448.0,0.1,0.3,-0.1256,0.058362,higher feature -> lower survival_target
necrosis_E_original_firstorder_RootMeanSquared_mean,necrosis,E,firstorder,RootMeanSquared,mean,0.001296,0.000549,0.001262,0.00133,0.423,355,335.5,86.0,455.0,0.0,0.5,0.0742,0.264718,higher feature -> higher survival_target
immune_H_original_firstorder_Entropy_std,immune,H,firstorder,Entropy,std,0.001295,0.000401,0.00127,0.00132,0.31,356,312.0,114.0,435.0,0.0,0.1,0.0501,0.45171,higher feature -> higher survival_target
vessels_E_original_firstorder_Entropy_std,vessels,E,firstorder,Entropy,std,0.001293,0.000516,0.001261,0.001325,0.399,357,326.5,98.9,448.0,0.0,0.6,-0.0715,0.282507,higher feature -> lower survival_target
necrosis_E_original_firstorder_Skewness_std,necrosis,E,firstorder,Skewness,std,0.001293,0.000491,0.001262,0.001323,0.379,358,318.5,96.0,443.0,0.0,0.6,-0.0791,0.234364,higher feature -> lower survival_target
adipose_E_original_firstorder_Median_std,adipose,E,firstorder,Median,std,0.001292,0.000461,0.001263,0.00132,0.357,359,319.0,101.9,443.0,0.0,0.2,-0.081,0.223071,higher feature -> lower survival_target
urothelium_H_original_firstorder_90Percentile_mean,urothelium,H,firstorder,90Percentile,mean,0.001291,0.000416,0.001266,0.001317,0.322,360,312.0,121.0,441.0,0.0,0.3,0.1617,0.014535,higher feature -> higher survival_target
urothelium_H_original_firstorder_Mean_std,urothelium,H,firstorder,Mean,std,0.001291,0.000525,0.001258,0.001323,0.407,361,332.0,90.0,454.0,0.0,0.3,-0.0089,0.893514,higher feature -> lower survival_target
tumor_E_original_firstorder_Skewness_mean,tumor,E,firstorder,Skewness,mean,0.001288,0.000572,0.001252,0.001323,0.444,362,337.0,77.0,455.0,0.0,0.6,-0.063,0.343842,higher feature -> lower survival_target
tumor_E_original_firstorder_MeanAbsoluteDeviation_mean,tumor,E,firstorder,MeanAbsoluteDeviation,mean,0.001286,0.000569,0.001251,0.001321,0.442,363,338.0,82.0,455.0,0.0,0.3,0.08,0.228751,higher feature -> higher survival_target
adipose_E_original_firstorder_90Percentile_std,adipose,E,firstorder,90Percentile,std,0.001283,0.000452,0.001255,0.001311,0.352,364,328.0,101.0,447.0,0.0,0.1,-0.0586,0.378617,higher feature -> lower survival_target
adipose_E_original_firstorder_10Percentile_mean,adipose,E,firstorder,10Percentile,mean,0.001281,0.000518,0.001249,0.001313,0.405,365,330.5,89.9,449.0,0.0,0.4,0.1131,0.088382,higher feature -> higher survival_target
adipose_E_original_firstorder_Mean_std,adipose,E,firstorder,Mean,std,0.00128,0.000407,0.001255,0.001305,0.318,366,319.0,114.9,440.0,0.0,0.2,-0.0199,0.764544,higher feature -> lower survival_target
muscularis_E_original_firstorder_Skewness_std,muscularis,E,firstorder,Skewness,std,0.00128,0.000491,0.001249,0.00131,0.384,367,323.5,103.0,451.0,0.1,0.3,-0.0576,0.386503,higher feature -> lower survival_target
vessels_H_original_firstorder_Energy_std,vessels,H,firstorder,Energy,std,0.001274,0.000501,0.001243,0.001305,0.393,368,330.0,103.0,446.0,0.1,0.6,0.1497,0.023744,higher feature -> higher survival_target
