feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tdlu_E_original_firstorder_Uniformity_mean,tdlu,E,firstorder,Uniformity,mean,0.001316,0.000387,0.001292,0.00134,0.294,368,353.5,106.9,463.0,0.0,0.3,-0.0687,0.083516,higher feature -> lower survival_target
muscle_H_original_firstorder_Entropy_mean,muscle,H,firstorder,Entropy,mean,0.001316,0.000296,0.001297,0.001334,0.225,369,338.0,144.0,457.0,0.0,0.0,0.1025,0.009691,higher feature -> higher survival_target
muscle_H_original_firstorder_Variance_std,muscle,H,firstorder,Variance,std,0.001312,0.000301,0.001293,0.001331,0.23,370,341.0,140.8,457.0,0.0,0.0,-0.0667,0.092846,higher feature -> lower survival_target
tumor_E_original_firstorder_TotalEnergy_std,tumor,E,firstorder,TotalEnergy,std,0.001312,0.00033,0.001291,0.001332,0.252,371,343.0,129.9,458.0,0.0,0.0,-0.085,0.032118,higher feature -> lower survival_target
tdlu_E_original_firstorder_TotalEnergy_mean,tdlu,E,firstorder,TotalEnergy,mean,0.001311,0.000332,0.001291,0.001332,0.253,372,347.5,126.0,460.0,0.0,0.0,-0.0028,0.943357,higher feature -> lower survival_target
tumor_E_original_firstorder_Energy_std,tumor,E,firstorder,Energy,std,0.00131,0.000322,0.00129,0.00133,0.246,373,346.0,131.0,459.0,0.0,0.0,-0.085,0.032118,higher feature -> lower survival_target
tdlu_E_original_firstorder_RootMeanSquared_mean,tdlu,E,firstorder,RootMeanSquared,mean,0.00131,0.000353,0.001288,0.001332,0.27,374,350.0,126.9,461.0,0.0,0.1,0.0198,0.617528,higher feature -> higher survival_target
tdlu_H_original_firstorder_RootMeanSquared_mean,tdlu,H,firstorder,RootMeanSquared,mean,0.001308,0.000331,0.001288,0.001329,0.253,375,345.0,136.0,457.0,0.0,0.1,-0.0174,0.66182,higher feature -> lower survival_target
tdlu_H_original_firstorder_Median_mean,tdlu,H,firstorder,Median,mean,0.001307,0.000301,0.001288,0.001326,0.23,376,336.0,136.0,458.0,0.0,0.1,0.0396,0.318623,higher feature -> higher survival_target
vessels_H_original_firstorder_Mean_std,vessels,H,firstorder,Mean,std,0.001305,0.000317,0.001285,0.001325,0.243,377,342.0,128.0,460.0,0.0,0.0,-0.0698,0.078775,higher feature -> lower survival_target
vessels_E_original_firstorder_Median_std,vessels,E,firstorder,Median,std,0.001304,0.000294,0.001286,0.001322,0.225,378,344.0,142.0,454.0,0.0,0.0,-0.1131,0.004281,higher feature -> lower survival_target
vessels_H_original_firstorder_MeanAbsoluteDeviation_mean,vessels,H,firstorder,MeanAbsoluteDeviation,mean,0.001303,0.000306,0.001284,0.001322,0.235,379,341.0,137.0,457.0,0.0,0.0,-0.0334,0.40008,higher feature -> lower survival_target
muscle_H_original_firstorder_TotalEnergy_std,muscle,H,firstorder,TotalEnergy,std,0.001303,0.000389,0.001278,0.001327,0.299,380,359.5,107.0,462.0,0.0,0.1,0.0068,0.865056,higher feature -> higher survival_target
muscle_H_original_firstorder_Energy_std,muscle,H,firstorder,Energy,std,0.001302,0.000391,0.001278,0.001326,0.3,381,360.0,111.0,462.0,0.0,0.1,0.0068,0.865056,higher feature -> higher survival_target
tumor_E_original_firstorder_Mean_std,tumor,E,firstorder,Mean,std,0.001298,0.000253,0.001283,0.001314,0.195,382,341.0,164.9,451.0,0.0,0.0,-0.0797,0.044598,higher feature -> lower survival_target
tils_H_original_firstorder_Kurtosis_std,tils,H,firstorder,Kurtosis,std,0.001297,0.000261,0.001281,0.001313,0.201,383,343.0,164.9,455.0,0.0,0.0,-0.0397,0.317479,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_mean,tumor,E,firstorder,RootMeanSquared,mean,0.001296,0.000324,0.001276,0.001316,0.25,384,347.0,133.0,464.0,0.0,0.0,0.0327,0.409738,higher feature -> higher survival_target
dcis_E_original_firstorder_Median_std,dcis,E,firstorder,Median,std,0.001292,0.000365,0.001269,0.001314,0.283,385,363.0,119.0,464.0,0.0,0.1,-0.0284,0.473909,higher feature -> lower survival_target
tdlu_E_original_firstorder_Entropy_std,tdlu,E,firstorder,Entropy,std,0.00129,0.000274,0.001273,0.001307,0.212,386,345.0,149.9,454.0,0.0,0.0,-0.075,0.05863,higher feature -> lower survival_target
muscle_E_original_firstorder_Uniformity_mean,muscle,E,firstorder,Uniformity,mean,0.00129,0.000306,0.001271,0.001309,0.237,387,354.0,138.9,461.0,0.0,0.0,-0.0383,0.335321,higher feature -> lower survival_target
dcis_H_original_firstorder_Mean_std,dcis,H,firstorder,Mean,std,0.001289,0.00032,0.001269,0.001309,0.248,388,351.0,132.9,458.0,0.0,0.2,-0.0691,0.081696,higher feature -> lower survival_target
vessels_E_original_firstorder_Entropy_mean,vessels,E,firstorder,Entropy,mean,0.001288,0.000346,0.001267,0.001309,0.268,389,355.0,119.0,465.0,0.0,0.0,0.0462,0.244606,higher feature -> higher survival_target
tdlu_H_original_firstorder_90Percentile_mean,tdlu,H,firstorder,90Percentile,mean,0.001287,0.000334,0.001266,0.001307,0.259,390,351.0,130.9,461.0,0.0,0.1,-0.0292,0.461923,higher feature -> lower survival_target
tils_E_original_firstorder_Kurtosis_std,tils,E,firstorder,Kurtosis,std,0.001286,0.000265,0.00127,0.001302,0.206,391,347.0,159.9,458.0,0.0,0.0,-0.0247,0.533633,higher feature -> lower survival_target
muscle_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscle,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001284,0.000286,0.001266,0.001302,0.223,392,350.0,149.0,458.0,0.0,0.0,-0.0425,0.284024,higher feature -> lower survival_target
tdlu_H_original_firstorder_Mean_mean,tdlu,H,firstorder,Mean,mean,0.001271,0.00032,0.001251,0.001291,0.252,393,355.5,134.0,462.0,0.0,0.1,0.0075,0.850285,higher feature -> higher survival_target
dcis_E_original_firstorder_90Percentile_mean,dcis,E,firstorder,90Percentile,mean,0.001268,0.000333,0.001247,0.001288,0.263,394,365.0,132.0,463.0,0.0,0.0,0.0196,0.622209,higher feature -> higher survival_target
muscle_E_original_firstorder_InterquartileRange_mean,muscle,E,firstorder,InterquartileRange,mean,0.001267,0.000273,0.001251,0.001284,0.215,395,352.0,157.0,460.0,0.0,0.0,-0.0363,0.361277,higher feature -> lower survival_target
muscle_H_original_firstorder_MeanAbsoluteDeviation_mean,muscle,H,firstorder,MeanAbsoluteDeviation,mean,0.001267,0.000282,0.00125,0.001285,0.223,396,354.5,156.0,458.0,0.0,0.0,0.0616,0.120656,higher feature -> higher survival_target
tdlu_H_original_firstorder_10Percentile_mean,tdlu,H,firstorder,10Percentile,mean,0.001264,0.000309,0.001245,0.001283,0.244,397,360.0,145.9,462.0,0.0,0.0,0.0063,0.874345,higher feature -> higher survival_target
tumor_E_original_firstorder_MeanAbsoluteDeviation_std,tumor,E,firstorder,MeanAbsoluteDeviation,std,0.001261,0.000287,0.001243,0.001279,0.228,398,359.5,161.9,459.0,0.0,0.1,-0.0818,0.039186,higher feature -> lower survival_target
vessels_H_original_firstorder_Median_mean,vessels,H,firstorder,Median,mean,0.001251,0.000281,0.001234,0.001269,0.225,399,355.0,159.0,461.0,0.0,0.1,0.0465,0.241375,higher feature -> higher survival_target
tumor_E_original_firstorder_Median_std,tumor,E,firstorder,Median,std,0.001251,0.000267,0.001234,0.001267,0.214,400,364.0,165.0,457.0,0.0,0.1,-0.0911,0.021641,higher feature -> lower survival_target
tdlu_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tdlu,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001248,0.000298,0.001229,0.001266,0.239,401,367.5,157.9,465.0,0.0,0.0,-0.0231,0.561215,higher feature -> lower survival_target
tumor_H_original_firstorder_Skewness_mean,tumor,H,firstorder,Skewness,mean,0.001242,0.000307,0.001223,0.001261,0.247,402,372.0,146.0,463.0,0.0,0.0,-0.027,0.496914,higher feature -> lower survival_target
tumor_H_original_firstorder_Entropy_mean,tumor,H,firstorder,Entropy,mean,0.001241,0.000306,0.001222,0.00126,0.247,403,370.0,143.0,465.0,0.0,0.0,-0.0241,0.544288,higher feature -> lower survival_target
tdlu_E_original_firstorder_10Percentile_mean,tdlu,E,firstorder,10Percentile,mean,0.001241,0.00026,0.001225,0.001257,0.21,404,366.0,165.0,462.0,0.0,0.0,-0.0356,0.370531,higher feature -> lower survival_target
stroma_E_original_firstorder_Kurtosis_std,stroma,E,firstorder,Kurtosis,std,0.001237,0.000245,0.001222,0.001253,0.198,405,366.0,168.0,456.0,0.0,0.0,-0.0269,0.497738,higher feature -> lower survival_target
muscle_E_original_firstorder_MeanAbsoluteDeviation_mean,muscle,E,firstorder,MeanAbsoluteDeviation,mean,0.001237,0.000268,0.00122,0.001253,0.216,406,370.5,165.9,460.0,0.0,0.0,-0.0412,0.299491,higher feature -> lower survival_target
dcis_E_original_firstorder_Kurtosis_mean,dcis,E,firstorder,Kurtosis,mean,0.001236,0.000297,0.001218,0.001255,0.24,407,374.0,159.0,462.0,0.0,0.2,-0.014,0.72548,higher feature -> lower survival_target
tumor_E_original_firstorder_90Percentile_mean,tumor,E,firstorder,90Percentile,mean,0.001235,0.000319,0.001215,0.001255,0.259,408,372.0,146.0,466.0,0.0,0.0,0.0311,0.433466,higher feature -> higher survival_target
dcis_H_original_firstorder_Median_std,dcis,H,firstorder,Median,std,0.001228,0.000285,0.001211,0.001246,0.232,409,373.0,154.9,462.0,0.0,0.0,-0.0587,0.139323,higher feature -> lower survival_target
vessels_H_original_firstorder_90Percentile_mean,vessels,H,firstorder,90Percentile,mean,0.001228,0.000343,0.001207,0.001249,0.279,410,383.0,140.9,464.0,0.0,0.3,-0.0,0.999414,higher feature -> lower survival_target
muscle_H_original_firstorder_Mean_std,muscle,H,firstorder,Mean,std,0.001227,0.000275,0.00121,0.001244,0.224,411,374.0,160.9,461.0,0.0,0.0,-0.0107,0.788325,higher feature -> lower survival_target
tdlu_E_original_firstorder_Median_mean,tdlu,E,firstorder,Median,mean,0.001218,0.000303,0.001199,0.001237,0.249,412,382.0,158.0,467.0,0.0,0.0,0.0035,0.93027,higher feature -> higher survival_target
vessels_H_original_firstorder_Energy_std,vessels,H,firstorder,Energy,std,0.001215,0.000279,0.001197,0.001232,0.23,413,378.0,161.0,465.0,0.0,0.0,-0.0576,0.147075,higher feature -> lower survival_target
vessels_H_original_firstorder_TotalEnergy_std,vessels,H,firstorder,TotalEnergy,std,0.001211,0.000274,0.001194,0.001228,0.226,414,377.5,159.0,465.0,0.0,0.0,-0.0576,0.147075,higher feature -> lower survival_target
tdlu_H_original_firstorder_InterquartileRange_mean,tdlu,H,firstorder,InterquartileRange,mean,0.001211,0.000275,0.001194,0.001228,0.227,415,380.0,172.9,466.0,0.0,0.0,-0.0116,0.769403,higher feature -> lower survival_target
tumor_E_original_firstorder_Uniformity_mean,tumor,E,firstorder,Uniformity,mean,0.001207,0.000306,0.001188,0.001226,0.253,416,384.0,150.0,467.0,0.0,0.0,-0.0602,0.129078,higher feature -> lower survival_target
tdlu_E_original_firstorder_Mean_mean,tdlu,E,firstorder,Mean,mean,0.001206,0.000304,0.001187,0.001225,0.252,417,385.0,153.0,465.0,0.0,0.1,0.0107,0.788414,higher feature -> higher survival_target
tdlu_H_original_firstorder_Entropy_mean,tdlu,H,firstorder,Entropy,mean,0.001204,0.000265,0.001188,0.00122,0.22,418,380.0,170.9,464.0,0.0,0.0,0.0223,0.574331,higher feature -> higher survival_target
dcis_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,dcis,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001203,0.000269,0.001187,0.00122,0.223,419,382.0,171.0,463.0,0.0,0.0,-0.038,0.338123,higher feature -> lower survival_target
muscle_E_original_firstorder_10Percentile_mean,muscle,E,firstorder,10Percentile,mean,0.001202,0.000249,0.001187,0.001217,0.207,420,378.0,182.9,462.0,0.0,0.0,-0.0768,0.053028,higher feature -> lower survival_target
stroma_E_original_firstorder_Mean_mean,stroma,E,firstorder,Mean,mean,0.001195,0.000273,0.001178,0.001212,0.228,421,382.0,162.9,466.0,0.0,0.0,-0.0141,0.722723,higher feature -> lower survival_target
tdlu_H_original_firstorder_TotalEnergy_mean,tdlu,H,firstorder,TotalEnergy,mean,0.001195,0.000291,0.001177,0.001213,0.243,422,389.5,159.9,465.0,0.0,0.0,-0.0323,0.41556,higher feature -> lower survival_target
tdlu_H_original_firstorder_Energy_mean,tdlu,H,firstorder,Energy,mean,0.001194,0.000285,0.001176,0.001211,0.238,423,387.0,165.9,466.0,0.0,0.0,-0.0323,0.41556,higher feature -> lower survival_target
vessels_E_original_firstorder_RootMeanSquared_mean,vessels,E,firstorder,RootMeanSquared,mean,0.001193,0.000295,0.001175,0.001211,0.247,424,384.0,154.0,467.0,0.0,0.0,-0.0065,0.870731,higher feature -> lower survival_target
muscle_H_original_firstorder_90Percentile_mean,muscle,H,firstorder,90Percentile,mean,0.001187,0.000257,0.001171,0.001203,0.216,425,384.0,190.9,462.0,0.0,0.0,0.081,0.041211,higher feature -> higher survival_target
stroma_E_original_firstorder_Entropy_std,stroma,E,firstorder,Entropy,std,0.001187,0.000246,0.001172,0.001203,0.207,426,384.5,181.0,465.0,0.0,0.1,-0.0784,0.048025,higher feature -> lower survival_target
tumor_H_original_firstorder_Uniformity_mean,tumor,H,firstorder,Uniformity,mean,0.001187,0.00025,0.001171,0.001202,0.21,427,382.5,194.9,463.0,0.0,0.0,-0.0012,0.975482,higher feature -> lower survival_target
muscle_H_original_firstorder_TotalEnergy_mean,muscle,H,firstorder,TotalEnergy,mean,0.001181,0.000303,0.001162,0.0012,0.257,428,391.0,156.0,466.0,0.0,0.0,0.0525,0.186455,higher feature -> higher survival_target
muscle_H_original_firstorder_Energy_mean,muscle,H,firstorder,Energy,mean,0.001177,0.000298,0.001158,0.001195,0.254,429,394.0,165.9,465.0,0.0,0.0,0.0525,0.186455,higher feature -> higher survival_target
stroma_E_original_firstorder_10Percentile_std,stroma,E,firstorder,10Percentile,std,0.001176,0.000273,0.001159,0.001193,0.232,430,396.0,165.9,466.0,0.0,0.0,-0.118,0.002879,higher feature -> lower survival_target
tumor_H_original_firstorder_RootMeanSquared_mean,tumor,H,firstorder,RootMeanSquared,mean,0.001176,0.000248,0.00116,0.001191,0.211,431,388.0,189.9,465.0,0.0,0.0,-0.0405,0.30792,higher feature -> lower survival_target
stroma_E_original_firstorder_Skewness_std,stroma,E,firstorder,Skewness,std,0.001176,0.000232,0.001161,0.00119,0.198,432,386.0,195.0,464.0,0.0,0.0,-0.039,0.326678,higher feature -> lower survival_target
vessels_E_original_firstorder_TotalEnergy_mean,vessels,E,firstorder,TotalEnergy,mean,0.001176,0.000289,0.001158,0.001193,0.246,433,394.0,159.9,467.0,0.0,0.0,-0.0292,0.461875,higher feature -> lower survival_target
vessels_E_original_firstorder_Energy_mean,vessels,E,firstorder,Energy,mean,0.001174,0.00029,0.001156,0.001192,0.247,434,394.0,157.0,467.0,0.0,0.0,-0.0292,0.461875,higher feature -> lower survival_target
vessels_H_original_firstorder_Mean_mean,vessels,H,firstorder,Mean,mean,0.001167,0.000308,0.001148,0.001186,0.264,435,397.5,168.9,466.0,0.0,0.2,0.0232,0.559193,higher feature -> higher survival_target
muscle_H_original_firstorder_RootMeanSquared_std,muscle,H,firstorder,RootMeanSquared,std,0.001165,0.000267,0.001149,0.001182,0.229,436,398.0,174.0,464.0,0.0,0.0,-0.0321,0.418511,higher feature -> lower survival_target
vessels_E_original_firstorder_MeanAbsoluteDeviation_mean,vessels,E,firstorder,MeanAbsoluteDeviation,mean,0.001162,0.000288,0.001144,0.00118,0.248,437,400.5,166.0,466.0,0.0,0.0,0.0079,0.842645,higher feature -> higher survival_target
vessels_H_original_firstorder_Energy_mean,vessels,H,firstorder,Energy,mean,0.001155,0.00025,0.00114,0.001171,0.217,438,397.5,198.0,465.0,0.0,0.0,-0.0249,0.530689,higher feature -> lower survival_target
vessels_H_original_firstorder_TotalEnergy_mean,vessels,H,firstorder,TotalEnergy,mean,0.001155,0.000248,0.001139,0.00117,0.215,439,398.0,195.9,464.0,0.0,0.0,-0.0249,0.530689,higher feature -> lower survival_target
vessels_H_original_firstorder_RootMeanSquared_mean,vessels,H,firstorder,RootMeanSquared,mean,0.001151,0.000258,0.001135,0.001167,0.224,440,400.0,183.0,466.0,0.0,0.0,-0.0172,0.665798,higher feature -> lower survival_target
vessels_H_original_firstorder_Median_std,vessels,H,firstorder,Median,std,0.001143,0.000232,0.001129,0.001158,0.203,441,397.0,208.0,466.0,0.0,0.0,-0.0542,0.172373,higher feature -> lower survival_target
muscle_H_original_firstorder_Variance_mean,muscle,H,firstorder,Variance,mean,0.001136,0.000225,0.001122,0.00115,0.198,442,400.0,221.9,465.0,0.0,0.0,0.0113,0.77678,higher feature -> higher survival_target
stroma_E_original_firstorder_10Percentile_mean,stroma,E,firstorder,10Percentile,mean,0.001135,0.000234,0.001121,0.00115,0.206,443,402.5,206.0,465.0,0.0,0.0,-0.0811,0.040824,higher feature -> lower survival_target
tdlu_H_original_firstorder_Uniformity_mean,tdlu,H,firstorder,Uniformity,mean,0.001134,0.000227,0.00112,0.001148,0.2,444,403.0,216.0,465.0,0.0,0.0,-0.0524,0.186897,higher feature -> lower survival_target
tumor_E_original_firstorder_Entropy_mean,tumor,E,firstorder,Entropy,mean,0.00113,0.000259,0.001114,0.001146,0.229,445,408.0,189.0,468.0,0.0,0.0,0.0529,0.182722,higher feature -> higher survival_target
vessels_H_original_firstorder_Skewness_mean,vessels,H,firstorder,Skewness,mean,0.00113,0.000205,0.001117,0.001143,0.181,446,401.0,225.9,464.0,0.0,0.0,-0.0538,0.175304,higher feature -> lower survival_target
tumor_H_original_firstorder_Mean_mean,tumor,H,firstorder,Mean,mean,0.001124,0.000218,0.001111,0.001138,0.194,447,405.0,218.0,465.0,0.0,0.0,-0.0111,0.779283,higher feature -> lower survival_target
stroma_E_original_firstorder_Median_mean,stroma,E,firstorder,Median,mean,0.001119,0.000232,0.001105,0.001134,0.208,448,407.0,215.9,468.0,0.0,0.0,-0.0306,0.440672,higher feature -> lower survival_target
tumor_H_original_firstorder_TotalEnergy_mean,tumor,H,firstorder,TotalEnergy,mean,0.001112,0.000209,0.0011,0.001125,0.188,449,409.0,219.0,465.0,0.0,0.0,-0.0333,0.401406,higher feature -> lower survival_target
tumor_H_original_firstorder_Energy_mean,tumor,H,firstorder,Energy,mean,0.001111,0.000212,0.001098,0.001124,0.19,450,411.0,233.0,466.0,0.0,0.0,-0.0333,0.401406,higher feature -> lower survival_target
tumor_E_original_firstorder_Variance_mean,tumor,E,firstorder,Variance,mean,0.001107,0.000214,0.001094,0.00112,0.193,451,412.0,226.9,465.0,0.0,0.0,0.017,0.669422,higher feature -> higher survival_target
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001104,0.00026,0.001088,0.00112,0.236,452,419.0,192.0,468.0,0.0,0.0,-0.0013,0.973445,higher feature -> lower survival_target
vessels_E_original_firstorder_Variance_mean,vessels,E,firstorder,Variance,mean,0.0011,0.000226,0.001086,0.001114,0.206,453,416.0,214.0,468.0,0.0,0.0,-0.017,0.668525,higher feature -> lower survival_target
muscle_H_original_firstorder_90Percentile_std,muscle,H,firstorder,90Percentile,std,0.001098,0.000224,0.001084,0.001112,0.204,454,416.0,221.0,467.0,0.0,0.0,-0.0709,0.074148,higher feature -> lower survival_target
tumor_H_original_firstorder_Median_mean,tumor,H,firstorder,Median,mean,0.001095,0.000193,0.001083,0.001107,0.177,455,413.5,249.9,464.0,0.0,0.0,0.0167,0.673593,higher feature -> higher survival_target
vessels_E_original_firstorder_InterquartileRange_mean,vessels,E,firstorder,InterquartileRange,mean,0.001084,0.000247,0.001069,0.001099,0.228,456,420.0,211.9,468.0,0.0,0.0,0.0018,0.963456,higher feature -> higher survival_target
vessels_H_original_firstorder_Uniformity_mean,vessels,H,firstorder,Uniformity,mean,0.001073,0.000218,0.001059,0.001086,0.203,457,423.5,239.9,467.0,0.0,0.0,-0.06,0.130459,higher feature -> lower survival_target
stroma_E_original_firstorder_Skewness_mean,stroma,E,firstorder,Skewness,mean,0.001072,0.000208,0.001059,0.001085,0.194,458,422.0,236.0,468.0,0.0,0.0,-0.0033,0.934536,higher feature -> lower survival_target
vessels_H_original_firstorder_Entropy_mean,vessels,H,firstorder,Entropy,mean,0.001069,0.00023,0.001055,0.001083,0.215,459,426.0,236.0,468.0,0.0,0.0,0.0344,0.386629,higher feature -> higher survival_target
tumor_E_original_firstorder_InterquartileRange_mean,tumor,E,firstorder,InterquartileRange,mean,0.001065,0.000175,0.001054,0.001076,0.165,460,423.0,282.0,466.0,0.0,0.0,0.0171,0.66692,higher feature -> higher survival_target
tumor_E_original_firstorder_MeanAbsoluteDeviation_mean,tumor,E,firstorder,MeanAbsoluteDeviation,mean,0.001057,0.00019,0.001045,0.001069,0.18,461,427.0,257.0,468.0,0.0,0.0,0.023,0.56195,higher feature -> higher survival_target
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001055,0.000211,0.001042,0.001068,0.2,462,427.5,232.0,469.0,0.0,0.0,-0.004,0.92022,higher feature -> lower survival_target
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001055,0.000173,0.001044,0.001065,0.164,463,424.5,276.9,467.0,0.0,0.0,0.016,0.686846,higher feature -> higher survival_target
muscle_H_original_firstorder_RootMeanSquared_mean,muscle,H,firstorder,RootMeanSquared,mean,0.001045,0.000207,0.001032,0.001057,0.199,464,430.0,247.0,469.0,0.0,0.0,0.0618,0.119649,higher feature -> higher survival_target
vessels_H_original_firstorder_InterquartileRange_mean,vessels,H,firstorder,InterquartileRange,mean,0.001039,0.000198,0.001027,0.001052,0.191,465,432.0,253.0,468.0,0.0,0.0,0.0055,0.88895,higher feature -> higher survival_target
dcis_E_original_firstorder_InterquartileRange_mean,dcis,E,firstorder,InterquartileRange,mean,0.00102,0.000181,0.001009,0.001031,0.177,466,435.5,281.9,468.0,0.0,0.0,-0.0238,0.549767,higher feature -> lower survival_target
dcis_E_original_firstorder_Range_mean,dcis,E,firstorder,Range,mean,0.000947,0.000614,0.000909,0.000986,0.648,467,464.0,105.0,474.0,0.1,0.7,0.0359,0.366003,higher feature -> higher survival_target
dcis_E_original_firstorder_Maximum_mean,dcis,E,firstorder,Maximum,mean,0.000947,0.000619,0.000909,0.000986,0.653,468,465.0,95.9,474.0,0.2,0.6,0.0359,0.366003,higher feature -> higher survival_target
dcis_E_original_firstorder_Range_std,dcis,E,firstorder,Range,std,0.000655,0.000254,0.000639,0.00067,0.387,469,469.0,337.9,477.0,0.0,0.0,-0.0403,0.309729,higher feature -> lower survival_target
dcis_E_original_firstorder_Maximum_std,dcis,E,firstorder,Maximum,std,0.000652,0.000247,0.000636,0.000667,0.379,470,469.0,348.9,477.0,0.0,0.0,-0.0403,0.309729,higher feature -> lower survival_target
muscle_E_original_firstorder_Maximum_std,muscle,E,firstorder,Maximum,std,0.000539,0.000359,0.000517,0.000561,0.666,471,472.0,250.0,478.0,0.0,0.1,0.0394,0.321605,higher feature -> higher survival_target
muscle_E_original_firstorder_Range_mean,muscle,E,firstorder,Range,mean,0.000538,0.000344,0.000517,0.00056,0.639,472,472.0,273.8,478.0,0.0,0.0,-0.0394,0.320664,higher feature -> lower survival_target
muscle_E_original_firstorder_Range_std,muscle,E,firstorder,Range,std,0.000538,0.00035,0.000516,0.000559,0.65,473,472.0,272.9,478.0,0.0,0.0,0.0394,0.321605,higher feature -> higher survival_target
muscle_E_original_firstorder_Maximum_mean,muscle,E,firstorder,Maximum,mean,0.000537,0.000349,0.000515,0.000559,0.651,474,472.0,273.7,478.0,0.0,0.0,-0.0394,0.320664,higher feature -> lower survival_target
vessels_E_original_firstorder_Maximum_std,vessels,E,firstorder,Maximum,std,0.00021,0.000184,0.000199,0.000222,0.875,475,478.0,470.0,488.0,0.0,0.0,-0.0413,0.29862,higher feature -> lower survival_target
vessels_E_original_firstorder_Maximum_mean,vessels,E,firstorder,Maximum,mean,0.00021,0.000183,0.000199,0.000221,0.873,476,478.0,470.0,487.0,0.0,0.0,0.0413,0.298297,higher feature -> higher survival_target
vessels_E_original_firstorder_Range_std,vessels,E,firstorder,Range,std,0.00021,0.000182,0.000198,0.000221,0.867,477,478.0,470.0,487.0,0.0,0.0,-0.0413,0.29862,higher feature -> lower survival_target
vessels_E_original_firstorder_Range_mean,vessels,E,firstorder,Range,mean,0.00021,0.000183,0.000198,0.000221,0.872,478,478.0,471.0,487.0,0.0,0.0,0.0413,0.298297,higher feature -> higher survival_target
adipose_E_original_firstorder_Range_std,adipose,E,firstorder,Range,std,0.000121,0.000232,0.000106,0.000135,1.921,479,487.0,468.0,513.0,0.0,0.0,-0.1525,0.000113,higher feature -> lower survival_target
adipose_E_original_firstorder_Maximum_std,adipose,E,firstorder,Maximum,std,0.000119,0.000227,0.000105,0.000133,1.906,480,487.0,470.0,513.0,0.0,0.0,-0.1525,0.000113,higher feature -> lower survival_target
adipose_E_original_firstorder_Range_mean,adipose,E,firstorder,Range,mean,0.000118,0.000228,0.000104,0.000132,1.933,481,487.0,470.0,512.0,0.0,0.0,0.1525,0.000113,higher feature -> higher survival_target
adipose_E_original_firstorder_Maximum_mean,adipose,E,firstorder,Maximum,mean,0.000117,0.000221,0.000103,0.000131,1.893,482,487.0,469.0,513.0,0.0,0.0,0.1525,0.000113,higher feature -> higher survival_target
dcis_H_original_firstorder_Maximum_mean,dcis,H,firstorder,Maximum,mean,8.2e-05,0.000152,7.3e-05,9.1e-05,1.855,483,488.0,471.0,503.0,0.0,0.0,-0.0301,0.448934,higher feature -> lower survival_target
dcis_H_original_firstorder_Range_mean,dcis,H,firstorder,Range,mean,8.2e-05,0.000149,7.3e-05,9.1e-05,1.824,484,487.5,472.0,504.0,0.0,0.0,-0.0301,0.448934,higher feature -> lower survival_target
dcis_H_original_firstorder_Range_std,dcis,H,firstorder,Range,std,8.1e-05,0.000147,7.2e-05,9e-05,1.809,485,488.0,471.0,504.0,0.0,0.0,0.0301,0.448934,higher feature -> higher survival_target
dcis_H_original_firstorder_Maximum_std,dcis,H,firstorder,Maximum,std,8e-05,0.000147,7.1e-05,8.9e-05,1.837,486,488.0,472.0,503.0,0.0,0.0,0.0301,0.448934,higher feature -> higher survival_target
tdlu_H_original_firstorder_Maximum_std,tdlu,H,firstorder,Maximum,std,6.5e-05,8.9e-05,6e-05,7.1e-05,1.363,487,486.0,476.0,499.0,0.0,0.0,0.0604,0.128369,higher feature -> higher survival_target
tdlu_H_original_firstorder_Range_std,tdlu,H,firstorder,Range,std,6.5e-05,8.4e-05,6e-05,7e-05,1.297,488,486.0,476.0,499.0,0.0,0.0,0.0604,0.128369,higher feature -> higher survival_target
tdlu_H_original_firstorder_Range_mean,tdlu,H,firstorder,Range,mean,6.4e-05,9.3e-05,5.8e-05,7e-05,1.451,489,486.0,475.0,500.0,0.0,0.0,-0.0601,0.130045,higher feature -> lower survival_target
tdlu_H_original_firstorder_Maximum_mean,tdlu,H,firstorder,Maximum,mean,6.3e-05,8.3e-05,5.8e-05,6.8e-05,1.321,490,486.0,476.0,499.0,0.0,0.0,-0.0601,0.130045,higher feature -> lower survival_target
