feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
vessels_E_original_firstorder_Mean_mean,vessels,E,firstorder,Mean,mean,0.001403,0.000365,0.00138,0.001425,0.26,319,305.5,106.0,453.0,0.0,0.0,-0.0042,0.916148,higher feature -> lower survival_target
dcis_E_original_firstorder_90Percentile_mean,dcis,E,firstorder,90Percentile,mean,0.0014,0.000422,0.001374,0.001427,0.302,320,321.0,95.0,459.0,0.0,0.2,0.0532,0.180236,higher feature -> higher survival_target
stroma_E_original_firstorder_TotalEnergy_std,stroma,E,firstorder,TotalEnergy,std,0.001399,0.000407,0.001374,0.001424,0.291,321,318.0,95.0,448.0,0.1,0.5,-0.1464,0.000212,higher feature -> lower survival_target
dcis_H_original_firstorder_Skewness_mean,dcis,H,firstorder,Skewness,mean,0.001396,0.000285,0.001378,0.001413,0.204,322,303.5,130.0,434.0,0.0,0.0,0.0131,0.741472,higher feature -> higher survival_target
vessels_E_original_firstorder_Kurtosis_mean,vessels,E,firstorder,Kurtosis,mean,0.001395,0.000444,0.001368,0.001423,0.318,323,327.0,83.0,455.0,0.0,0.5,-0.1033,0.009106,higher feature -> lower survival_target
stroma_E_original_firstorder_Energy_std,stroma,E,firstorder,Energy,std,0.001395,0.000404,0.00137,0.00142,0.29,324,320.5,96.0,450.0,0.0,0.6,-0.1464,0.000212,higher feature -> lower survival_target
tumor_H_original_firstorder_Skewness_mean,tumor,H,firstorder,Skewness,mean,0.001391,0.000282,0.001374,0.001409,0.202,325,300.5,136.0,439.0,0.0,0.0,-0.0026,0.948306,higher feature -> lower survival_target
vessels_H_original_firstorder_RootMeanSquared_std,vessels,H,firstorder,RootMeanSquared,std,0.00139,0.000425,0.001364,0.001417,0.306,326,320.0,92.9,456.0,0.1,0.6,-0.1275,0.001276,higher feature -> lower survival_target
tumor_H_original_firstorder_Uniformity_mean,tumor,H,firstorder,Uniformity,mean,0.001385,0.000289,0.001367,0.001403,0.208,327,308.0,135.0,439.0,0.0,0.0,0.0304,0.443334,higher feature -> higher survival_target
muscle_H_original_firstorder_Mean_mean,muscle,H,firstorder,Mean,mean,0.001381,0.000269,0.001364,0.001398,0.195,328,307.0,146.9,436.0,0.0,0.0,0.044,0.26765,higher feature -> higher survival_target
tumor_E_original_firstorder_Skewness_mean,tumor,E,firstorder,Skewness,mean,0.001379,0.000392,0.001354,0.001403,0.285,329,325.0,104.0,453.0,0.0,0.4,-0.0158,0.690832,higher feature -> lower survival_target
adipose_H_original_firstorder_Kurtosis_std,adipose,H,firstorder,Kurtosis,std,0.001375,0.00033,0.001355,0.001396,0.24,330,323.5,113.0,443.0,0.0,0.1,-0.1072,0.006821,higher feature -> lower survival_target
muscle_H_original_firstorder_Uniformity_mean,muscle,H,firstorder,Uniformity,mean,0.001371,0.0003,0.001352,0.001389,0.219,331,313.0,135.0,448.0,0.0,0.0,-0.0683,0.085021,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_std,adipose,E,firstorder,Kurtosis,std,0.00137,0.000315,0.001351,0.00139,0.23,332,317.5,130.9,443.0,0.0,0.1,-0.0854,0.031262,higher feature -> lower survival_target
muscle_E_original_firstorder_Kurtosis_mean,muscle,E,firstorder,Kurtosis,mean,0.001369,0.000296,0.001351,0.001388,0.216,333,316.0,132.0,445.0,0.0,0.2,-0.0195,0.623645,higher feature -> lower survival_target
tumor_E_original_firstorder_TotalEnergy_mean,tumor,E,firstorder,TotalEnergy,mean,0.001369,0.000349,0.001348,0.001391,0.255,334,317.0,115.9,454.0,0.0,0.0,0.022,0.580354,higher feature -> higher survival_target
tumor_E_original_firstorder_Energy_mean,tumor,E,firstorder,Energy,mean,0.001364,0.000352,0.001343,0.001386,0.258,335,320.0,117.0,456.0,0.0,0.1,0.022,0.580354,higher feature -> higher survival_target
tumor_E_original_firstorder_RootMeanSquared_mean,tumor,E,firstorder,RootMeanSquared,mean,0.001362,0.000357,0.00134,0.001384,0.262,336,317.0,119.0,459.0,0.0,0.2,0.0359,0.36602,higher feature -> higher survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,H,firstorder,MeanAbsoluteDeviation,std,0.001361,0.000281,0.001344,0.001378,0.206,337,317.0,137.0,441.0,0.0,0.0,-0.1229,0.0019,higher feature -> lower survival_target
muscle_H_original_firstorder_Entropy_std,muscle,H,firstorder,Entropy,std,0.001361,0.000376,0.001337,0.001384,0.277,338,336.0,104.0,448.0,0.0,0.2,-0.1226,0.001949,higher feature -> lower survival_target
tumor_E_original_firstorder_TotalEnergy_std,tumor,E,firstorder,TotalEnergy,std,0.00136,0.00037,0.001337,0.001383,0.272,339,327.0,112.0,455.0,0.0,0.3,-0.0963,0.015158,higher feature -> lower survival_target
tumor_E_original_firstorder_Energy_std,tumor,E,firstorder,Energy,std,0.00136,0.000369,0.001337,0.001383,0.271,340,327.0,114.0,455.0,0.0,0.2,-0.0963,0.015158,higher feature -> lower survival_target
tils_H_original_firstorder_InterquartileRange_mean,tils,H,firstorder,InterquartileRange,mean,0.001359,0.000334,0.001339,0.00138,0.246,341,325.0,116.9,447.0,0.0,0.2,-0.0421,0.288602,higher feature -> lower survival_target
tdlu_E_original_firstorder_RootMeanSquared_mean,tdlu,E,firstorder,RootMeanSquared,mean,0.001359,0.000317,0.00134,0.001379,0.233,342,324.0,127.0,452.0,0.0,0.0,0.0112,0.778071,higher feature -> higher survival_target
stroma_E_original_firstorder_TotalEnergy_mean,stroma,E,firstorder,TotalEnergy,mean,0.001358,0.000292,0.00134,0.001376,0.215,343,321.0,134.0,447.0,0.0,0.0,-0.0088,0.824989,higher feature -> lower survival_target
adipose_H_original_firstorder_90Percentile_std,adipose,H,firstorder,90Percentile,std,0.001357,0.000324,0.001336,0.001377,0.239,344,326.5,128.0,448.0,0.0,0.2,-0.0943,0.017339,higher feature -> lower survival_target
tdlu_E_original_firstorder_10Percentile_mean,tdlu,E,firstorder,10Percentile,mean,0.001353,0.000326,0.001333,0.001373,0.241,345,326.0,131.0,450.0,0.0,0.2,-0.0397,0.317579,higher feature -> lower survival_target
tdlu_E_original_firstorder_Uniformity_mean,tdlu,E,firstorder,Uniformity,mean,0.001351,0.000337,0.00133,0.001372,0.249,346,329.5,123.0,452.0,0.0,0.1,-0.0611,0.123551,higher feature -> lower survival_target
stroma_E_original_firstorder_Energy_mean,stroma,E,firstorder,Energy,mean,0.00135,0.000293,0.001332,0.001368,0.217,347,324.0,137.0,448.0,0.0,0.0,-0.0088,0.824989,higher feature -> lower survival_target
dcis_E_original_firstorder_Mean_std,dcis,E,firstorder,Mean,std,0.001348,0.000385,0.001324,0.001372,0.286,348,334.0,115.0,453.0,0.0,0.5,-0.0506,0.20219,higher feature -> lower survival_target
tils_H_original_firstorder_Mean_mean,tils,H,firstorder,Mean,mean,0.001344,0.000285,0.001326,0.001361,0.212,349,325.0,133.9,446.0,0.0,0.0,-0.0383,0.334392,higher feature -> lower survival_target
tdlu_E_original_firstorder_Kurtosis_std,tdlu,E,firstorder,Kurtosis,std,0.001343,0.000274,0.001326,0.00136,0.204,350,326.0,139.0,442.0,0.0,0.0,-0.0701,0.077264,higher feature -> lower survival_target
tumor_H_original_firstorder_Median_mean,tumor,H,firstorder,Median,mean,0.001342,0.000285,0.001324,0.00136,0.212,351,327.0,140.0,446.0,0.0,0.0,-0.0194,0.626089,higher feature -> lower survival_target
tdlu_E_original_firstorder_90Percentile_mean,tdlu,E,firstorder,90Percentile,mean,0.00134,0.000318,0.00132,0.00136,0.238,352,324.0,137.0,456.0,0.0,0.1,0.0156,0.694317,higher feature -> higher survival_target
stroma_E_original_firstorder_RootMeanSquared_mean,stroma,E,firstorder,RootMeanSquared,mean,0.001336,0.000307,0.001317,0.001355,0.23,353,326.0,135.0,454.0,0.0,0.0,0.0092,0.8162,higher feature -> higher survival_target
dcis_E_original_firstorder_Energy_std,dcis,E,firstorder,Energy,std,0.001334,0.000417,0.001308,0.001359,0.313,354,346.0,105.0,457.0,0.1,0.5,-0.051,0.198954,higher feature -> lower survival_target
muscle_E_original_firstorder_Uniformity_mean,muscle,E,firstorder,Uniformity,mean,0.001333,0.000364,0.00131,0.001355,0.273,355,344.5,108.0,460.0,0.0,0.1,-0.0379,0.340079,higher feature -> lower survival_target
muscle_E_original_firstorder_Kurtosis_std,muscle,E,firstorder,Kurtosis,std,0.001332,0.000269,0.001315,0.001349,0.202,356,328.5,150.0,448.0,0.0,0.0,-0.0022,0.956112,higher feature -> lower survival_target
dcis_E_original_firstorder_TotalEnergy_std,dcis,E,firstorder,TotalEnergy,std,0.001328,0.000409,0.001303,0.001354,0.308,357,348.5,106.9,459.0,0.0,0.3,-0.051,0.198954,higher feature -> lower survival_target
vessels_E_original_firstorder_Median_std,vessels,E,firstorder,Median,std,0.001325,0.000285,0.001307,0.001343,0.215,358,333.0,148.9,446.0,0.0,0.1,-0.1215,0.002147,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_mean,tumor,E,firstorder,Kurtosis,mean,0.001324,0.000279,0.001307,0.001342,0.211,359,334.0,147.9,445.0,0.0,0.0,-0.0165,0.678553,higher feature -> lower survival_target
dcis_H_original_firstorder_Mean_mean,dcis,H,firstorder,Mean,mean,0.001322,0.00036,0.0013,0.001345,0.272,360,340.5,129.0,459.0,0.0,0.2,-0.0855,0.031012,higher feature -> lower survival_target
muscle_H_original_firstorder_90Percentile_std,muscle,H,firstorder,90Percentile,std,0.001322,0.000435,0.001295,0.001349,0.329,361,358.0,94.0,459.0,0.0,0.6,-0.128,0.001212,higher feature -> lower survival_target
tdlu_E_original_firstorder_Energy_mean,tdlu,E,firstorder,Energy,mean,0.001316,0.000311,0.001296,0.001335,0.236,362,339.0,140.0,454.0,0.0,0.0,-0.0135,0.7334,higher feature -> lower survival_target
tils_H_original_firstorder_Median_mean,tils,H,firstorder,Median,mean,0.001315,0.000271,0.001298,0.001332,0.206,363,338.0,141.9,444.0,0.0,0.0,0.0024,0.950934,higher feature -> higher survival_target
tdlu_E_original_firstorder_TotalEnergy_mean,tdlu,E,firstorder,TotalEnergy,mean,0.001313,0.000314,0.001293,0.001332,0.239,364,342.0,138.9,456.0,0.0,0.0,-0.0135,0.7334,higher feature -> lower survival_target
tumor_E_original_firstorder_Uniformity_mean,tumor,E,firstorder,Uniformity,mean,0.001309,0.000339,0.001288,0.00133,0.259,365,341.5,129.0,461.0,0.0,0.1,-0.0527,0.184474,higher feature -> lower survival_target
adipose_E_original_firstorder_TotalEnergy_mean,adipose,E,firstorder,TotalEnergy,mean,0.001309,0.000293,0.00129,0.001327,0.224,366,333.0,146.0,457.0,0.0,0.0,-0.1218,0.002089,higher feature -> lower survival_target
muscle_H_original_firstorder_90Percentile_mean,muscle,H,firstorder,90Percentile,mean,0.001308,0.000265,0.001292,0.001325,0.202,367,332.0,168.0,449.0,0.0,0.1,0.0316,0.426671,higher feature -> higher survival_target
tils_H_original_firstorder_RootMeanSquared_mean,tils,H,firstorder,RootMeanSquared,mean,0.001307,0.000303,0.001289,0.001326,0.232,368,343.0,137.9,454.0,0.0,0.0,-0.0833,0.035755,higher feature -> lower survival_target
adipose_E_original_firstorder_Energy_mean,adipose,E,firstorder,Energy,mean,0.001307,0.000289,0.001289,0.001325,0.221,369,336.0,149.9,457.0,0.0,0.0,-0.1218,0.002089,higher feature -> lower survival_target
tumor_E_original_firstorder_Mean_std,tumor,E,firstorder,Mean,std,0.001303,0.000308,0.001284,0.001322,0.236,370,345.0,132.0,454.0,0.0,0.0,-0.1062,0.007342,higher feature -> lower survival_target
muscle_E_original_firstorder_Skewness_mean,muscle,E,firstorder,Skewness,mean,0.0013,0.000249,0.001284,0.001315,0.192,371,333.5,161.0,450.0,0.0,0.0,0.0402,0.311866,higher feature -> higher survival_target
stroma_E_original_firstorder_Kurtosis_mean,stroma,E,firstorder,Kurtosis,mean,0.001294,0.000298,0.001276,0.001313,0.23,372,346.0,136.9,456.0,0.0,0.0,-0.0687,0.083491,higher feature -> lower survival_target
tils_E_original_firstorder_Kurtosis_mean,tils,E,firstorder,Kurtosis,mean,0.001291,0.000291,0.001273,0.001309,0.225,373,344.5,137.9,455.0,0.0,0.0,-0.0279,0.483188,higher feature -> lower survival_target
vessels_H_original_firstorder_Mean_std,vessels,H,firstorder,Mean,std,0.001289,0.000294,0.001271,0.001308,0.228,374,347.0,142.0,452.0,0.0,0.1,-0.0992,0.012354,higher feature -> lower survival_target
muscle_E_original_firstorder_90Percentile_mean,muscle,E,firstorder,90Percentile,mean,0.001289,0.000343,0.001268,0.00131,0.266,375,352.0,125.0,461.0,0.0,0.0,-0.0634,0.110225,higher feature -> lower survival_target
vessels_H_original_firstorder_Median_std,vessels,H,firstorder,Median,std,0.001288,0.000262,0.001271,0.001304,0.203,376,342.0,156.0,451.0,0.0,0.0,-0.0856,0.030963,higher feature -> lower survival_target
tils_E_original_firstorder_InterquartileRange_mean,tils,E,firstorder,InterquartileRange,mean,0.001283,0.000331,0.001263,0.001304,0.258,377,360.0,124.0,458.0,0.0,0.0,0.0584,0.140949,higher feature -> higher survival_target
muscle_H_original_firstorder_Mean_std,muscle,H,firstorder,Mean,std,0.00128,0.000235,0.001266,0.001295,0.183,378,345.0,177.0,447.0,0.0,0.0,-0.0614,0.12194,higher feature -> lower survival_target
muscle_H_original_firstorder_Entropy_mean,muscle,H,firstorder,Entropy,mean,0.001277,0.000274,0.00126,0.001294,0.215,379,351.0,164.0,453.0,0.0,0.0,0.0512,0.197017,higher feature -> higher survival_target
tdlu_E_original_firstorder_Skewness_mean,tdlu,E,firstorder,Skewness,mean,0.001276,0.000339,0.001256,0.001297,0.265,380,352.0,129.9,462.0,0.0,0.2,-0.0449,0.258226,higher feature -> lower survival_target
tdlu_E_original_firstorder_Skewness_std,tdlu,E,firstorder,Skewness,std,0.001276,0.000294,0.001258,0.001294,0.231,381,352.0,149.0,454.0,0.0,0.0,-0.0899,0.023342,higher feature -> lower survival_target
muscle_H_original_firstorder_MeanAbsoluteDeviation_mean,muscle,H,firstorder,MeanAbsoluteDeviation,mean,0.001275,0.000273,0.001259,0.001292,0.214,382,349.0,153.0,456.0,0.0,0.0,0.0092,0.816091,higher feature -> higher survival_target
muscle_H_original_firstorder_Kurtosis_std,muscle,H,firstorder,Kurtosis,std,0.001275,0.000261,0.001259,0.001291,0.205,383,346.0,155.8,457.0,0.0,0.0,-0.0609,0.125075,higher feature -> lower survival_target
stroma_H_original_firstorder_Kurtosis_std,stroma,H,firstorder,Kurtosis,std,0.001271,0.000241,0.001256,0.001285,0.19,384,351.0,170.0,452.0,0.0,0.0,0.0237,0.551106,higher feature -> higher survival_target
tils_E_original_firstorder_Kurtosis_std,tils,E,firstorder,Kurtosis,std,0.00127,0.000277,0.001253,0.001288,0.218,385,351.0,159.0,456.0,0.0,0.0,0.0109,0.784057,higher feature -> higher survival_target
tdlu_E_original_firstorder_Mean_mean,tdlu,E,firstorder,Mean,mean,0.001265,0.000292,0.001247,0.001283,0.231,386,354.5,157.0,458.0,0.0,0.0,0.0028,0.943232,higher feature -> higher survival_target
muscle_E_original_firstorder_Entropy_mean,muscle,E,firstorder,Entropy,mean,0.001263,0.000332,0.001242,0.001283,0.263,387,364.0,140.0,462.0,0.0,0.0,0.0106,0.789014,higher feature -> higher survival_target
tdlu_E_original_firstorder_Entropy_mean,tdlu,E,firstorder,Entropy,mean,0.001262,0.000301,0.001243,0.001281,0.239,388,363.0,149.9,458.0,0.0,0.0,0.0548,0.167199,higher feature -> higher survival_target
muscle_H_original_firstorder_Variance_mean,muscle,H,firstorder,Variance,mean,0.001261,0.000247,0.001245,0.001276,0.196,389,353.5,172.0,452.0,0.0,0.0,-0.0395,0.320289,higher feature -> lower survival_target
tumor_H_original_firstorder_RootMeanSquared_mean,tumor,H,firstorder,RootMeanSquared,mean,0.00126,0.000289,0.001243,0.001278,0.229,390,362.0,140.0,456.0,0.0,0.0,-0.0819,0.038849,higher feature -> lower survival_target
vessels_H_original_firstorder_Skewness_std,vessels,H,firstorder,Skewness,std,0.001256,0.000312,0.001236,0.001275,0.248,391,359.5,142.0,456.0,0.0,0.2,-0.0779,0.049696,higher feature -> lower survival_target
muscle_H_original_firstorder_TotalEnergy_std,muscle,H,firstorder,TotalEnergy,std,0.001255,0.00025,0.00124,0.001271,0.199,392,355.0,179.0,455.0,0.0,0.0,-0.0502,0.205888,higher feature -> lower survival_target
muscle_H_original_firstorder_Energy_std,muscle,H,firstorder,Energy,std,0.001253,0.000251,0.001238,0.001269,0.2,393,358.0,175.9,455.0,0.0,0.0,-0.0502,0.205888,higher feature -> lower survival_target
tils_E_original_firstorder_Skewness_std,tils,E,firstorder,Skewness,std,0.001253,0.000321,0.001233,0.001273,0.256,394,368.5,148.0,460.0,0.0,0.2,-0.0311,0.434362,higher feature -> lower survival_target
adipose_E_original_firstorder_90Percentile_mean,adipose,E,firstorder,90Percentile,mean,0.001253,0.000293,0.001234,0.001271,0.234,395,359.5,139.0,459.0,0.0,0.0,-0.1178,0.002918,higher feature -> lower survival_target
stroma_E_original_firstorder_Kurtosis_std,stroma,E,firstorder,Kurtosis,std,0.001251,0.000267,0.001235,0.001268,0.214,396,362.0,158.9,454.0,0.0,0.0,-0.0359,0.365817,higher feature -> lower survival_target
muscle_E_original_firstorder_Median_mean,muscle,E,firstorder,Median,mean,0.001245,0.000294,0.001227,0.001264,0.236,397,364.5,147.0,459.0,0.0,0.0,-0.0717,0.07077,higher feature -> lower survival_target
tdlu_E_original_firstorder_Kurtosis_mean,tdlu,E,firstorder,Kurtosis,mean,0.001242,0.000307,0.001223,0.001261,0.248,398,369.5,141.9,459.0,0.0,0.0,-0.0951,0.016429,higher feature -> lower survival_target
tils_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tils,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.00124,0.000306,0.001221,0.001259,0.246,399,372.0,139.9,459.0,0.0,0.0,0.0537,0.175933,higher feature -> higher survival_target
tumor_E_original_firstorder_Median_std,tumor,E,firstorder,Median,std,0.001239,0.000326,0.001219,0.001259,0.263,400,373.0,138.0,460.0,0.0,0.2,-0.114,0.004007,higher feature -> lower survival_target
muscle_E_original_firstorder_Energy_mean,muscle,E,firstorder,Energy,mean,0.001239,0.000287,0.001221,0.001256,0.232,401,365.0,163.0,461.0,0.0,0.0,-0.1006,0.011172,higher feature -> lower survival_target
muscle_H_original_firstorder_TotalEnergy_mean,muscle,H,firstorder,TotalEnergy,mean,0.001236,0.000242,0.001221,0.001251,0.196,402,363.0,176.0,454.0,0.0,0.0,-0.0059,0.882056,higher feature -> lower survival_target
vessels_H_original_firstorder_Kurtosis_std,vessels,H,firstorder,Kurtosis,std,0.001236,0.000287,0.001218,0.001254,0.232,403,370.0,156.0,459.0,0.0,0.0,-0.0108,0.785391,higher feature -> lower survival_target
tdlu_E_original_firstorder_Median_mean,tdlu,E,firstorder,Median,mean,0.001236,0.000296,0.001218,0.001255,0.24,404,369.0,149.9,461.0,0.0,0.0,-0.0046,0.908322,higher feature -> lower survival_target
vessels_E_original_firstorder_RootMeanSquared_mean,vessels,E,firstorder,RootMeanSquared,mean,0.001235,0.000319,0.001216,0.001255,0.258,405,369.0,135.0,462.0,0.0,0.0,-0.0073,0.853819,higher feature -> lower survival_target
tils_H_original_firstorder_Uniformity_mean,tils,H,firstorder,Uniformity,mean,0.001235,0.000241,0.00122,0.00125,0.195,406,364.0,181.0,455.0,0.0,0.0,-0.0266,0.503263,higher feature -> lower survival_target
muscle_H_original_firstorder_Energy_mean,muscle,H,firstorder,Energy,mean,0.001234,0.000241,0.001219,0.001249,0.195,407,364.0,179.0,457.0,0.0,0.0,-0.0059,0.882056,higher feature -> lower survival_target
tumor_E_original_firstorder_90Percentile_mean,tumor,E,firstorder,90Percentile,mean,0.001234,0.000325,0.001213,0.001254,0.263,408,370.0,141.0,463.0,0.0,0.1,0.0277,0.485667,higher feature -> higher survival_target
muscle_E_original_firstorder_TotalEnergy_mean,muscle,E,firstorder,TotalEnergy,mean,0.001232,0.000278,0.001215,0.001249,0.225,409,367.0,162.0,461.0,0.0,0.0,-0.1006,0.011172,higher feature -> lower survival_target
dcis_H_original_firstorder_Median_mean,dcis,H,firstorder,Median,mean,0.001229,0.000268,0.001212,0.001246,0.218,410,364.0,170.0,462.0,0.0,0.0,-0.0416,0.294416,higher feature -> lower survival_target
tils_H_original_firstorder_Entropy_mean,tils,H,firstorder,Entropy,mean,0.00122,0.000217,0.001207,0.001234,0.178,411,371.0,186.9,452.0,0.0,0.0,-0.0089,0.82193,higher feature -> lower survival_target
tumor_H_original_firstorder_Mean_mean,tumor,H,firstorder,Mean,mean,0.001217,0.000244,0.001202,0.001233,0.201,412,374.5,171.9,459.0,0.0,0.0,-0.053,0.181691,higher feature -> lower survival_target
stroma_E_original_firstorder_Mean_mean,stroma,E,firstorder,Mean,mean,0.001217,0.000256,0.001201,0.001233,0.21,413,373.0,180.9,459.0,0.0,0.0,-0.0077,0.84679,higher feature -> lower survival_target
tumor_E_original_firstorder_Entropy_mean,tumor,E,firstorder,Entropy,mean,0.001208,0.000304,0.001189,0.001227,0.252,414,382.0,153.9,463.0,0.0,0.0,0.0431,0.277778,higher feature -> higher survival_target
vessels_H_original_firstorder_MeanAbsoluteDeviation_mean,vessels,H,firstorder,MeanAbsoluteDeviation,mean,0.001208,0.000327,0.001187,0.001228,0.271,415,384.0,132.9,461.0,0.0,0.1,-0.0888,0.025058,higher feature -> lower survival_target
adipose_E_original_firstorder_RootMeanSquared_mean,adipose,E,firstorder,RootMeanSquared,mean,0.001206,0.000275,0.001189,0.001223,0.228,416,373.5,171.9,462.0,0.0,0.0,-0.096,0.015484,higher feature -> lower survival_target
vessels_H_original_firstorder_InterquartileRange_mean,vessels,H,firstorder,InterquartileRange,mean,0.001203,0.000305,0.001184,0.001221,0.254,417,383.5,146.0,462.0,0.0,0.0,-0.0483,0.223711,higher feature -> lower survival_target
vessels_H_original_firstorder_Skewness_mean,vessels,H,firstorder,Skewness,mean,0.0012,0.000294,0.001181,0.001218,0.245,418,383.0,160.9,460.0,0.1,0.1,-0.0078,0.844834,higher feature -> lower survival_target
vessels_H_original_firstorder_TotalEnergy_std,vessels,H,firstorder,TotalEnergy,std,0.001196,0.000252,0.00118,0.001212,0.211,419,379.5,170.9,459.0,0.0,0.0,-0.1026,0.00965,higher feature -> lower survival_target
vessels_H_original_firstorder_Energy_std,vessels,H,firstorder,Energy,std,0.00119,0.00025,0.001174,0.001206,0.21,420,384.0,170.0,459.0,0.0,0.0,-0.1026,0.00965,higher feature -> lower survival_target
vessels_E_original_firstorder_TotalEnergy_mean,vessels,E,firstorder,TotalEnergy,mean,0.00119,0.000287,0.001172,0.001207,0.241,421,382.0,158.9,464.0,0.0,0.0,-0.0322,0.417752,higher feature -> lower survival_target
vessels_E_original_firstorder_90Percentile_mean,vessels,E,firstorder,90Percentile,mean,0.001189,0.000288,0.001171,0.001207,0.243,422,381.5,171.0,463.0,0.0,0.0,-0.0072,0.856936,higher feature -> lower survival_target
dcis_E_original_firstorder_Median_std,dcis,E,firstorder,Median,std,0.001187,0.000265,0.001171,0.001203,0.223,423,388.0,177.9,460.0,0.0,0.0,-0.0456,0.251089,higher feature -> lower survival_target
vessels_E_original_firstorder_Energy_mean,vessels,E,firstorder,Energy,mean,0.001184,0.000284,0.001167,0.001202,0.24,424,387.0,167.0,463.0,0.0,0.0,-0.0322,0.417752,higher feature -> lower survival_target
tils_E_original_firstorder_MeanAbsoluteDeviation_mean,tils,E,firstorder,MeanAbsoluteDeviation,mean,0.001184,0.000282,0.001167,0.001201,0.238,425,390.5,156.0,462.0,0.0,0.1,0.0452,0.254692,higher feature -> higher survival_target
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001184,0.000302,0.001165,0.001203,0.255,426,391.0,151.0,463.0,0.0,0.0,-0.058,0.144117,higher feature -> lower survival_target
muscle_E_original_firstorder_Mean_mean,muscle,E,firstorder,Mean,mean,0.001179,0.000269,0.001162,0.001195,0.229,427,388.0,178.0,464.0,0.0,0.0,-0.0694,0.080419,higher feature -> lower survival_target
muscle_E_original_firstorder_RootMeanSquared_mean,muscle,E,firstorder,RootMeanSquared,mean,0.001178,0.000254,0.001162,0.001194,0.216,428,386.5,178.0,462.0,0.0,0.0,-0.0738,0.062838,higher feature -> lower survival_target
vessels_H_original_firstorder_Median_mean,vessels,H,firstorder,Median,mean,0.001174,0.000236,0.001159,0.001189,0.201,429,389.0,192.9,458.0,0.0,0.0,-0.0053,0.893605,higher feature -> lower survival_target
muscle_H_original_firstorder_RootMeanSquared_mean,muscle,H,firstorder,RootMeanSquared,mean,0.001173,0.000214,0.001159,0.001186,0.183,430,386.0,213.0,457.0,0.0,0.0,0.0125,0.753812,higher feature -> higher survival_target
vessels_H_original_firstorder_Kurtosis_mean,vessels,H,firstorder,Kurtosis,mean,0.001164,0.000246,0.001148,0.001179,0.212,431,393.0,194.0,460.0,0.0,0.0,0.0092,0.816382,higher feature -> higher survival_target
tumor_H_original_firstorder_Energy_mean,tumor,H,firstorder,Energy,mean,0.001157,0.000241,0.001142,0.001172,0.208,432,391.5,182.9,462.0,0.0,0.0,-0.0854,0.031267,higher feature -> lower survival_target
tumor_H_original_firstorder_TotalEnergy_mean,tumor,H,firstorder,TotalEnergy,mean,0.001157,0.000246,0.001141,0.001172,0.213,433,397.5,181.9,463.0,0.0,0.0,-0.0854,0.031267,higher feature -> lower survival_target
muscle_E_original_firstorder_Variance_mean,muscle,E,firstorder,Variance,mean,0.001155,0.000249,0.00114,0.001171,0.215,434,393.0,192.0,463.0,0.0,0.0,-0.0691,0.081467,higher feature -> lower survival_target
stroma_E_original_firstorder_Median_mean,stroma,E,firstorder,Median,mean,0.001151,0.000213,0.001138,0.001164,0.185,435,392.5,217.9,461.0,0.0,0.0,-0.024,0.545268,higher feature -> lower survival_target
dcis_E_original_firstorder_Variance_mean,dcis,E,firstorder,Variance,mean,0.001146,0.000265,0.001129,0.001162,0.231,436,402.0,178.0,462.0,0.0,0.0,-0.0534,0.178928,higher feature -> lower survival_target
muscle_H_original_firstorder_RootMeanSquared_std,muscle,H,firstorder,RootMeanSquared,std,0.001144,0.000232,0.001129,0.001158,0.203,437,397.0,193.9,461.0,0.0,0.0,-0.086,0.030089,higher feature -> lower survival_target
tils_H_original_firstorder_Kurtosis_std,tils,H,firstorder,Kurtosis,std,0.001141,0.000186,0.001129,0.001152,0.163,438,394.5,237.9,457.0,0.0,0.0,-0.0387,0.33032,higher feature -> lower survival_target
stroma_E_original_firstorder_Skewness_std,stroma,E,firstorder,Skewness,std,0.001133,0.000207,0.00112,0.001146,0.183,439,399.5,229.9,461.0,0.0,0.0,-0.0439,0.269196,higher feature -> lower survival_target
vessels_H_original_firstorder_Mean_mean,vessels,H,firstorder,Mean,mean,0.00113,0.000235,0.001115,0.001145,0.208,440,406.0,196.0,461.0,0.0,0.0,-0.0328,0.409269,higher feature -> lower survival_target
vessels_E_original_firstorder_Variance_mean,vessels,E,firstorder,Variance,mean,0.001112,0.000242,0.001097,0.001127,0.217,441,412.0,200.9,463.0,0.0,0.0,-0.0392,0.324164,higher feature -> lower survival_target
stroma_E_original_firstorder_Skewness_mean,stroma,E,firstorder,Skewness,mean,0.001111,0.000237,0.001096,0.001125,0.214,442,409.0,203.9,463.0,0.0,0.1,-0.0073,0.85331,higher feature -> lower survival_target
