feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
urothelium_E_original_firstorder_InterquartileRange_std,urothelium,E,firstorder,InterquartileRange,std,0.001668,0.00067,0.001626,0.001709,0.401,243,235.0,55.0,408.0,0.2,1.7,-0.0796,0.232346,higher feature -> lower survival_target
urothelium_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,urothelium,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001667,0.000553,0.001633,0.001701,0.332,244,227.0,59.0,399.1,0.0,1.1,0.1565,0.01831,higher feature -> higher survival_target
necrosis_E_original_firstorder_Skewness_std,necrosis,E,firstorder,Skewness,std,0.001664,0.000569,0.001629,0.0017,0.342,245,226.5,70.0,413.0,0.0,1.3,-0.0657,0.324274,higher feature -> lower survival_target
necrosis_E_original_firstorder_RootMeanSquared_mean,necrosis,E,firstorder,RootMeanSquared,mean,0.001654,0.000701,0.001611,0.001698,0.424,246,246.0,56.0,438.0,0.2,1.7,0.1203,0.07034,higher feature -> higher survival_target
immune_E_original_firstorder_10Percentile_mean,immune,E,firstorder,10Percentile,mean,0.001653,0.000685,0.00161,0.001695,0.414,247,241.0,54.0,424.0,0.2,2.1,0.0898,0.177615,higher feature -> higher survival_target
necrosis_E_original_firstorder_90Percentile_mean,necrosis,E,firstorder,90Percentile,mean,0.00165,0.000687,0.001607,0.001693,0.416,248,239.5,54.0,436.0,0.0,2.0,0.1085,0.10303,higher feature -> higher survival_target
necrosis_E_original_firstorder_TotalEnergy_std,necrosis,E,firstorder,TotalEnergy,std,0.001647,0.000661,0.001606,0.001688,0.401,249,241.0,53.0,426.0,0.0,2.4,0.0661,0.321326,higher feature -> higher survival_target
tumor_E_original_firstorder_10Percentile_mean,tumor,E,firstorder,10Percentile,mean,0.001644,0.000746,0.001598,0.001691,0.453,250,254.0,48.0,434.0,0.2,2.8,0.0877,0.188222,higher feature -> higher survival_target
muscularis_H_original_firstorder_RobustMeanAbsoluteDeviation_std,muscularis,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001644,0.000637,0.001605,0.001684,0.387,251,240.0,55.0,419.0,0.0,2.1,0.0713,0.284839,higher feature -> higher survival_target
muscularis_H_original_firstorder_TotalEnergy_std,muscularis,H,firstorder,TotalEnergy,std,0.001642,0.000853,0.001589,0.001695,0.519,252,266.0,48.0,449.0,0.2,3.0,0.2162,0.001047,higher feature -> higher survival_target
necrosis_E_original_firstorder_Energy_std,necrosis,E,firstorder,Energy,std,0.001642,0.000671,0.0016,0.001683,0.409,253,247.0,51.0,424.0,0.0,2.5,0.0661,0.321326,higher feature -> higher survival_target
lamina_H_original_firstorder_MeanAbsoluteDeviation_mean,lamina,H,firstorder,MeanAbsoluteDeviation,mean,0.00164,0.000702,0.001597,0.001684,0.428,254,246.0,52.0,430.1,0.2,2.2,0.2199,0.00085,higher feature -> higher survival_target
tumor_H_original_firstorder_Skewness_mean,tumor,H,firstorder,Skewness,mean,0.001639,0.000528,0.001606,0.001672,0.322,255,227.5,72.0,409.0,0.0,0.7,-0.1407,0.034062,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_mean,vessels,E,firstorder,10Percentile,mean,0.001635,0.000775,0.001587,0.001683,0.474,256,258.0,49.0,435.0,0.1,2.7,0.0983,0.139924,higher feature -> higher survival_target
muscularis_H_original_firstorder_Energy_std,muscularis,H,firstorder,Energy,std,0.001635,0.000851,0.001582,0.001688,0.52,257,260.0,46.0,445.0,0.2,3.5,0.2162,0.001047,higher feature -> higher survival_target
tumor_E_original_firstorder_Entropy_mean,tumor,E,firstorder,Entropy,mean,0.001633,0.000758,0.001586,0.00168,0.464,258,255.5,51.0,437.1,0.2,2.4,0.0825,0.215415,higher feature -> higher survival_target
vessels_H_original_firstorder_Median_std,vessels,H,firstorder,Median,std,0.001631,0.000954,0.001572,0.00169,0.585,259,266.0,46.0,445.0,0.8,3.3,0.1872,0.004666,higher feature -> higher survival_target
tumor_E_original_firstorder_Median_mean,tumor,E,firstorder,Median,mean,0.001631,0.000698,0.001588,0.001674,0.428,260,251.0,59.0,439.1,0.2,1.8,0.067,0.314886,higher feature -> higher survival_target
necrosis_H_original_firstorder_Skewness_std,necrosis,H,firstorder,Skewness,std,0.001631,0.000524,0.001598,0.001663,0.322,261,233.0,64.0,396.0,0.0,1.0,-0.1192,0.072962,higher feature -> lower survival_target
urothelium_H_original_firstorder_Kurtosis_mean,urothelium,H,firstorder,Kurtosis,mean,0.001628,0.000588,0.001592,0.001665,0.361,262,243.0,58.0,401.0,0.0,1.5,-0.2049,0.001916,higher feature -> lower survival_target
immune_H_original_firstorder_Mean_std,immune,H,firstorder,Mean,std,0.001626,0.000873,0.001572,0.001681,0.537,263,264.0,44.0,431.0,0.5,3.3,0.1739,0.008635,higher feature -> higher survival_target
tumor_H_original_firstorder_Mean_mean,tumor,H,firstorder,Mean,mean,0.001616,0.000924,0.001559,0.001673,0.572,264,288.0,41.9,451.0,0.5,3.5,0.2463,0.000178,higher feature -> higher survival_target
vessels_H_original_firstorder_Entropy_std,vessels,H,firstorder,Entropy,std,0.001612,0.000553,0.001578,0.001646,0.343,265,239.5,67.0,405.0,0.0,1.0,0.0905,0.174264,higher feature -> higher survival_target
tumor_H_original_firstorder_Entropy_mean,tumor,H,firstorder,Entropy,mean,0.001612,0.000872,0.001558,0.001666,0.541,266,269.0,45.0,447.0,0.4,3.2,0.2453,0.00019,higher feature -> higher survival_target
necrosis_H_original_firstorder_Kurtosis_std,necrosis,H,firstorder,Kurtosis,std,0.001611,0.000541,0.001577,0.001644,0.336,267,239.0,72.0,409.0,0.0,0.9,-0.1108,0.095907,higher feature -> lower survival_target
vessels_H_original_firstorder_RootMeanSquared_mean,vessels,H,firstorder,RootMeanSquared,mean,0.001611,0.000937,0.001553,0.001669,0.582,268,282.0,40.0,455.0,0.4,3.6,0.2412,0.000244,higher feature -> higher survival_target
adipose_E_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,E,firstorder,RobustMeanAbsoluteDeviation,std,0.00161,0.000673,0.001568,0.001652,0.418,269,258.0,59.0,428.0,0.2,1.8,-0.1329,0.045458,higher feature -> lower survival_target
adipose_E_original_firstorder_Entropy_std,adipose,E,firstorder,Entropy,std,0.001605,0.000625,0.001567,0.001644,0.389,270,243.5,61.0,435.0,0.0,1.6,-0.0376,0.573212,higher feature -> lower survival_target
necrosis_H_original_firstorder_TotalEnergy_std,necrosis,H,firstorder,TotalEnergy,std,0.001603,0.000576,0.001567,0.001638,0.359,271,246.0,67.0,413.0,0.1,1.1,0.1209,0.069104,higher feature -> higher survival_target
necrosis_H_original_firstorder_10Percentile_std,necrosis,H,firstorder,10Percentile,std,0.001602,0.000531,0.001569,0.001635,0.332,272,239.0,66.0,409.0,0.0,1.0,0.0745,0.263616,higher feature -> higher survival_target
necrosis_H_original_firstorder_Energy_std,necrosis,H,firstorder,Energy,std,0.001602,0.00056,0.001567,0.001637,0.35,273,243.0,71.0,416.0,0.1,1.1,0.1209,0.069104,higher feature -> higher survival_target
immune_E_original_firstorder_90Percentile_std,immune,E,firstorder,90Percentile,std,0.001598,0.000564,0.001563,0.001633,0.353,274,244.5,66.0,426.0,0.0,1.4,-0.0794,0.233645,higher feature -> lower survival_target
necrosis_E_original_firstorder_TotalEnergy_mean,necrosis,E,firstorder,TotalEnergy,mean,0.001595,0.000733,0.001549,0.00164,0.46,275,265.5,52.0,441.0,0.3,1.9,0.1191,0.073197,higher feature -> higher survival_target
necrosis_E_original_firstorder_Energy_mean,necrosis,E,firstorder,Energy,mean,0.001592,0.000726,0.001547,0.001637,0.456,276,260.0,56.0,447.0,0.3,1.7,0.1191,0.073197,higher feature -> higher survival_target
urothelium_H_original_firstorder_InterquartileRange_std,urothelium,H,firstorder,InterquartileRange,std,0.00159,0.000508,0.001559,0.001622,0.32,277,240.0,82.0,411.0,0.0,0.7,0.0149,0.822942,higher feature -> higher survival_target
tumor_E_original_firstorder_Uniformity_mean,tumor,E,firstorder,Uniformity,mean,0.001589,0.000744,0.001543,0.001635,0.468,278,269.5,58.9,442.0,0.2,2.1,-0.0891,0.180791,higher feature -> lower survival_target
necrosis_H_original_firstorder_90Percentile_mean,necrosis,H,firstorder,90Percentile,mean,0.001585,0.000643,0.001545,0.001625,0.406,279,257.5,59.0,436.0,0.0,1.7,0.1513,0.022613,higher feature -> higher survival_target
necrosis_H_original_firstorder_Mean_mean,necrosis,H,firstorder,Mean,mean,0.001582,0.000872,0.001528,0.001637,0.551,280,277.0,49.9,437.0,0.6,2.6,0.1812,0.006198,higher feature -> higher survival_target
immune_H_original_firstorder_10Percentile_std,immune,H,firstorder,10Percentile,std,0.001582,0.000624,0.001543,0.00162,0.395,281,255.0,63.0,412.0,0.1,1.4,0.1788,0.006902,higher feature -> higher survival_target
necrosis_E_original_firstorder_Kurtosis_std,necrosis,E,firstorder,Kurtosis,std,0.001581,0.000559,0.001547,0.001616,0.354,282,251.0,67.0,430.0,0.0,0.9,-0.0035,0.958331,higher feature -> lower survival_target
urothelium_H_original_firstorder_90Percentile_std,urothelium,H,firstorder,90Percentile,std,0.001575,0.000604,0.001537,0.001612,0.384,283,256.0,67.0,433.0,0.0,1.2,-0.034,0.610077,higher feature -> lower survival_target
tumor_E_original_firstorder_Variance_std,tumor,E,firstorder,Variance,std,0.001573,0.000598,0.001536,0.00161,0.38,284,251.5,63.0,438.0,0.1,0.7,0.0144,0.828605,higher feature -> higher survival_target
muscularis_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscularis,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001568,0.000578,0.001532,0.001603,0.369,285,251.0,63.0,429.0,0.0,1.4,-0.1177,0.076822,higher feature -> lower survival_target
vessels_H_original_firstorder_MeanAbsoluteDeviation_std,vessels,H,firstorder,MeanAbsoluteDeviation,std,0.001567,0.000542,0.001533,0.001601,0.346,286,255.0,68.0,420.0,0.0,0.8,0.0833,0.211413,higher feature -> higher survival_target
immune_H_original_firstorder_RootMeanSquared_std,immune,H,firstorder,RootMeanSquared,std,0.001566,0.000597,0.001529,0.001603,0.381,287,257.0,66.9,425.0,0.1,1.5,0.0998,0.133998,higher feature -> higher survival_target
immune_E_original_firstorder_Mean_std,immune,E,firstorder,Mean,std,0.001563,0.000615,0.001525,0.001601,0.394,288,261.0,59.0,437.0,0.0,1.0,-0.0312,0.639735,higher feature -> lower survival_target
necrosis_E_original_firstorder_Kurtosis_mean,necrosis,E,firstorder,Kurtosis,mean,0.001562,0.00049,0.001532,0.001593,0.313,289,247.0,79.0,421.0,0.0,0.4,-0.0976,0.142545,higher feature -> lower survival_target
immune_E_original_firstorder_Skewness_mean,immune,E,firstorder,Skewness,mean,0.00156,0.000647,0.001519,0.0016,0.415,290,264.0,59.0,446.0,0.0,1.4,-0.0286,0.668496,higher feature -> lower survival_target
urothelium_H_original_firstorder_Mean_mean,urothelium,H,firstorder,Mean,mean,0.001557,0.000554,0.001523,0.001592,0.356,291,251.5,69.0,423.1,0.0,0.8,0.1236,0.063077,higher feature -> higher survival_target
immune_E_original_firstorder_MeanAbsoluteDeviation_std,immune,E,firstorder,MeanAbsoluteDeviation,std,0.001556,0.000675,0.001515,0.001598,0.433,292,266.5,63.0,441.0,0.1,1.6,-0.1437,0.030458,higher feature -> lower survival_target
urothelium_H_original_firstorder_Energy_mean,urothelium,H,firstorder,Energy,mean,0.001545,0.000535,0.001512,0.001578,0.346,293,248.0,74.0,437.0,0.0,0.7,0.0725,0.276904,higher feature -> higher survival_target
immune_H_original_firstorder_InterquartileRange_std,immune,H,firstorder,InterquartileRange,std,0.001545,0.000603,0.001507,0.001582,0.391,294,262.0,73.0,426.0,0.1,1.1,0.1132,0.088961,higher feature -> higher survival_target
tumor_E_original_firstorder_10Percentile_std,tumor,E,firstorder,10Percentile,std,0.001544,0.00051,0.001512,0.001575,0.33,295,258.0,78.0,429.0,0.0,0.2,0.0337,0.613292,higher feature -> higher survival_target
immune_H_original_firstorder_RobustMeanAbsoluteDeviation_std,immune,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001543,0.000605,0.001506,0.001581,0.392,296,268.5,71.0,428.1,0.1,1.1,0.1167,0.079377,higher feature -> higher survival_target
urothelium_H_original_firstorder_Skewness_mean,urothelium,H,firstorder,Skewness,mean,0.001542,0.000599,0.001505,0.001579,0.388,297,262.0,71.0,431.0,0.1,0.6,-0.1844,0.00531,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_mean,vessels,H,firstorder,10Percentile,mean,0.001542,0.000626,0.001503,0.00158,0.406,298,273.0,58.0,428.1,0.0,1.9,0.1609,0.015239,higher feature -> higher survival_target
urothelium_H_original_firstorder_TotalEnergy_mean,urothelium,H,firstorder,TotalEnergy,mean,0.001537,0.000537,0.001503,0.00157,0.349,299,257.0,75.0,437.0,0.0,0.9,0.0725,0.276904,higher feature -> higher survival_target
tumor_H_original_firstorder_RootMeanSquared_std,tumor,H,firstorder,RootMeanSquared,std,0.001536,0.000562,0.001501,0.00157,0.366,300,262.0,70.0,429.1,0.1,0.8,0.0259,0.697994,higher feature -> higher survival_target
lamina_H_original_firstorder_Energy_std,lamina,H,firstorder,Energy,std,0.001533,0.000553,0.001499,0.001568,0.36,301,261.0,75.0,435.0,0.0,0.8,0.1488,0.024992,higher feature -> higher survival_target
lamina_H_original_firstorder_TotalEnergy_std,lamina,H,firstorder,TotalEnergy,std,0.001533,0.000554,0.001499,0.001567,0.362,302,263.0,70.0,429.0,0.0,1.0,0.1488,0.024992,higher feature -> higher survival_target
vessels_E_original_firstorder_Kurtosis_mean,vessels,E,firstorder,Kurtosis,mean,0.001529,0.000692,0.001486,0.001572,0.453,303,274.0,59.9,439.0,0.2,2.0,-0.1129,0.089614,higher feature -> lower survival_target
muscularis_H_original_firstorder_90Percentile_std,muscularis,H,firstorder,90Percentile,std,0.001528,0.000533,0.001495,0.001561,0.349,304,260.5,71.0,426.0,0.0,0.8,0.1051,0.114191,higher feature -> higher survival_target
muscularis_E_original_firstorder_Variance_mean,muscularis,E,firstorder,Variance,mean,0.001523,0.00059,0.001487,0.00156,0.387,305,270.0,62.0,438.0,0.0,1.6,-0.1117,0.093207,higher feature -> lower survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,H,firstorder,MeanAbsoluteDeviation,std,0.001514,0.000582,0.001478,0.00155,0.384,306,275.5,64.0,434.0,0.0,1.6,0.1218,0.067022,higher feature -> higher survival_target
tumor_H_original_firstorder_Mean_std,tumor,H,firstorder,Mean,std,0.00151,0.000611,0.001473,0.001548,0.404,307,271.0,64.0,431.0,0.1,1.3,0.0813,0.222245,higher feature -> higher survival_target
tumor_H_original_firstorder_90Percentile_mean,tumor,H,firstorder,90Percentile,mean,0.001509,0.000787,0.00146,0.001558,0.522,308,298.0,52.0,450.0,0.2,2.3,0.2183,0.000931,higher feature -> higher survival_target
vessels_H_original_firstorder_90Percentile_std,vessels,H,firstorder,90Percentile,std,0.001506,0.000614,0.001468,0.001544,0.408,309,275.5,63.0,440.0,0.1,1.5,0.0807,0.225865,higher feature -> higher survival_target
immune_E_original_firstorder_RootMeanSquared_std,immune,E,firstorder,RootMeanSquared,std,0.001506,0.000554,0.001471,0.00154,0.368,310,277.0,73.0,435.0,0.0,0.7,-0.0597,0.370868,higher feature -> lower survival_target
immune_E_original_firstorder_Median_std,immune,E,firstorder,Median,std,0.0015,0.000583,0.001464,0.001537,0.389,311,279.0,69.0,439.0,0.0,1.4,-0.0419,0.530168,higher feature -> lower survival_target
muscularis_H_original_firstorder_InterquartileRange_std,muscularis,H,firstorder,InterquartileRange,std,0.001498,0.00057,0.001463,0.001533,0.381,312,273.5,72.0,434.0,0.0,1.0,0.0784,0.239418,higher feature -> higher survival_target
tumor_E_original_firstorder_Skewness_mean,tumor,E,firstorder,Skewness,mean,0.001493,0.000607,0.001455,0.00153,0.406,313,286.5,68.0,444.0,0.1,1.0,-0.0529,0.427449,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_mean,adipose,E,firstorder,Kurtosis,mean,0.001489,0.000648,0.001449,0.001529,0.435,314,287.5,64.0,440.0,0.1,1.4,-0.0045,0.945892,higher feature -> lower survival_target
muscularis_E_original_firstorder_Entropy_std,muscularis,E,firstorder,Entropy,std,0.001487,0.000592,0.00145,0.001524,0.398,315,283.5,66.0,442.0,0.0,0.7,-0.1121,0.091914,higher feature -> lower survival_target
adipose_H_original_firstorder_Energy_std,adipose,H,firstorder,Energy,std,0.001486,0.000717,0.001442,0.001531,0.482,316,302.0,54.0,450.0,0.1,2.1,0.2248,0.000645,higher feature -> higher survival_target
urothelium_H_original_firstorder_Uniformity_mean,urothelium,H,firstorder,Uniformity,mean,0.001482,0.000459,0.001454,0.001511,0.31,317,269.0,91.0,424.0,0.0,0.7,-0.1933,0.003452,higher feature -> lower survival_target
adipose_H_original_firstorder_TotalEnergy_std,adipose,H,firstorder,TotalEnergy,std,0.00148,0.000711,0.001436,0.001524,0.481,318,305.0,54.0,448.0,0.2,2.0,0.2248,0.000645,higher feature -> higher survival_target
muscularis_E_original_firstorder_InterquartileRange_mean,muscularis,E,firstorder,InterquartileRange,mean,0.001479,0.000524,0.001447,0.001511,0.354,319,278.0,73.0,430.0,0.0,0.8,-0.1068,0.108458,higher feature -> lower survival_target
immune_H_original_firstorder_Variance_mean,immune,H,firstorder,Variance,mean,0.001468,0.000758,0.001421,0.001515,0.517,320,308.0,54.0,452.0,0.1,1.8,0.2254,0.000624,higher feature -> higher survival_target
adipose_E_original_firstorder_10Percentile_std,adipose,E,firstorder,10Percentile,std,0.001461,0.000583,0.001425,0.001497,0.399,321,286.5,69.0,437.0,0.2,1.4,0.0094,0.888228,higher feature -> higher survival_target
lamina_E_original_firstorder_90Percentile_std,lamina,E,firstorder,90Percentile,std,0.001459,0.000471,0.00143,0.001488,0.323,322,276.0,93.0,430.0,0.0,0.4,-0.1453,0.02858,higher feature -> lower survival_target
urothelium_H_original_firstorder_Entropy_mean,urothelium,H,firstorder,Entropy,mean,0.001456,0.000437,0.001429,0.001483,0.3,323,270.5,95.0,427.0,0.0,0.5,0.1885,0.004371,higher feature -> higher survival_target
adipose_E_original_firstorder_Skewness_std,adipose,E,firstorder,Skewness,std,0.001454,0.000674,0.001412,0.001496,0.463,324,304.0,58.0,444.0,0.0,1.6,-0.0278,0.676875,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_std,vessels,H,firstorder,10Percentile,std,0.001453,0.000527,0.001421,0.001486,0.362,325,287.0,74.0,437.0,0.0,0.8,0.1099,0.09859,higher feature -> higher survival_target
tumor_E_original_firstorder_Kurtosis_mean,tumor,E,firstorder,Kurtosis,mean,0.001447,0.000531,0.001414,0.00148,0.367,326,283.0,88.0,447.0,0.0,0.7,-0.0718,0.281353,higher feature -> lower survival_target
urothelium_H_original_firstorder_RootMeanSquared_mean,urothelium,H,firstorder,RootMeanSquared,mean,0.001446,0.000442,0.001419,0.001474,0.306,327,276.0,96.0,427.0,0.0,0.4,0.1308,0.049001,higher feature -> higher survival_target
immune_H_original_firstorder_90Percentile_std,immune,H,firstorder,90Percentile,std,0.00144,0.000529,0.001407,0.001472,0.367,328,289.0,84.9,433.0,0.2,0.4,0.0736,0.269727,higher feature -> higher survival_target
vessels_H_original_firstorder_TotalEnergy_std,vessels,H,firstorder,TotalEnergy,std,0.00144,0.000726,0.001395,0.001485,0.504,329,303.5,64.0,446.0,0.4,1.6,0.1184,0.074984,higher feature -> higher survival_target
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_std,vessels,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001439,0.000527,0.001407,0.001472,0.366,330,285.5,84.0,435.0,0.0,0.9,0.1389,0.036537,higher feature -> higher survival_target
necrosis_H_original_firstorder_Energy_mean,necrosis,H,firstorder,Energy,mean,0.001437,0.000567,0.001402,0.001472,0.395,331,296.5,77.9,447.0,0.0,0.8,0.1547,0.01974,higher feature -> higher survival_target
adipose_E_original_firstorder_InterquartileRange_std,adipose,E,firstorder,InterquartileRange,std,0.001436,0.000571,0.001401,0.001472,0.397,332,302.0,75.0,441.0,0.0,1.2,-0.1457,0.028212,higher feature -> lower survival_target
vessels_H_original_firstorder_Energy_std,vessels,H,firstorder,Energy,std,0.001434,0.000719,0.00139,0.001479,0.502,333,309.0,68.0,447.0,0.4,1.5,0.1184,0.074984,higher feature -> higher survival_target
adipose_H_original_firstorder_Variance_std,adipose,H,firstorder,Variance,std,0.001434,0.000567,0.001399,0.001469,0.395,334,302.0,65.0,444.0,0.0,0.9,0.1541,0.020156,higher feature -> higher survival_target
necrosis_H_original_firstorder_TotalEnergy_mean,necrosis,H,firstorder,TotalEnergy,mean,0.001433,0.000562,0.001398,0.001467,0.393,335,292.5,79.9,446.0,0.0,0.5,0.1547,0.01974,higher feature -> higher survival_target
tumor_H_original_firstorder_Median_std,tumor,H,firstorder,Median,std,0.001432,0.000613,0.001394,0.00147,0.428,336,294.0,64.0,441.0,0.1,1.4,0.1178,0.076617,higher feature -> higher survival_target
urothelium_H_original_firstorder_90Percentile_mean,urothelium,H,firstorder,90Percentile,mean,0.001426,0.000417,0.0014,0.001452,0.292,337,280.0,100.0,431.0,0.0,0.2,0.1578,0.017345,higher feature -> higher survival_target
vessels_H_original_firstorder_Variance_std,vessels,H,firstorder,Variance,std,0.001422,0.000644,0.001382,0.001462,0.453,338,304.0,75.9,450.0,0.2,1.2,0.1525,0.021562,higher feature -> higher survival_target
tumor_H_original_firstorder_Entropy_std,tumor,H,firstorder,Entropy,std,0.001417,0.000512,0.001385,0.001449,0.361,339,294.0,83.0,441.0,0.0,0.8,-0.1163,0.080251,higher feature -> lower survival_target
urothelium_H_original_firstorder_MeanAbsoluteDeviation_mean,urothelium,H,firstorder,MeanAbsoluteDeviation,mean,0.001414,0.000459,0.001385,0.001442,0.325,340,288.5,95.0,434.0,0.0,0.4,0.1632,0.013819,higher feature -> higher survival_target
vessels_E_original_firstorder_Median_std,vessels,E,firstorder,Median,std,0.001412,0.000523,0.001379,0.001444,0.371,341,297.0,75.0,445.0,0.0,0.5,-0.0664,0.319198,higher feature -> lower survival_target
immune_E_original_firstorder_10Percentile_std,immune,E,firstorder,10Percentile,std,0.00141,0.00061,0.001373,0.001448,0.432,342,311.0,73.0,446.0,0.2,0.9,0.0782,0.240883,higher feature -> higher survival_target
vessels_H_original_firstorder_InterquartileRange_std,vessels,H,firstorder,InterquartileRange,std,0.00141,0.000632,0.001371,0.001449,0.448,343,301.0,67.9,447.0,0.4,1.3,0.1511,0.022779,higher feature -> higher survival_target
muscularis_E_original_firstorder_Skewness_std,muscularis,E,firstorder,Skewness,std,0.00141,0.000724,0.001365,0.001455,0.513,344,320.5,53.0,457.0,0.1,2.0,-0.0543,0.41518,higher feature -> lower survival_target
vessels_H_original_firstorder_Mean_std,vessels,H,firstorder,Mean,std,0.001394,0.000657,0.001354,0.001435,0.471,345,319.0,62.0,452.0,0.2,1.7,0.1328,0.045702,higher feature -> higher survival_target
adipose_E_original_firstorder_Energy_std,adipose,E,firstorder,Energy,std,0.001392,0.000588,0.001356,0.001429,0.422,346,311.0,66.9,441.0,0.1,1.3,-0.0482,0.470249,higher feature -> lower survival_target
adipose_E_original_firstorder_TotalEnergy_std,adipose,E,firstorder,TotalEnergy,std,0.001391,0.000587,0.001354,0.001427,0.422,347,312.0,66.0,443.0,0.1,1.5,-0.0482,0.470249,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_std,adipose,E,firstorder,Kurtosis,std,0.001386,0.000537,0.001353,0.00142,0.387,348,310.0,77.9,443.0,0.0,1.2,-0.0113,0.866061,higher feature -> lower survival_target
lamina_E_original_firstorder_InterquartileRange_mean,lamina,E,firstorder,InterquartileRange,mean,0.001381,0.000464,0.001352,0.00141,0.336,349,300.0,88.0,444.0,0.0,0.1,0.0203,0.76052,higher feature -> higher survival_target
necrosis_H_original_firstorder_MeanAbsoluteDeviation_mean,necrosis,H,firstorder,MeanAbsoluteDeviation,mean,0.001379,0.000525,0.001346,0.001411,0.381,350,311.5,80.0,452.0,0.0,0.5,0.1549,0.019544,higher feature -> higher survival_target
necrosis_H_original_firstorder_RootMeanSquared_mean,necrosis,H,firstorder,RootMeanSquared,mean,0.001371,0.000547,0.001337,0.001405,0.399,351,315.0,79.9,448.0,0.0,0.5,0.1627,0.014145,higher feature -> higher survival_target
tumor_H_original_firstorder_TotalEnergy_std,tumor,H,firstorder,TotalEnergy,std,0.001366,0.00048,0.001336,0.001396,0.351,352,303.0,96.0,442.0,0.0,0.7,0.1274,0.055246,higher feature -> higher survival_target
tumor_H_original_firstorder_Energy_std,tumor,H,firstorder,Energy,std,0.001364,0.000487,0.001334,0.001395,0.357,353,305.0,94.0,441.0,0.0,0.5,0.1274,0.055246,higher feature -> higher survival_target
muscularis_H_original_firstorder_Variance_std,muscularis,H,firstorder,Variance,std,0.001364,0.000469,0.001335,0.001393,0.344,354,309.0,96.0,445.0,0.0,0.5,0.1176,0.077084,higher feature -> higher survival_target
muscularis_H_original_firstorder_RootMeanSquared_std,muscularis,H,firstorder,RootMeanSquared,std,0.001362,0.00044,0.001334,0.001389,0.323,355,307.5,108.0,436.0,0.0,0.4,0.1596,0.016077,higher feature -> higher survival_target
urothelium_H_original_firstorder_Variance_mean,urothelium,H,firstorder,Variance,mean,0.001357,0.000379,0.001333,0.00138,0.28,356,299.0,120.0,433.0,0.0,0.1,0.1386,0.036911,higher feature -> higher survival_target
lamina_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,lamina,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001356,0.000446,0.001328,0.001383,0.329,357,307.5,94.0,447.0,0.0,0.1,0.0181,0.786195,higher feature -> higher survival_target
adipose_H_original_firstorder_90Percentile_std,adipose,H,firstorder,90Percentile,std,0.001354,0.000544,0.001321,0.001388,0.401,358,317.0,80.0,442.0,0.2,0.9,0.1735,0.008809,higher feature -> higher survival_target
lamina_H_original_firstorder_Variance_mean,lamina,H,firstorder,Variance,mean,0.001354,0.000623,0.001315,0.001392,0.46,359,329.5,78.0,454.0,0.3,1.1,0.2081,0.00162,higher feature -> higher survival_target
tumor_E_original_firstorder_Energy_std,tumor,E,firstorder,Energy,std,0.001351,0.000431,0.001325,0.001378,0.319,360,306.0,104.0,445.0,0.0,0.1,0.0268,0.687789,higher feature -> higher survival_target
adipose_E_original_firstorder_Mean_std,adipose,E,firstorder,Mean,std,0.001349,0.000481,0.001319,0.001379,0.356,361,318.0,80.0,445.0,0.0,0.2,-0.041,0.53841,higher feature -> lower survival_target
immune_H_original_firstorder_Entropy_std,immune,H,firstorder,Entropy,std,0.001346,0.000427,0.001319,0.001372,0.317,362,306.5,111.9,440.0,0.0,0.3,0.0448,0.502118,higher feature -> higher survival_target
tumor_E_original_firstorder_TotalEnergy_std,tumor,E,firstorder,TotalEnergy,std,0.001345,0.000434,0.001318,0.001372,0.323,363,308.5,101.0,447.0,0.0,0.3,0.0268,0.687789,higher feature -> higher survival_target
immune_H_original_firstorder_MeanAbsoluteDeviation_std,immune,H,firstorder,MeanAbsoluteDeviation,std,0.001343,0.000424,0.001316,0.001369,0.316,364,308.0,115.0,443.0,0.0,0.3,0.0375,0.574356,higher feature -> higher survival_target
lamina_E_original_firstorder_Median_std,lamina,E,firstorder,Median,std,0.001338,0.000397,0.001313,0.001362,0.297,365,306.0,111.0,435.0,0.0,0.1,-0.1365,0.039942,higher feature -> lower survival_target
