feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
urothelium_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,urothelium,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001194,0.000342,0.001173,0.001215,0.286,368,327.5,146.0,447.0,0.0,0.1,0.1297,0.050905,higher feature -> higher survival_target
urothelium_E_original_firstorder_90Percentile_mean,urothelium,E,firstorder,90Percentile,mean,0.00119,0.000354,0.001168,0.001212,0.298,369,326.0,140.0,449.0,0.0,0.0,0.0239,0.720335,higher feature -> higher survival_target
lamina_E_original_firstorder_RootMeanSquared_std,lamina,E,firstorder,RootMeanSquared,std,0.001176,0.000354,0.001154,0.001198,0.301,370,333.0,146.0,450.0,0.0,0.0,-0.1271,0.055846,higher feature -> lower survival_target
lamina_E_original_firstorder_90Percentile_mean,lamina,E,firstorder,90Percentile,mean,0.001175,0.00057,0.001139,0.00121,0.485,371,370.0,86.0,462.0,0.0,0.4,0.1021,0.124908,higher feature -> higher survival_target
immune_E_original_firstorder_RobustMeanAbsoluteDeviation_std,immune,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001174,0.000368,0.001151,0.001196,0.313,372,336.0,136.9,456.0,0.0,0.0,-0.1116,0.093475,higher feature -> lower survival_target
adipose_E_original_firstorder_Median_std,adipose,E,firstorder,Median,std,0.001173,0.000403,0.001148,0.001198,0.344,373,344.0,116.0,455.0,0.0,0.1,-0.0708,0.287958,higher feature -> lower survival_target
urothelium_E_original_firstorder_Variance_mean,urothelium,E,firstorder,Variance,mean,0.00117,0.000369,0.001147,0.001193,0.315,374,336.5,139.9,452.0,0.0,0.1,0.0642,0.335796,higher feature -> higher survival_target
vessels_H_original_firstorder_90Percentile_std,vessels,H,firstorder,90Percentile,std,0.001169,0.000356,0.001146,0.001191,0.305,375,336.0,139.0,449.0,0.0,0.1,0.1071,0.107467,higher feature -> higher survival_target
adipose_E_original_firstorder_10Percentile_mean,adipose,E,firstorder,10Percentile,mean,0.001165,0.000444,0.001137,0.001192,0.381,376,349.5,116.9,455.0,0.0,0.3,0.112,0.092315,higher feature -> higher survival_target
muscularis_E_original_firstorder_Entropy_mean,muscularis,E,firstorder,Entropy,mean,0.001164,0.000415,0.001139,0.00119,0.357,377,349.0,120.0,456.0,0.0,0.1,0.0534,0.423734,higher feature -> higher survival_target
urothelium_E_original_firstorder_Uniformity_mean,urothelium,E,firstorder,Uniformity,mean,0.001163,0.000347,0.001142,0.001185,0.298,378,341.5,140.9,448.0,0.0,0.0,-0.104,0.118244,higher feature -> lower survival_target
muscularis_E_original_firstorder_RootMeanSquared_mean,muscularis,E,firstorder,RootMeanSquared,mean,0.001157,0.000442,0.00113,0.001185,0.382,379,357.0,120.9,455.0,0.0,0.2,-0.0182,0.784669,higher feature -> lower survival_target
urothelium_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,urothelium,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001156,0.00033,0.001135,0.001176,0.285,380,339.0,154.0,450.0,0.0,0.0,0.0786,0.238404,higher feature -> higher survival_target
urothelium_H_original_firstorder_MeanAbsoluteDeviation_mean,urothelium,H,firstorder,MeanAbsoluteDeviation,mean,0.001154,0.0003,0.001135,0.001172,0.26,381,339.5,159.0,448.0,0.0,0.0,0.1439,0.030151,higher feature -> higher survival_target
muscularis_H_original_firstorder_TotalEnergy_std,muscularis,H,firstorder,TotalEnergy,std,0.001151,0.000372,0.001128,0.001174,0.323,382,346.5,136.0,453.0,0.0,0.2,0.191,0.00388,higher feature -> higher survival_target
muscularis_H_original_firstorder_Energy_std,muscularis,H,firstorder,Energy,std,0.001149,0.000365,0.001126,0.001171,0.317,383,346.0,136.9,453.0,0.0,0.2,0.191,0.00388,higher feature -> higher survival_target
vessels_H_original_firstorder_10Percentile_std,vessels,H,firstorder,10Percentile,std,0.001148,0.000369,0.001125,0.001171,0.321,384,352.0,132.9,454.0,0.0,0.0,0.0647,0.331509,higher feature -> higher survival_target
vessels_H_original_firstorder_MeanAbsoluteDeviation_std,vessels,H,firstorder,MeanAbsoluteDeviation,std,0.001142,0.000361,0.00112,0.001164,0.316,385,349.5,158.0,454.0,0.0,0.1,0.0972,0.144179,higher feature -> higher survival_target
urothelium_E_original_firstorder_MeanAbsoluteDeviation_mean,urothelium,E,firstorder,MeanAbsoluteDeviation,mean,0.001138,0.000316,0.001118,0.001157,0.278,386,346.5,158.9,450.0,0.0,0.0,0.0868,0.192724,higher feature -> higher survival_target
immune_E_original_firstorder_Kurtosis_mean,immune,E,firstorder,Kurtosis,mean,0.001136,0.000389,0.001112,0.00116,0.343,387,356.5,135.0,457.0,0.0,0.0,-0.0756,0.256898,higher feature -> lower survival_target
immune_E_original_firstorder_90Percentile_std,immune,E,firstorder,90Percentile,std,0.001133,0.000342,0.001112,0.001154,0.302,388,344.0,149.9,457.0,0.0,0.0,-0.0459,0.491803,higher feature -> lower survival_target
lamina_E_original_firstorder_Energy_mean,lamina,E,firstorder,Energy,mean,0.001132,0.000488,0.001102,0.001162,0.431,389,371.0,118.0,461.0,0.0,0.3,0.0553,0.407359,higher feature -> higher survival_target
lamina_E_original_firstorder_TotalEnergy_mean,lamina,E,firstorder,TotalEnergy,mean,0.00113,0.000481,0.0011,0.001159,0.426,390,373.0,119.0,460.0,0.0,0.2,0.0553,0.407359,higher feature -> higher survival_target
adipose_E_original_firstorder_Variance_std,adipose,E,firstorder,Variance,std,0.001128,0.00041,0.001102,0.001153,0.364,391,355.0,139.0,459.0,0.0,0.3,-0.1206,0.069632,higher feature -> lower survival_target
immune_E_original_firstorder_MeanAbsoluteDeviation_std,immune,E,firstorder,MeanAbsoluteDeviation,std,0.001121,0.000333,0.001101,0.001142,0.297,392,351.0,154.0,457.0,0.0,0.0,-0.1099,0.098453,higher feature -> lower survival_target
lamina_E_original_firstorder_Kurtosis_mean,lamina,E,firstorder,Kurtosis,mean,0.001117,0.000439,0.00109,0.001145,0.393,393,369.0,115.0,458.0,0.0,0.1,-0.125,0.060002,higher feature -> lower survival_target
vessels_E_original_firstorder_MeanAbsoluteDeviation_mean,vessels,E,firstorder,MeanAbsoluteDeviation,mean,0.001117,0.000309,0.001098,0.001136,0.277,394,351.5,168.9,448.0,0.0,0.0,0.0137,0.837027,higher feature -> higher survival_target
vessels_H_original_firstorder_Energy_std,vessels,H,firstorder,Energy,std,0.001117,0.000347,0.001095,0.001138,0.311,395,360.0,147.0,454.0,0.0,0.0,0.0931,0.162136,higher feature -> higher survival_target
adipose_E_original_firstorder_10Percentile_std,adipose,E,firstorder,10Percentile,std,0.001115,0.000346,0.001094,0.001137,0.31,396,357.5,141.9,458.0,0.0,0.0,0.0173,0.795581,higher feature -> higher survival_target
vessels_H_original_firstorder_TotalEnergy_std,vessels,H,firstorder,TotalEnergy,std,0.001115,0.000358,0.001093,0.001137,0.321,397,360.0,140.9,454.0,0.0,0.0,0.0931,0.162136,higher feature -> higher survival_target
adipose_E_original_firstorder_Variance_mean,adipose,E,firstorder,Variance,mean,0.001114,0.000362,0.001092,0.001136,0.325,398,358.0,141.9,455.0,0.0,0.1,-0.0675,0.311526,higher feature -> lower survival_target
urothelium_H_original_firstorder_90Percentile_mean,urothelium,H,firstorder,90Percentile,mean,0.001113,0.000289,0.001096,0.001131,0.259,399,351.5,160.9,454.0,0.0,0.0,0.128,0.05407,higher feature -> higher survival_target
adipose_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,adipose,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001113,0.000377,0.00109,0.001136,0.339,400,362.0,131.9,455.0,0.0,0.1,-0.0515,0.440315,higher feature -> lower survival_target
urothelium_H_original_firstorder_Skewness_mean,urothelium,H,firstorder,Skewness,mean,0.001105,0.000385,0.001081,0.001129,0.349,401,359.0,154.9,458.0,0.1,0.1,-0.1585,0.016882,higher feature -> lower survival_target
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001103,0.000286,0.001085,0.00112,0.259,402,355.0,169.9,451.0,0.0,0.0,-0.0021,0.974739,higher feature -> lower survival_target
urothelium_E_original_firstorder_InterquartileRange_mean,urothelium,E,firstorder,InterquartileRange,mean,0.001102,0.000309,0.001083,0.001121,0.28,403,357.0,162.0,453.0,0.0,0.0,0.0819,0.21895,higher feature -> higher survival_target
muscularis_E_original_firstorder_Uniformity_mean,muscularis,E,firstorder,Uniformity,mean,0.001099,0.000385,0.001075,0.001123,0.351,404,366.5,130.0,460.0,0.0,0.0,-0.0773,0.245957,higher feature -> lower survival_target
adipose_E_original_firstorder_MeanAbsoluteDeviation_mean,adipose,E,firstorder,MeanAbsoluteDeviation,mean,0.001098,0.00036,0.001076,0.001121,0.328,405,363.5,140.9,457.0,0.0,0.1,-0.0631,0.343807,higher feature -> lower survival_target
immune_E_original_firstorder_Energy_std,immune,E,firstorder,Energy,std,0.001097,0.000502,0.001066,0.001128,0.458,406,377.0,122.0,461.0,0.1,0.4,0.0416,0.5325,higher feature -> higher survival_target
immune_E_original_firstorder_TotalEnergy_std,immune,E,firstorder,TotalEnergy,std,0.001094,0.000491,0.001064,0.001125,0.449,407,378.0,122.0,462.0,0.1,0.4,0.0416,0.5325,higher feature -> higher survival_target
muscularis_E_original_firstorder_Mean_mean,muscularis,E,firstorder,Mean,mean,0.001087,0.000409,0.001062,0.001113,0.376,408,376.5,134.0,460.0,0.0,0.1,0.0033,0.961038,higher feature -> higher survival_target
muscularis_E_original_firstorder_Energy_mean,muscularis,E,firstorder,Energy,mean,0.001087,0.000345,0.001065,0.001108,0.317,409,365.0,154.9,457.0,0.0,0.1,-0.0445,0.504457,higher feature -> lower survival_target
muscularis_E_original_firstorder_TotalEnergy_mean,muscularis,E,firstorder,TotalEnergy,mean,0.001082,0.000347,0.00106,0.001103,0.32,410,367.0,149.0,457.0,0.0,0.0,-0.0445,0.504457,higher feature -> lower survival_target
adipose_E_original_firstorder_Mean_mean,adipose,E,firstorder,Mean,mean,0.001081,0.000402,0.001056,0.001106,0.372,411,376.0,142.9,460.0,0.0,0.1,0.0538,0.419996,higher feature -> higher survival_target
vessels_H_original_firstorder_RootMeanSquared_std,vessels,H,firstorder,RootMeanSquared,std,0.00108,0.000336,0.001059,0.001101,0.311,412,368.0,147.0,457.0,0.0,0.0,0.0884,0.184246,higher feature -> higher survival_target
adipose_E_original_firstorder_InterquartileRange_mean,adipose,E,firstorder,InterquartileRange,mean,0.001077,0.000356,0.001055,0.001099,0.33,413,368.0,136.0,459.0,0.0,0.0,-0.0414,0.535133,higher feature -> lower survival_target
urothelium_E_original_firstorder_10Percentile_mean,urothelium,E,firstorder,10Percentile,mean,0.001071,0.000428,0.001045,0.001098,0.399,414,382.5,136.0,460.0,0.0,0.2,-0.0687,0.302491,higher feature -> lower survival_target
urothelium_E_original_firstorder_Entropy_mean,urothelium,E,firstorder,Entropy,mean,0.001067,0.000296,0.001049,0.001086,0.277,415,366.0,168.0,456.0,0.0,0.0,0.0961,0.148984,higher feature -> higher survival_target
adipose_E_original_firstorder_Kurtosis_mean,adipose,E,firstorder,Kurtosis,mean,0.001062,0.000342,0.00104,0.001083,0.322,416,377.0,157.9,459.0,0.0,0.0,-0.0494,0.459086,higher feature -> lower survival_target
vessels_E_original_firstorder_Mean_mean,vessels,E,firstorder,Mean,mean,0.001059,0.000387,0.001036,0.001083,0.365,417,379.0,136.0,462.0,0.0,0.1,0.0571,0.391652,higher feature -> higher survival_target
urothelium_E_original_firstorder_10Percentile_std,urothelium,E,firstorder,10Percentile,std,0.001053,0.000486,0.001023,0.001083,0.461,418,397.0,107.0,462.0,0.0,0.4,-0.1335,0.044563,higher feature -> lower survival_target
muscularis_E_original_firstorder_Skewness_mean,muscularis,E,firstorder,Skewness,mean,0.001053,0.000372,0.00103,0.001076,0.353,419,381.0,145.9,459.0,0.0,0.0,-0.0046,0.945623,higher feature -> lower survival_target
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_std,vessels,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001053,0.000352,0.001031,0.001075,0.335,420,378.5,158.0,459.0,0.0,0.1,0.1412,0.033475,higher feature -> higher survival_target
vessels_E_original_firstorder_InterquartileRange_mean,vessels,E,firstorder,InterquartileRange,mean,0.001049,0.000286,0.001031,0.001067,0.273,421,373.0,167.0,456.0,0.0,0.0,0.0025,0.970602,higher feature -> higher survival_target
adipose_E_original_firstorder_90Percentile_mean,adipose,E,firstorder,90Percentile,mean,0.001046,0.000343,0.001025,0.001067,0.328,422,381.0,146.9,459.0,0.0,0.0,-0.0143,0.830247,higher feature -> lower survival_target
vessels_H_original_firstorder_Mean_std,vessels,H,firstorder,Mean,std,0.001045,0.000317,0.001025,0.001064,0.303,423,379.0,172.9,457.0,0.0,0.1,0.1138,0.087241,higher feature -> higher survival_target
urothelium_E_original_firstorder_Energy_mean,urothelium,E,firstorder,Energy,mean,0.001044,0.000335,0.001024,0.001065,0.32,424,379.0,154.0,460.0,0.0,0.0,-0.0544,0.41453,higher feature -> lower survival_target
immune_E_original_firstorder_Skewness_mean,immune,E,firstorder,Skewness,mean,0.001044,0.000334,0.001024,0.001065,0.32,425,379.5,162.0,460.0,0.0,0.0,-0.0794,0.233383,higher feature -> lower survival_target
vessels_H_original_firstorder_InterquartileRange_std,vessels,H,firstorder,InterquartileRange,std,0.001042,0.000318,0.001023,0.001062,0.305,426,376.5,175.8,460.0,0.0,0.1,0.1463,0.027482,higher feature -> higher survival_target
urothelium_E_original_firstorder_TotalEnergy_mean,urothelium,E,firstorder,TotalEnergy,mean,0.001038,0.000335,0.001017,0.001058,0.323,427,385.0,161.0,459.0,0.0,0.0,-0.0544,0.41453,higher feature -> lower survival_target
lamina_E_original_firstorder_InterquartileRange_mean,lamina,E,firstorder,InterquartileRange,mean,0.001037,0.000369,0.001015,0.00106,0.355,428,388.0,140.9,460.0,0.0,0.1,0.0768,0.248842,higher feature -> higher survival_target
lamina_E_original_firstorder_MeanAbsoluteDeviation_mean,lamina,E,firstorder,MeanAbsoluteDeviation,mean,0.001032,0.000399,0.001007,0.001056,0.386,429,389.0,131.9,462.0,0.0,0.1,0.0906,0.173911,higher feature -> higher survival_target
lamina_E_original_firstorder_90Percentile_std,lamina,E,firstorder,90Percentile,std,0.001023,0.000251,0.001008,0.001039,0.245,430,379.0,206.9,457.0,0.0,0.0,-0.1226,0.065267,higher feature -> lower survival_target
vessels_E_original_firstorder_Uniformity_mean,vessels,E,firstorder,Uniformity,mean,0.001021,0.000295,0.001003,0.00104,0.289,431,386.5,183.0,457.0,0.0,0.0,-0.0839,0.207771,higher feature -> lower survival_target
vessels_E_original_firstorder_TotalEnergy_std,vessels,E,firstorder,TotalEnergy,std,0.001016,0.000267,0.000999,0.001033,0.263,432,382.0,191.9,458.0,0.0,0.0,-0.057,0.393025,higher feature -> lower survival_target
vessels_E_original_firstorder_Energy_std,vessels,E,firstorder,Energy,std,0.001015,0.000271,0.000998,0.001032,0.267,433,383.0,193.0,459.0,0.0,0.0,-0.057,0.393025,higher feature -> lower survival_target
vessels_E_original_firstorder_Energy_mean,vessels,E,firstorder,Energy,mean,0.001013,0.000318,0.000993,0.001032,0.314,434,387.0,170.9,461.0,0.0,0.0,0.0337,0.613649,higher feature -> higher survival_target
vessels_E_original_firstorder_TotalEnergy_mean,vessels,E,firstorder,TotalEnergy,mean,0.001013,0.000316,0.000993,0.001032,0.312,435,389.5,181.0,461.0,0.0,0.0,0.0337,0.613649,higher feature -> higher survival_target
lamina_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,lamina,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001006,0.000342,0.000985,0.001027,0.34,436,394.0,154.0,462.0,0.0,0.0,0.074,0.266878,higher feature -> higher survival_target
urothelium_E_original_firstorder_RootMeanSquared_mean,urothelium,E,firstorder,RootMeanSquared,mean,0.000997,0.000289,0.000979,0.001015,0.29,437,392.0,188.0,461.0,0.0,0.0,-0.014,0.833438,higher feature -> lower survival_target
adipose_E_original_firstorder_Skewness_mean,adipose,E,firstorder,Skewness,mean,0.000993,0.000332,0.000973,0.001014,0.334,438,396.0,175.9,462.0,0.0,0.1,-0.0403,0.546101,higher feature -> lower survival_target
vessels_H_original_firstorder_Median_std,vessels,H,firstorder,Median,std,0.000974,0.000293,0.000956,0.000992,0.301,439,400.5,192.0,461.0,0.0,0.0,0.143,0.031226,higher feature -> higher survival_target
lamina_E_original_firstorder_Skewness_std,lamina,E,firstorder,Skewness,std,0.000972,0.000256,0.000956,0.000988,0.263,440,397.0,218.0,459.0,0.0,0.0,-0.087,0.191781,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_mean,vessels,E,firstorder,Skewness,mean,0.000971,0.000331,0.00095,0.000991,0.341,441,405.5,168.0,461.0,0.0,0.1,-0.0567,0.39536,higher feature -> lower survival_target
immune_E_original_firstorder_Median_mean,immune,E,firstorder,Median,mean,0.00095,0.000325,0.00093,0.00097,0.342,442,408.5,184.0,462.0,0.0,0.0,0.063,0.344704,higher feature -> higher survival_target
muscularis_E_original_firstorder_Median_mean,muscularis,E,firstorder,Median,mean,0.000941,0.000343,0.00092,0.000963,0.365,443,417.0,175.9,463.0,0.0,0.0,-0.0133,0.842537,higher feature -> lower survival_target
vessels_H_original_firstorder_Entropy_std,vessels,H,firstorder,Entropy,std,0.000941,0.00025,0.000925,0.000956,0.266,444,407.0,207.0,461.0,0.0,0.0,0.0869,0.191981,higher feature -> higher survival_target
lamina_E_original_firstorder_Variance_mean,lamina,E,firstorder,Variance,mean,0.000939,0.000332,0.000918,0.000959,0.353,445,414.0,176.9,463.0,0.0,0.0,0.0739,0.267324,higher feature -> higher survival_target
urothelium_E_original_firstorder_Median_mean,urothelium,E,firstorder,Median,mean,0.000928,0.000264,0.000912,0.000944,0.285,446,410.0,211.0,462.0,0.0,0.0,-0.0567,0.395026,higher feature -> lower survival_target
adipose_E_original_firstorder_RootMeanSquared_mean,adipose,E,firstorder,RootMeanSquared,mean,0.00092,0.000268,0.000904,0.000937,0.291,447,411.0,206.0,463.0,0.0,0.0,0.0167,0.801893,higher feature -> higher survival_target
immune_E_original_firstorder_Uniformity_mean,immune,E,firstorder,Uniformity,mean,0.000916,0.000294,0.000897,0.000934,0.321,448,416.5,206.9,461.0,0.0,0.0,-0.1093,0.100399,higher feature -> lower survival_target
vessels_E_original_firstorder_Entropy_mean,vessels,E,firstorder,Entropy,mean,0.000913,0.00024,0.000898,0.000927,0.263,449,414.0,233.0,462.0,0.0,0.0,0.0692,0.299413,higher feature -> higher survival_target
urothelium_E_original_firstorder_Mean_mean,urothelium,E,firstorder,Mean,mean,0.00091,0.000248,0.000895,0.000926,0.272,450,414.0,224.0,462.0,0.0,0.0,-0.0317,0.634724,higher feature -> lower survival_target
vessels_E_original_firstorder_90Percentile_mean,vessels,E,firstorder,90Percentile,mean,0.000903,0.000238,0.000889,0.000918,0.263,451,414.0,236.9,462.0,0.0,0.0,0.0518,0.437255,higher feature -> higher survival_target
immune_E_original_firstorder_InterquartileRange_mean,immune,E,firstorder,InterquartileRange,mean,0.000884,0.000251,0.000868,0.000899,0.284,452,425.0,232.9,462.0,0.0,0.0,0.0433,0.516691,higher feature -> higher survival_target
immune_E_original_firstorder_TotalEnergy_mean,immune,E,firstorder,TotalEnergy,mean,0.00088,0.000299,0.000861,0.000898,0.34,453,430.0,200.8,463.0,0.0,0.1,0.0522,0.433826,higher feature -> higher survival_target
immune_E_original_firstorder_Energy_mean,immune,E,firstorder,Energy,mean,0.000875,0.000291,0.000857,0.000893,0.332,454,428.0,208.0,463.0,0.0,0.0,0.0522,0.433826,higher feature -> higher survival_target
adipose_E_original_firstorder_Energy_mean,adipose,E,firstorder,Energy,mean,0.000875,0.000242,0.00086,0.00089,0.277,455,423.0,238.0,463.0,0.0,0.0,0.0114,0.864937,higher feature -> higher survival_target
vessels_E_original_firstorder_RootMeanSquared_mean,vessels,E,firstorder,RootMeanSquared,mean,0.000872,0.000253,0.000856,0.000887,0.29,456,425.0,239.0,463.0,0.0,0.0,0.0498,0.455507,higher feature -> higher survival_target
adipose_E_original_firstorder_TotalEnergy_mean,adipose,E,firstorder,TotalEnergy,mean,0.000871,0.000239,0.000856,0.000886,0.274,457,427.0,240.9,463.0,0.0,0.0,0.0114,0.864937,higher feature -> higher survival_target
immune_E_original_firstorder_Mean_mean,immune,E,firstorder,Mean,mean,0.000846,0.000258,0.00083,0.000862,0.305,458,435.0,236.0,463.0,0.0,0.0,0.069,0.300758,higher feature -> higher survival_target
immune_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,immune,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.000846,0.000239,0.000831,0.000861,0.282,459,431.0,255.0,463.0,0.0,0.0,0.0414,0.534993,higher feature -> higher survival_target
immune_E_original_firstorder_Variance_mean,immune,E,firstorder,Variance,mean,0.000842,0.000246,0.000827,0.000858,0.293,460,434.0,239.0,464.0,0.0,0.0,0.0449,0.501112,higher feature -> higher survival_target
immune_E_original_firstorder_Entropy_mean,immune,E,firstorder,Entropy,mean,0.000789,0.000227,0.000774,0.000803,0.287,461,444.0,263.9,464.0,0.0,0.0,0.0966,0.146649,higher feature -> higher survival_target
immune_E_original_firstorder_RootMeanSquared_mean,immune,E,firstorder,RootMeanSquared,mean,0.00078,0.000244,0.000765,0.000795,0.313,462,446.0,260.9,464.0,0.0,0.0,0.0684,0.305012,higher feature -> higher survival_target
immune_E_original_firstorder_MeanAbsoluteDeviation_mean,immune,E,firstorder,MeanAbsoluteDeviation,mean,0.000774,0.000217,0.000761,0.000788,0.28,463,446.0,284.8,464.0,0.0,0.0,0.0576,0.387875,higher feature -> higher survival_target
immune_E_original_firstorder_90Percentile_mean,immune,E,firstorder,90Percentile,mean,0.000751,0.000229,0.000737,0.000765,0.305,464,450.0,300.9,464.0,0.0,0.0,0.0692,0.299033,higher feature -> higher survival_target
vessels_E_original_firstorder_Range_mean,vessels,E,firstorder,Range,mean,0.000205,9.9e-05,0.000199,0.000212,0.481,465,466.0,465.0,468.0,0.0,0.0,0.0658,0.323523,higher feature -> higher survival_target
vessels_E_original_firstorder_Maximum_std,vessels,E,firstorder,Maximum,std,0.000205,0.000105,0.000198,0.000211,0.511,466,467.0,465.0,468.0,0.0,0.0,-0.0658,0.323523,higher feature -> lower survival_target
vessels_E_original_firstorder_Maximum_mean,vessels,E,firstorder,Maximum,mean,0.000205,9.9e-05,0.000198,0.000211,0.486,467,466.0,465.0,468.0,0.0,0.0,0.0658,0.323523,higher feature -> higher survival_target
vessels_E_original_firstorder_Range_std,vessels,E,firstorder,Range,std,0.000203,0.000103,0.000197,0.00021,0.508,468,467.0,465.0,468.0,0.0,0.0,-0.0658,0.323523,higher feature -> lower survival_target
adipose_E_original_firstorder_Range_std,adipose,E,firstorder,Range,std,1.3e-05,2.3e-05,1.1e-05,1.4e-05,1.865,469,475.0,469.0,498.0,0.0,0.0,0.0561,0.400139,higher feature -> higher survival_target
adipose_E_original_firstorder_Range_mean,adipose,E,firstorder,Range,mean,1.3e-05,2.3e-05,1.1e-05,1.4e-05,1.869,470,475.0,469.0,498.0,0.0,0.0,-0.0561,0.400139,higher feature -> lower survival_target
adipose_E_original_firstorder_Maximum_std,adipose,E,firstorder,Maximum,std,1.2e-05,2.3e-05,1.1e-05,1.4e-05,1.864,471,474.0,469.0,497.0,0.0,0.0,0.0561,0.400139,higher feature -> higher survival_target
adipose_E_original_firstorder_Maximum_mean,adipose,E,firstorder,Maximum,mean,1.2e-05,2.4e-05,1.1e-05,1.4e-05,1.886,472,475.0,469.0,498.0,0.0,0.0,-0.0561,0.400139,higher feature -> lower survival_target
tumor_E_original_firstorder_Maximum_mean,tumor,E,firstorder,Maximum,mean,1.1e-05,3.1e-05,9e-06,1.3e-05,2.785,473,479.0,469.0,504.0,0.0,0.0,0.0418,0.530854,higher feature -> higher survival_target
tumor_E_original_firstorder_Range_mean,tumor,E,firstorder,Range,mean,1.1e-05,3e-05,9e-06,1.3e-05,2.76,474,479.0,469.0,504.0,0.0,0.0,0.0418,0.530854,higher feature -> higher survival_target
tumor_E_original_firstorder_Maximum_std,tumor,E,firstorder,Maximum,std,1.1e-05,3.1e-05,9e-06,1.3e-05,2.838,475,478.0,469.0,504.0,0.0,0.0,-0.0418,0.530854,higher feature -> lower survival_target
tumor_E_original_firstorder_Range_std,tumor,E,firstorder,Range,std,1.1e-05,2.8e-05,9e-06,1.3e-05,2.642,476,479.0,469.0,504.0,0.0,0.0,-0.0418,0.530854,higher feature -> lower survival_target
urothelium_H_original_firstorder_Range_std,urothelium,H,firstorder,Range,std,5e-06,8e-06,4e-06,5e-06,1.8,477,481.0,469.0,504.0,0.0,0.0,-0.0073,0.912323,higher feature -> lower survival_target
urothelium_H_original_firstorder_Maximum_mean,urothelium,H,firstorder,Maximum,mean,5e-06,8e-06,4e-06,5e-06,1.847,478,481.0,469.0,504.0,0.0,0.0,0.0073,0.912323,higher feature -> higher survival_target
urothelium_H_original_firstorder_Range_mean,urothelium,H,firstorder,Range,mean,5e-06,9e-06,4e-06,5e-06,1.891,479,482.0,469.0,504.0,0.0,0.0,0.0073,0.912323,higher feature -> higher survival_target
urothelium_H_original_firstorder_Maximum_std,urothelium,H,firstorder,Maximum,std,5e-06,8e-06,4e-06,5e-06,1.767,480,482.0,469.0,504.0,0.0,0.0,-0.0073,0.912323,higher feature -> lower survival_target
vessels_H_original_firstorder_Maximum_mean,vessels,H,firstorder,Maximum,mean,3e-06,7e-06,3e-06,4e-06,1.943,481,485.0,469.0,504.0,0.0,0.0,-0.0087,0.896393,higher feature -> lower survival_target
vessels_H_original_firstorder_Maximum_std,vessels,H,firstorder,Maximum,std,3e-06,7e-06,3e-06,4e-06,2.072,482,485.0,470.0,504.0,0.0,0.0,0.008,0.904668,higher feature -> higher survival_target
vessels_H_original_firstorder_Range_std,vessels,H,firstorder,Range,std,3e-06,7e-06,3e-06,4e-06,2.08,483,493.0,470.0,504.0,0.0,0.0,0.008,0.904668,higher feature -> higher survival_target
vessels_H_original_firstorder_Range_mean,vessels,H,firstorder,Range,mean,3e-06,6e-06,3e-06,3e-06,1.933,484,490.0,470.0,504.0,0.0,0.0,-0.0087,0.896393,higher feature -> lower survival_target
lamina_E_original_firstorder_Maximum_mean,lamina,E,firstorder,Maximum,mean,3e-06,5e-06,2e-06,3e-06,1.838,485,482.0,470.0,501.0,0.0,0.0,-0.0406,0.542681,higher feature -> lower survival_target
lamina_E_original_firstorder_Range_std,lamina,E,firstorder,Range,std,3e-06,6e-06,2e-06,3e-06,2.228,486,482.0,469.0,502.0,0.0,0.0,0.0406,0.542681,higher feature -> higher survival_target
lamina_E_original_firstorder_Range_mean,lamina,E,firstorder,Range,mean,3e-06,5e-06,2e-06,3e-06,2.044,487,483.0,470.0,502.0,0.0,0.0,-0.0406,0.542681,higher feature -> lower survival_target
lamina_E_original_firstorder_Maximum_std,lamina,E,firstorder,Maximum,std,3e-06,6e-06,2e-06,3e-06,2.239,488,483.0,470.0,501.0,0.0,0.0,0.0406,0.542681,higher feature -> higher survival_target
necrosis_E_original_firstorder_Range_mean,necrosis,E,firstorder,Range,mean,0.0,2e-06,0.0,0.0,7.943,489,488.0,475.0,500.0,0.0,0.0,-0.0188,0.777853,higher feature -> lower survival_target
necrosis_E_original_firstorder_Range_std,necrosis,E,firstorder,Range,std,0.0,2e-06,0.0,0.0,6.694,490,488.0,475.0,500.0,0.0,0.0,0.0188,0.777853,higher feature -> higher survival_target
