feature,region,coef,hr,p,q
vessels_H_original_glcm_JointEntropy_mean,vessels,0.18627844940359178,1.2047576777339186,0.017847753229577528,0.29208534612250914
immune_H_original_glcm_SumEntropy_mean,immune,0.18036136420210783,1.1976500727971688,0.01822194441478688,0.2925825414525214
urothelium_E_original_firstorder_90Percentile_std,urothelium,-0.1911804350567254,0.8259835383181,0.020175466711157598,0.31499091602795576
necrosis_H_original_glcm_ClusterProminence_std,necrosis,0.15442533277065065,1.1669871391079596,0.020357814784415472,0.31499091602795576
necrosis_H_original_glcm_ClusterShade_mean,necrosis,0.16871075265293087,1.1837776848445292,0.021529454118069797,0.3271708116870964
immune_H_original_glcm_JointEnergy_mean,immune,-0.17641932705233437,0.8382664018490529,0.022434925092769866,0.33395396818975037
vessels_H_original_glcm_SumEntropy_mean,vessels,0.1785421753508851,1.1954733017162371,0.02351592183921379,0.33395396818975037
muscularis_H_original_firstorder_Median_mean,muscularis,0.16712590610795572,1.1819030647556497,0.023606839988762653,0.33395396818975037
immune_H_original_firstorder_Entropy_mean,immune,0.17091128327556,1.186385492117973,0.025030310972376957,0.33395396818975037
vessels_H_original_glcm_JointEnergy_mean,vessels,-0.1777816635897089,0.8371251784434374,0.025629161654064928,0.33395396818975037
immune_H_original_firstorder_Skewness_std,immune,-0.19721951618861439,0.8210103884587627,0.025724978452876135,0.33395396818975037
muscularis_H_original_firstorder_90Percentile_mean,muscularis,0.16559508860953723,1.1800951709934424,0.02572820976571418,0.33395396818975037
necrosis_E_original_glcm_Contrast_mean,necrosis,0.17514379824380744,1.1914175280430954,0.025889490555755807,0.33395396818975037
lamina_H_original_glcm_JointEntropy_std,lamina,-0.17993629460065952,0.8353234243286043,0.02602698934378034,0.33395396818975037
urothelium_E_original_firstorder_Skewness_mean,urothelium,-0.20227799069450803,0.8168678147248821,0.026851908165724882,0.33395396818975037
urothelium_H_original_glcm_ClusterShade_mean,urothelium,0.16257053963603507,1.1765313076118662,0.02691906116556762,0.33395396818975037
tumor_H_original_glcm_ClusterProminence_mean,tumor,0.15989852103759228,1.173391790368439,0.02694725994584919,0.33395396818975037
lamina_H_original_glcm_SumEntropy_std,lamina,-0.17897240978606024,0.8361289680559093,0.027077348772141924,0.33395396818975037
muscularis_E_original_firstorder_Variance_std,muscularis,-0.18094848752334572,0.8344783436348447,0.028435938976548638,0.33617776930861715
muscularis_H_original_glcm_JointAverage_mean,muscularis,0.15480724732306847,1.1674329135973331,0.028483092215597645,0.33617776930861715
muscularis_H_original_glcm_SumAverage_mean,muscularis,0.1548072473230683,1.167432913597333,0.028483092215597857,0.33617776930861715
immune_H_original_glcm_MaximumProbability_mean,immune,-0.16404877356500672,0.8487006267155317,0.028837810998271506,0.33617776930861715
vessels_H_original_glcm_MaximumProbability_mean,vessels,-0.1695495774821345,0.8440449078217068,0.030086373555081054,0.33953915405986246
necrosis_E_original_glcm_DifferenceAverage_mean,necrosis,0.17564833579135974,1.1920187945888245,0.030261060201160036,0.33953915405986246
muscularis_H_original_firstorder_Energy_mean,muscularis,0.1497164642991141,1.1615048679389204,0.031873689052340164,0.33953915405986246
muscularis_H_original_firstorder_TotalEnergy_mean,muscularis,0.1497164642991141,1.1615048679389204,0.031873689052340164,0.33953915405986246
urothelium_E_original_firstorder_Kurtosis_mean,urothelium,-0.19718604933131337,0.8210378655560594,0.032034387693218876,0.33953915405986246
vessels_H_original_glcm_ClusterShade_mean,vessels,0.16385127155274573,1.1780390941375989,0.03223039683460054,0.33953915405986246
tumor_H_original_glcm_ClusterShade_mean,tumor,0.15742721259200612,1.1704955575432698,0.03324045486175131,0.33953915405986246
muscularis_H_original_firstorder_Skewness_mean,muscularis,-0.17191791644347826,0.8420482886501343,0.03366632926180832,0.33953915405986246
muscularis_H_original_glcm_SumSquares_mean,muscularis,0.15182924948113452,1.1639614724377094,0.03414883010132869,0.33953915405986246
vessels_H_original_firstorder_Entropy_mean,vessels,0.166113956417633,1.180707643270493,0.034556855915419106,0.33953915405986246
vessels_H_original_firstorder_Uniformity_mean,vessels,-0.1661268409402168,0.8469388008622641,0.03580080686515927,0.33953915405986246
immune_H_original_firstorder_Uniformity_mean,immune,-0.16155917482068902,0.8508161830806367,0.03580289273589679,0.33953915405986246
muscularis_E_original_glcm_SumSquares_std,muscularis,-0.17199933522526079,0.8419797328951713,0.03653999078071294,0.33953915405986246
muscularis_H_original_glcm_Autocorrelation_mean,muscularis,0.14566873837335395,1.1568129168442205,0.036938381022997735,0.33953915405986246
muscularis_H_original_firstorder_InterquartileRange_mean,muscularis,0.15709135107572245,1.1701024991408004,0.03805680369590416,0.33953915405986246
urothelium_H_original_firstorder_10Percentile_std,urothelium,-0.16933594463151747,0.8442252428034658,0.03811661431623855,0.33953915405986246
vessels_H_original_firstorder_InterquartileRange_mean,vessels,0.15868639428120648,1.1719703524391207,0.03860302392297633,0.33953915405986246
adipose_H_original_firstorder_10Percentile_mean,adipose,0.16124889414231866,1.1749773774095629,0.03886313044725721,0.33953915405986246
immune_H_original_firstorder_10Percentile_mean,immune,0.14137075106975602,1.1518516190498267,0.038949764322923026,0.33953915405986246
muscularis_H_original_firstorder_MeanAbsoluteDeviation_mean,muscularis,0.15275041401275424,1.1650341664502775,0.03936674626882489,0.33953915405986246
