feature,region,coef,hr,p,q
vessels_E_original_firstorder_90Percentile_mean,vessels,0.13697643689296615,1.1468011260043536,0.09659329428406951,0.3734809049579371
vessels_E_original_glcm_ClusterShade_mean,vessels,0.13329552580932147,1.142587612570502,0.09689007840614551,0.3734809049579371
vessels_H_original_firstorder_90Percentile_std,vessels,-0.14532766263292776,0.8647389040591763,0.09689161762908768,0.3734809049579371
stroma_H_original_glcm_JointEntropy_std,stroma,-0.1451312949432473,0.8649087275133172,0.09771471844017347,0.3750016606804903
vessels_E_original_glcm_DifferenceEntropy_mean,vessels,0.1475688949941745,1.1590131322821713,0.10198125106387192,0.3896663523182879
adipose_H_original_firstorder_InterquartileRange_mean,adipose,0.13918515550413896,1.1493368863543336,0.10388929750067069,0.3952310231003776
adipose_H_original_firstorder_Entropy_mean,adipose,0.14049668076336047,1.150845259630756,0.10621634497519017,0.40065046759922895
tumor_H_original_glcm_JointEntropy_std,tumor,-0.14350212904121112,0.8663189557565225,0.10622960969488128,0.40065046759922895
tumor_H_original_firstorder_Entropy_std,tumor,-0.14362308711277605,0.8662141738235121,0.10823816089893197,0.40561927525260943
vessels_E_original_firstorder_Entropy_std,vessels,-0.13599923260559138,0.8728433023035321,0.10847418332469784,0.40561927525260943
adipose_E_original_glcm_Imc2_mean,adipose,0.1644995539982598,1.178803043803281,0.11268676533832932,0.4195783815788858
stroma_E_original_firstorder_Mean_mean,stroma,0.12711564688647234,1.1355483328173817,0.11415258112155813,0.42323520542950577
stroma_E_original_firstorder_RootMeanSquared_std,stroma,-0.1465151927472914,0.8637126100676638,0.11530202749097258,0.4256931394708904
tdlu_H_original_firstorder_90Percentile_std,tdlu,-0.14253839860720685,0.8671542561372885,0.11596658197877892,0.42634772786315783
vessels_E_original_firstorder_RootMeanSquared_mean,vessels,0.12636233801562038,1.1346932363013218,0.12103500067536861,0.4421625864927551
vessels_H_original_firstorder_Entropy_std,vessels,-0.13238828363123006,0.8760007922674738,0.12127888086658424,0.4421625864927551
tdlu_E_original_glcm_DifferenceEntropy_mean,tdlu,0.14436581987028746,1.1553066653648232,0.1220421683127445,0.44309915881183165
muscle_E_original_glcm_Imc1_mean,muscle,-0.138345735187182,0.8707975743329956,0.12533685037464853,0.4531807606521383
stroma_E_original_firstorder_90Percentile_std,stroma,-0.13838055303041463,0.8707672555673852,0.12858549241652395,0.4604332575262975
stroma_E_original_glcm_JointAverage_mean,stroma,0.12124758124690746,1.1289043733236572,0.1289213121073633,0.4604332575262975
stroma_E_original_glcm_SumAverage_mean,stroma,0.12124758124690746,1.1289043733236572,0.1289213121073633,0.4604332575262975
vessels_E_original_firstorder_InterquartileRange_mean,vessels,0.12487162385179502,1.1330029931700676,0.13201150005952236,0.46955309980521165
adipose_E_original_glcm_SumEntropy_std,adipose,-0.1351393184892315,0.8735941953860631,0.13412236801945895,0.4723880544804603
dcis_E_original_firstorder_RootMeanSquared_mean,dcis,0.12017100612957608,1.1276896769387628,0.13454702606670585,0.4723880544804603
stroma_E_original_glcm_DifferenceEntropy_mean,stroma,0.13106195622552944,1.1400384116009161,0.13504489271257558,0.4723880544804603
tils_E_original_firstorder_Skewness_std,tils,-0.17058852993973642,0.8431684406730879,0.13526882234153617,0.4723880544804603
dcis_E_original_firstorder_10Percentile_mean,dcis,0.10901011426384677,1.115173629444731,0.13566211612284287,0.4723880544804603
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,0.12446627700090394,1.132543827041795,0.13604775969037256,0.4723880544804603
adipose_H_original_firstorder_10Percentile_mean,adipose,0.12822917740396744,1.136813504813149,0.13755943187744785,0.47574902329156865
vessels_E_original_firstorder_Mean_mean,vessels,0.1208767149989953,1.1284857784206295,0.13841366772877806,0.4768187372546488
tils_E_original_firstorder_MeanAbsoluteDeviation_std,tils,-0.12500842985093696,0.8824894632986103,0.1402213812680974,0.48115179846896167
adipose_E_original_glcm_JointEntropy_std,adipose,-0.13036317837196185,0.8777765835542708,0.14081846495326847,0.48131311263324184
tils_H_original_firstorder_Median_std,tils,-0.1621653542239616,0.8503005921205804,0.1424548879815982,0.48501177814746466
vessels_E_original_glcm_SumSquares_mean,vessels,0.11730041362220987,1.1244571812102453,0.14302826652827375,0.48507648531875786
vessels_E_original_glcm_SumEntropy_std,vessels,-0.12289271914232958,0.8843585322137051,0.14605023780861473,0.49161797067409585
tumor_E_original_firstorder_Skewness_mean,tumor,-0.20832289537993612,0.8119448211486083,0.14608076842887419,0.49161797067409585
vessels_E_original_glcm_ClusterTendency_mean,vessels,0.11581156426397639,1.1227842795159693,0.14880777225325306,0.49887663111722774
muscle_E_original_firstorder_MeanAbsoluteDeviation_mean,muscle,0.11746004852527742,1.124636698151575,0.1509189297800509,0.5040231433494067
vessels_H_original_firstorder_RootMeanSquared_std,vessels,-0.1307717782156695,0.8774179974435237,0.15230968523579091,0.5054149081190138
tils_E_original_firstorder_Kurtosis_mean,tils,-0.25579102059669184,0.7743037654244553,0.1536636495189413,0.5054149081190138
dcis_E_original_glcm_DifferenceAverage_mean,dcis,0.120039116316498,1.1275409559656675,0.15383789923717,0.5054149081190138
stroma_E_original_firstorder_Median_mean,stroma,0.1159108701483885,1.1228957841382916,0.15385724116483948,0.5054149081190138
vessels_E_original_glcm_JointEntropy_std,vessels,-0.11962680194054326,0.8872514954744334,0.15422374910603048,0.5054149081190138
adipose_E_original_glcm_Correlation_mean,adipose,0.14395494670648215,1.154832078364267,0.15605310008810194,0.5095017260339149
vessels_E_original_firstorder_Median_mean,vessels,0.11567776092894624,1.1226340572851925,0.1580380328269745,0.5111380218241202
vessels_E_original_glcm_DifferenceAverage_mean,vessels,0.12501113702332042,1.1331610730378479,0.15831200131531775,0.5111380218241202
tdlu_E_original_firstorder_90Percentile_mean,tdlu,0.11471436894925151,1.1215530414428776,0.15867028955797433,0.5111380218241202
adipose_H_original_glcm_SumAverage_mean,adipose,0.11600533735417355,1.1230018659759553,0.16119989967192863,0.5111380218241202
adipose_H_original_glcm_JointAverage_mean,adipose,0.11600533735417354,1.1230018659759553,0.16119989967192863,0.5111380218241202
tdlu_E_original_firstorder_RootMeanSquared_std,tdlu,-0.1357874293571493,0.8730281929298673,0.16187672233960676,0.5111380218241202
adipose_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,adipose,0.12008165337011201,1.1275889192558646,0.16198844554231442,0.5111380218241202
tdlu_E_original_firstorder_Entropy_std,tdlu,-0.12133213226438275,0.8857397279921647,0.16206556647087136,0.5111380218241202
vessels_E_original_glcm_JointAverage_mean,vessels,0.11326667497619293,1.1199305505828054,0.1623958515052633,0.5111380218241202
vessels_E_original_glcm_SumAverage_mean,vessels,0.11326667497619293,1.1199305505828054,0.1623958515052633,0.5111380218241202
tils_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tils,-0.1158225347763048,0.890633265705271,0.16374706074700107,0.5114799376777756
tils_H_original_firstorder_Kurtosis_std,tils,0.07411385844415122,1.0769294160237346,0.16406418772670173,0.5114799376777756
tdlu_E_original_glcm_JointEnergy_std,tdlu,-0.11933094460400326,0.8875140341738107,0.16425812855709135,0.5114799376777756
adipose_E_original_firstorder_Median_mean,adipose,0.11405595611184106,1.1208148395700177,0.16498091477172433,0.5119088667562368
tils_E_original_glcm_Contrast_mean,tils,0.12416555461061739,1.132203296960099,0.16588129172096716,0.5128838524941564
stroma_E_original_firstorder_MeanAbsoluteDeviation_std,stroma,-0.1307962403880573,0.8773965341557344,0.16715124872758075,0.5149906430867365
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,-0.12248081283235644,0.8847228801068491,0.16999915097881263,0.5202147025963744
dcis_H_original_glcm_ClusterShade_mean,dcis,-0.08617393810308993,0.9174346405000222,0.17005374926930647,0.5202147025963744
dcis_E_original_glcm_Imc2_mean,dcis,0.11858642246657727,1.1259041733132933,0.17120145558170252,0.5202147025963744
vessels_H_original_glcm_ClusterShade_std,vessels,-0.11434786102556421,0.891947628093408,0.17122495354029235,0.5202147025963744
tdlu_H_original_firstorder_Mean_std,tdlu,-0.12426253821128119,0.883147950360837,0.17183483003709527,0.5202611636071224
adipose_H_original_firstorder_90Percentile_mean,adipose,0.11504235241036531,1.1219209526223257,0.1756083063346207,0.526271691354099
vessels_E_original_firstorder_Variance_mean,vessels,0.10988135605009534,1.1161456386756703,0.17602662718072182,0.526271691354099
adipose_E_original_glcm_MCC_mean,adipose,0.13844921092088378,1.1484913492708668,0.17649525300447821,0.526271691354099
dcis_E_original_glcm_DifferenceEntropy_mean,dcis,0.11571957425419419,1.1226809993295588,0.1766041751263608,0.526271691354099
stroma_H_original_glcm_ClusterShade_std,stroma,-0.1262641368436099,0.8813820105721717,0.17682728829497726,0.526271691354099
tumor_E_original_glcm_JointEnergy_std,tumor,-0.11511440338412275,0.8912641744364135,0.17806413561535703,0.5268007050461264
tdlu_H_original_firstorder_RootMeanSquared_std,tdlu,-0.12535484427973342,0.8821838091598214,0.17820915279274677,0.5268007050461264
tdlu_E_original_firstorder_90Percentile_std,tdlu,-0.12684979332563287,0.8808659746091948,0.17997167781379275,0.5279910547934958
tumor_E_original_glcm_DifferenceEntropy_std,tumor,-0.11871084559400835,0.8880645514177169,0.1803850279404175,0.5279910547934958
muscle_E_original_glcm_DifferenceEntropy_mean,muscle,0.12495531874949062,1.1330978237080305,0.18042208615229172,0.5279910547934958
stroma_E_original_firstorder_Kurtosis_std,stroma,-0.18543088138339336,0.8307462536283736,0.18146969512954847,0.5292866107945163
vessels_E_original_firstorder_Skewness_std,vessels,-0.1404888039914247,0.8689333934640406,0.182471845429404,0.5304414111319884
tdlu_E_original_glcm_SumEntropy_std,tdlu,-0.11453730162344657,0.891778673005444,0.1844086769271457,0.534296663282293
dcis_E_original_firstorder_90Percentile_mean,dcis,0.10735881111072795,1.1133336593065022,0.18656869895326117,0.5387709953270743
vessels_H_original_glcm_SumEntropy_std,vessels,-0.11018851713864855,0.8956652711260337,0.18757315632625415,0.5398898413995802
adipose_H_original_firstorder_Kurtosis_std,adipose,-0.33070152281206416,0.7184195688949276,0.1912285187128006,0.5486064061432805
vessels_H_original_glcm_ClusterProminence_std,vessels,-0.11311051813799439,0.8930519562224968,0.19240088626906038,0.5501659329589145
tdlu_E_original_glcm_DifferenceAverage_mean,tdlu,0.12023483923067102,1.1277616631654421,0.1933968024329413,0.5512123847844418
muscle_H_original_glcm_SumEntropy_std,muscle,-0.11143716992632947,0.8945475941288796,0.1955988390079052,0.5556785199088216
muscle_E_original_firstorder_InterquartileRange_mean,muscle,0.10481284747926096,1.1105027575158637,0.19627523963950258,0.5557955815034459
tdlu_E_original_glcm_JointEntropy_std,tdlu,-0.10980220968990863,0.896011340132061,0.1971412545624999,0.5564470894909271
dcis_E_original_glcm_Autocorrelation_mean,dcis,0.09888815523606034,1.1039428224294978,0.1999246493058037,0.562488965088676
muscle_E_original_glcm_SumSquares_mean,muscle,0.10069213441724739,1.105936109682165,0.20115103467956164,0.5641254978994116
stroma_E_original_firstorder_Mean_std,stroma,-0.11854308150540604,0.8882135492556993,0.20456792731101692,0.5691083769095544
tils_E_original_glcm_DifferenceVariance_mean,tils,0.11474130623347052,1.1215832534428345,0.20477023619544374,0.5691083769095544
vessels_E_original_firstorder_MeanAbsoluteDeviation_std,vessels,-0.11189412627824041,0.8941389183042739,0.2051196495323778,0.5691083769095544
muscle_E_original_glcm_ClusterTendency_mean,muscle,0.09996270736678153,1.1051297041104495,0.2055294252610505,0.5691083769095544
tils_E_original_firstorder_InterquartileRange_std,tils,-0.10394052137779812,0.9012789026543557,0.206939136566158,0.5707209921698554
adipose_E_original_glcm_ClusterShade_std,adipose,-0.11059432540570188,0.8953018764937581,0.20802054665526543,0.5707209921698554
tumor_E_original_glcm_Imc2_std,tumor,-0.10622163871265393,0.8992253228447051,0.20922361184767882,0.5707209921698554
tdlu_E_original_firstorder_Kurtosis_std,tdlu,-0.14966296901123805,0.860998110574741,0.20932545953010506,0.5707209921698554
stroma_H_original_glcm_ClusterProminence_mean,stroma,-0.11491623518985541,0.891440812149887,0.20937307255602694,0.5707209921698554
muscle_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscle,0.10202924229795995,1.1074158546388426,0.21018078065408652,0.5711434256904525
tils_E_original_glcm_ClusterProminence_mean,tils,0.08835435825307962,1.0923751455999515,0.21478479742265666,0.5770055792220737
tdlu_E_original_glcm_DifferenceEntropy_std,tdlu,-0.10632666035163976,0.8991308896863317,0.21513638830972134,0.5770055792220737
adipose_E_original_firstorder_Skewness_std,adipose,-0.141704697185132,0.8678775053188323,0.21545756778428266,0.5770055792220737
adipose_E_original_firstorder_Skewness_mean,adipose,-0.16611759134467963,0.8469466347398469,0.21560537599982033,0.5770055792220737
adipose_H_original_firstorder_90Percentile_std,adipose,-0.11107047775146571,0.8948756778808858,0.21615346821043846,0.5770055792220737
muscle_H_original_firstorder_Entropy_std,muscle,-0.1080855569503544,0.8975508014359499,0.21666161811889562,0.5770055792220737
stroma_H_original_firstorder_Energy_mean,stroma,-0.1054992021201806,0.8998751908387517,0.21783007133552382,0.5770055792220737
stroma_H_original_firstorder_TotalEnergy_mean,stroma,-0.1054992021201806,0.8998751908387517,0.21783007133552382,0.5770055792220737
stroma_H_original_firstorder_10Percentile_std,stroma,-0.10331742270430112,0.9018406633410445,0.2182729676828645,0.5770055792220737
stroma_H_original_glcm_Autocorrelation_mean,stroma,-0.10497904437561648,0.900343389646469,0.21966969270874234,0.5789487383137034
stroma_E_original_glcm_Autocorrelation_mean,stroma,0.09423931232820053,1.098822676267619,0.22275181944063993,0.5835149243592281
tils_E_original_firstorder_Kurtosis_std,tils,-0.14621823029197437,0.8639691383727902,0.22279036665449709,0.5835149243592281
vessels_H_original_glcm_ClusterProminence_mean,vessels,-0.10322676334565793,0.9019224273434614,0.22340285675467594,0.5835149243592281
muscle_E_original_firstorder_90Percentile_mean,muscle,0.10042376284918494,1.1056393476972535,0.22498345193940628,0.5858944060922039
adipose_H_original_firstorder_RootMeanSquared_mean,adipose,0.10190016996814705,1.107272927118605,0.2263528682820023,0.5867151510165822
dcis_E_original_firstorder_TotalEnergy_mean,dcis,0.09331510049736609,1.097807600494996,0.227310212793853,0.5867151510165822
dcis_E_original_firstorder_Energy_mean,dcis,0.09331510049736609,1.097807600494996,0.227310212793853,0.5867151510165822
stroma_H_original_firstorder_Variance_mean,stroma,-0.10522303238290569,0.9001237434535613,0.22980704091666568,0.5914151788296543
vessels_E_original_firstorder_90Percentile_std,vessels,-0.10450745950581493,0.9007680780971054,0.23434491580106667,0.6008737805199861
tdlu_H_original_firstorder_MeanAbsoluteDeviation_std,tdlu,-0.11215547027799211,0.8939052709955216,0.2348558090718117,0.6008737805199861
muscle_H_original_glcm_JointEntropy_std,muscle,-0.10003212668413483,0.904808349076984,0.236031574368687,0.602121363185426
muscle_E_original_firstorder_Variance_mean,muscle,0.09303655826349569,1.0975018572967676,0.23878205322591453,0.6051902134618375
tumor_E_original_glcm_ClusterProminence_mean,tumor,0.08499300554743977,1.0887094517451554,0.23912363237690154,0.6051902134618375
stroma_H_original_glcm_ClusterProminence_std,stroma,-0.11549815833442204,0.8909222130163396,0.2393095015517666,0.6051902134618375
muscle_H_original_firstorder_10Percentile_std,muscle,0.08534442534333132,1.0890921130319104,0.2422123905533565,0.6083702710412316
tumor_H_original_firstorder_InterquartileRange_std,tumor,-0.13103454476365467,0.8771874716337573,0.2435275179813697,0.6083702710412316
tdlu_E_original_firstorder_RootMeanSquared_mean,tdlu,0.09431705619859887,1.0989081063161417,0.24383018526972006,0.6083702710412316
stroma_E_original_firstorder_TotalEnergy_mean,stroma,0.0894533813484887,1.0935763510691867,0.24426731030874468,0.6083702710412316
stroma_E_original_firstorder_Energy_mean,stroma,0.0894533813484887,1.0935763510691867,0.24426731030874468,0.6083702710412316
stroma_H_original_glcm_ClusterTendency_mean,stroma,-0.1002600609088008,0.9046021357898916,0.24528918058331559,0.6083702710412316
tdlu_E_original_firstorder_Mean_std,tdlu,-0.11155247841294037,0.8944444511463441,0.24543394934577686,0.6083702710412316
stroma_H_original_glcm_ClusterShade_mean,stroma,-0.10187912249614585,0.9031387142245048,0.25074716974642897,0.619784670983405
tils_H_original_firstorder_Kurtosis_mean,tils,0.07600841019505764,1.078971648481151,0.252490365971713,0.622335409085208
stroma_H_original_glcm_SumSquares_mean,stroma,-0.09838815667116771,0.9062970502250869,0.25339831459064066,0.6228188911989061
adipose_E_original_firstorder_Kurtosis_mean,adipose,-0.21513191026166137,0.8064350561016422,0.25472501597282216,0.6236672211846558
tils_E_original_firstorder_90Percentile_std,tils,-0.09351757268109628,0.9107220134580735,0.2551689887818363,0.6236672211846558
tumor_E_original_glcm_JointEntropy_std,tumor,-0.09642900035730585,0.9080743682667123,0.25626393534326275,0.6238126724303357
vessels_H_original_firstorder_Mean_std,vessels,-0.10095088376567536,0.9039774317628649,0.2566543566570524,0.6238126724303357
tdlu_H_original_glcm_SumAverage_std,tdlu,-0.10296727769652149,0.9021564936371,0.2582903502442984,0.6239704702451211
tdlu_H_original_glcm_JointAverage_std,tdlu,-0.10296727769652143,0.9021564936371,0.2582903502442986,0.6239704702451211
vessels_E_original_firstorder_Kurtosis_std,vessels,-0.1236300680605084,0.8837066917531572,0.2588586065131188,0.6239704702451211
tdlu_H_original_firstorder_Skewness_mean,tdlu,-0.1252263389544692,0.8822971817614959,0.25976855733274873,0.6244436474344922
tdlu_H_original_firstorder_InterquartileRange_std,tdlu,-0.1046816088427786,0.9006112235919972,0.26192347726221904,0.6251118686970617
muscle_H_original_firstorder_TotalEnergy_std,muscle,0.08071047471315539,1.0840569892161365,0.2621897780706533,0.6251118686970617
muscle_H_original_firstorder_Energy_std,muscle,0.08071047471315539,1.0840569892161365,0.2621897780706533,0.6251118686970617
dcis_H_original_glcm_Contrast_mean,dcis,0.09518268744797162,1.099859767347497,0.2629775818964921,0.6252863699984527
adipose_E_original_firstorder_10Percentile_mean,adipose,0.08549182108134427,1.0892526523987935,0.2642991805564515,0.6267256991514771
tils_H_original_glcm_Contrast_mean,tils,0.09816579312399298,1.1031456639139041,0.269830904076985,0.6381136245063834
muscle_H_original_glcm_Autocorrelation_std,muscle,0.07947775708559729,1.082721476380479,0.2724584538542126,0.6410297027511371
vessels_H_original_glcm_JointEntropy_std,vessels,-0.09019715460950131,0.9137510172863429,0.27252919934105485,0.6410297027511371
tumor_E_original_glcm_SumEntropy_std,tumor,-0.09160642266212125,0.9124642041149499,0.2792497656167226,0.6502095341947886
muscle_E_original_firstorder_Skewness_mean,muscle,-0.10515484249729634,0.9001851248814341,0.2792735078070547,0.6502095341947886
adipose_E_original_firstorder_Kurtosis_std,adipose,-0.13180035612719132,0.8765159686551519,0.27978672968469753,0.6502095341947886
stroma_E_original_glcm_JointAverage_std,stroma,-0.10115061269712458,0.9037968993457383,0.28014742216164,0.6502095341947886
stroma_E_original_glcm_SumAverage_std,stroma,-0.10115061269712454,0.9037968993457384,0.28014742216164035,0.6502095341947886
vessels_E_original_firstorder_RootMeanSquared_std,vessels,-0.09889147360621107,0.9058410103474528,0.28121336093327715,0.6509568540122156
stroma_E_original_glcm_DifferenceAverage_mean,stroma,0.09406599347784335,1.0986322460876683,0.2831777320279471,0.6537744472940731
muscle_E_original_glcm_DifferenceAverage_mean,muscle,0.09897851611279707,1.1040425801778309,0.2887849246341275,0.6634955848491012
tumor_E_original_firstorder_Entropy_std,tumor,-0.0890061325985438,0.9148399632110228,0.29027069598780697,0.6634955848491012
adipose_H_original_firstorder_TotalEnergy_mean,adipose,0.08636646140584443,1.090205773450442,0.2904214959968066,0.6634955848491012
adipose_H_original_firstorder_Energy_mean,adipose,0.08636646140584443,1.090205773450442,0.2904214959968066,0.6634955848491012
muscle_E_original_firstorder_RootMeanSquared_mean,muscle,0.08596715078408824,1.0897705296097309,0.295643065684652,0.6716911266472538
tdlu_H_original_firstorder_RobustMeanAbsoluteDeviation_std,tdlu,-0.09849702777476743,0.9061983860359767,0.2971761359498105,0.6716911266472538
tdlu_E_original_firstorder_Mean_mean,tdlu,0.08449115583679231,1.0881632202963294,0.29735783701948304,0.6716911266472538
vessels_H_original_glcm_SumAverage_std,vessels,-0.09130933098014611,0.9127353299127079,0.29824955133231573,0.6716911266472538
vessels_H_original_glcm_JointAverage_std,vessels,-0.09130933098014599,0.912735329912708,0.2982495513323162,0.6716911266472538
adipose_H_original_glcm_Autocorrelation_mean,adipose,0.08546309529121675,1.0892213632051104,0.298614683732322,0.6716911266472538
stroma_E_original_firstorder_RobustMeanAbsoluteDeviation_std,stroma,-0.09633112086568088,0.9081632544742333,0.2999645736170306,0.6723350100568273
tdlu_E_original_glcm_JointAverage_std,tdlu,-0.09896108761977705,0.9057779533139219,0.30176060604582405,0.6723350100568273
tdlu_E_original_glcm_SumAverage_std,tdlu,-0.09896108761977691,0.905777953313922,0.30176060604582444,0.6723350100568273
adipose_E_original_firstorder_Mean_mean,adipose,0.08630520682013731,1.0901389953927059,0.301974467374095,0.6723350100568273
vessels_E_original_glcm_ClusterProminence_mean,vessels,0.08056309355583449,1.083897231415398,0.30361684154726876,0.6742759805935538
tumor_H_original_firstorder_MeanAbsoluteDeviation_std,tumor,-0.11159775854106442,0.8944039515039177,0.3096322924538965,0.6828975463910658
tils_E_original_firstorder_Energy_std,tils,0.07775868770171342,1.0808618019518228,0.30984037247686075,0.6828975463910658
tils_E_original_firstorder_TotalEnergy_std,tils,0.07775868770171342,1.0808618019518228,0.30984037247686075,0.6828975463910658
tumor_E_original_firstorder_10Percentile_std,tumor,0.08575999374205832,1.0895447993519392,0.3115405396733083,0.6840140913184174
adipose_E_original_glcm_ClusterProminence_std,adipose,-0.08900898203340332,0.9148373564378546,0.31191042564119836,0.6840140913184174
muscle_H_original_firstorder_Median_std,muscle,0.07628524552883542,1.0792703873064182,0.31274060811392573,0.6841200802492124
vessels_H_original_firstorder_Median_std,vessels,-0.0880969736447294,0.9156720763591263,0.31566890575744805,0.6880630134302199
tdlu_E_original_firstorder_Median_mean,tdlu,0.0816342157771397,1.0850588398268095,0.31651149715292665,0.6880630134302199
tils_E_original_glcm_Autocorrelation_std,tils,0.07731651085431213,1.0803839755374334,0.3170624596790534,0.6880630134302199
tdlu_H_original_glcm_ClusterProminence_std,tdlu,0.0793388098292241,1.0825710456531301,0.317688522772353,0.6880630134302199
vessels_E_original_glcm_Autocorrelation_mean,vessels,0.07868959112376553,1.08186844837463,0.32085173278937135,0.693198188125185
tumor_E_original_glcm_ClusterProminence_std,tumor,0.06926805777017678,1.0717234544469043,0.3221277103992677,0.6942407551708355
tdlu_E_original_firstorder_MeanAbsoluteDeviation_std,tdlu,-0.10156870711241961,0.9034191058917308,0.32484358548252623,0.6945553295787815
tumor_E_original_glcm_Contrast_mean,tumor,0.09225235602681912,1.0966415312644082,0.32551252752145315,0.6945553295787815
muscle_E_original_firstorder_Kurtosis_std,muscle,0.06980567213109688,1.0722997832743957,0.32592223257080055,0.6945553295787815
stroma_H_original_glcm_SumAverage_mean,stroma,-0.08288943860552765,0.9204529081516771,0.32624256052214684,0.6945553295787815
stroma_H_original_glcm_JointAverage_mean,stroma,-0.08288943860552749,0.9204529081516774,0.3262425605221477,0.6945553295787815
tdlu_H_original_firstorder_10Percentile_std,tdlu,-0.09035472678984638,0.9136070468894192,0.3337550237666956,0.7088243829996568
adipose_E_original_firstorder_Energy_std,adipose,-0.08883636538725598,0.9149952862243561,0.33612225695651965,0.7104033208622094
adipose_E_original_firstorder_TotalEnergy_std,adipose,-0.08883636538725598,0.9149952862243561,0.33612225695651965,0.7104033208622094
tils_H_original_glcm_DifferenceEntropy_mean,tils,0.08476353674034211,1.0884596555473014,0.3402555311781368,0.7158069596018134
vessels_H_original_firstorder_Variance_mean,vessels,-0.07951000118582703,0.9235687831393926,0.3416204408276775,0.7158069596018134
tdlu_E_original_glcm_SumAverage_mean,tdlu,0.07674202031760617,1.0797634834179692,0.34195121041549453,0.7158069596018134
tdlu_E_original_glcm_JointAverage_mean,tdlu,0.07674202031760612,1.0797634834179692,0.34195121041549487,0.7158069596018134
dcis_E_original_firstorder_10Percentile_std,dcis,0.07521970049439712,1.0781209885812106,0.3440817818602444,0.7185478738131595
muscle_E_original_firstorder_Mean_mean,muscle,0.07716352493548302,1.0802187046446294,0.34802778142515667,0.7236582696858231
vessels_E_original_firstorder_Energy_mean,vessels,0.0737151112807944,1.076500079078093,0.3504389753035022,0.7236582696858231
vessels_E_original_firstorder_TotalEnergy_mean,vessels,0.0737151112807944,1.076500079078093,0.3504389753035022,0.7236582696858231
vessels_H_original_firstorder_Energy_mean,vessels,-0.08166184079730125,0.9215835479677907,0.35071337438631833,0.7236582696858231
vessels_H_original_firstorder_TotalEnergy_mean,vessels,-0.08166184079730125,0.9215835479677907,0.35071337438631833,0.7236582696858231
adipose_E_original_glcm_Autocorrelation_std,adipose,-0.08616031366461407,0.9174471401169872,0.35149115956168553,0.7236582696858231
dcis_H_original_firstorder_Skewness_std,dcis,-0.1350239843033152,0.8736949564718963,0.35455024084413034,0.7281952979853824
tumor_E_original_glcm_DifferenceVariance_mean,tumor,0.08658315193356231,1.0904420363118497,0.35689668494430826,0.7281952979853824
vessels_H_original_glcm_Autocorrelation_mean,vessels,-0.07997274986157193,0.9231415017776025,0.357916100550305,0.7281952979853824
vessels_H_original_glcm_ClusterTendency_mean,vessels,-0.07594820532290317,0.9268642119487301,0.3582533794998408,0.7281952979853824
muscle_H_original_glcm_ClusterShade_mean,muscle,-0.0839023740607139,0.9195210208167213,0.35868129312815766,0.7281952979853824
adipose_H_original_firstorder_MeanAbsoluteDeviation_mean,adipose,0.07846039745342702,1.081620519387086,0.3595032721625019,0.7281952979853824
stroma_H_original_firstorder_RootMeanSquared_mean,stroma,-0.07583994552513254,0.926964559512582,0.3598430819895815,0.7281952979853824
tdlu_E_original_firstorder_Median_std,tdlu,-0.08820507285112557,0.9155730982841748,0.3609368290552136,0.7281952979853824
dcis_E_original_firstorder_InterquartileRange_mean,dcis,0.07362165144029312,1.0763994742537313,0.36118486780074965,0.7281952979853824
stroma_E_original_glcm_ClusterShade_std,stroma,0.06975885346823789,1.072249580807574,0.36275474175388944,0.7296790782405822
tils_H_original_glcm_MaximumProbability_mean,tils,-0.07835460171960883,0.9246364907140507,0.36888603132071196,0.7380509828502764
muscle_E_original_glcm_JointAverage_mean,muscle,0.07353065374257373,1.0763015288362192,0.36944723484390796,0.7380509828502764
muscle_E_original_glcm_SumAverage_mean,muscle,0.07353065374257349,1.076301528836219,0.36944723484390973,0.7380509828502764
tumor_H_original_glcm_ClusterTendency_mean,tumor,-0.08768285001326884,0.9160513563335948,0.37047109036524595,0.738246783858754
muscle_E_original_glcm_DifferenceEntropy_std,muscle,-0.07593601046209075,0.9268755149977063,0.37205089502285915,0.738246783858754
dcis_H_original_firstorder_Kurtosis_std,dcis,-0.14540325276673374,0.864673540800151,0.3724813944309323,0.738246783858754
adipose_H_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,-0.07752312428752728,0.9254056248034653,0.3729765927634475,0.738246783858754
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_std,tumor,-0.1000145361163844,0.9048242653095371,0.3742924300579432,0.738246783858754
muscle_E_original_firstorder_Median_mean,muscle,0.07339075633497044,1.0761509675743461,0.37460751089518485,0.738246783858754
vessels_H_original_glcm_SumSquares_mean,vessels,-0.07275339664748477,0.9298301009753085,0.3781665080679877,0.74237759458514
vessels_H_original_glcm_Autocorrelation_std,vessels,-0.0757295779436236,0.9270668719950468,0.3784004653542542,0.74237759458514
tumor_H_original_glcm_SumSquares_mean,tumor,-0.08495336784949026,0.918555117603243,0.38318552224400937,0.7500835166968864
