feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
dcis_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,dcis,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001257,0.00029,0.001239,0.001275,0.23,368,339.0,154.0,451.0,0.0,0.0,-0.0396,0.318292,higher feature -> lower survival_target
tdlu_E_original_firstorder_10Percentile_std,tdlu,E,firstorder,10Percentile,std,0.001257,0.000387,0.001233,0.001281,0.308,369,354.0,120.0,459.0,0.0,0.1,-0.1532,0.000105,higher feature -> lower survival_target
tils_H_original_firstorder_Entropy_mean,tils,H,firstorder,Entropy,mean,0.001253,0.000272,0.001236,0.00127,0.217,370,338.0,158.9,450.0,0.0,0.0,-0.0003,0.993571,higher feature -> lower survival_target
adipose_H_original_firstorder_90Percentile_std,adipose,H,firstorder,90Percentile,std,0.001251,0.000257,0.001235,0.001266,0.206,371,337.0,164.0,450.0,0.0,0.0,-0.0591,0.136319,higher feature -> lower survival_target
dcis_E_original_firstorder_Kurtosis_mean,dcis,E,firstorder,Kurtosis,mean,0.001247,0.000403,0.001222,0.001272,0.323,372,359.0,124.9,459.0,0.0,0.2,-0.0001,0.997251,higher feature -> lower survival_target
muscle_E_original_firstorder_MeanAbsoluteDeviation_mean,muscle,E,firstorder,MeanAbsoluteDeviation,mean,0.00124,0.000278,0.001223,0.001257,0.224,373,339.5,159.0,454.0,0.0,0.0,-0.0783,0.048378,higher feature -> lower survival_target
muscle_E_original_firstorder_90Percentile_mean,muscle,E,firstorder,90Percentile,mean,0.001239,0.000288,0.001221,0.001257,0.233,374,344.5,155.0,458.0,0.0,0.0,-0.0785,0.047719,higher feature -> lower survival_target
dcis_H_original_firstorder_Kurtosis_mean,dcis,H,firstorder,Kurtosis,mean,0.001239,0.000248,0.001223,0.001254,0.2,375,340.0,177.9,448.0,0.0,0.0,-0.0125,0.752972,higher feature -> lower survival_target
vessels_E_original_firstorder_Mean_std,vessels,E,firstorder,Mean,std,0.001238,0.000259,0.001222,0.001254,0.209,376,343.5,165.9,446.0,0.0,0.0,-0.1394,0.000424,higher feature -> lower survival_target
muscle_H_original_firstorder_Median_std,muscle,H,firstorder,Median,std,0.001233,0.000275,0.001216,0.00125,0.223,377,348.5,168.0,452.0,0.0,0.0,-0.0474,0.232545,higher feature -> lower survival_target
dcis_H_original_firstorder_Median_std,dcis,H,firstorder,Median,std,0.001233,0.000378,0.001209,0.001256,0.306,378,368.5,125.0,459.0,0.0,0.1,-0.1016,0.010388,higher feature -> lower survival_target
dcis_E_original_firstorder_Entropy_std,dcis,E,firstorder,Entropy,std,0.001229,0.000367,0.001206,0.001252,0.299,379,363.0,120.9,459.0,0.0,0.1,-0.0508,0.200926,higher feature -> lower survival_target
tumor_E_original_firstorder_TotalEnergy_std,tumor,E,firstorder,TotalEnergy,std,0.001222,0.000298,0.001203,0.00124,0.244,380,355.0,145.0,458.0,0.0,0.1,-0.11,0.005478,higher feature -> lower survival_target
tils_H_original_firstorder_Skewness_mean,tils,H,firstorder,Skewness,mean,0.001221,0.000319,0.001201,0.001241,0.261,381,358.0,143.0,458.0,0.0,0.0,-0.0346,0.383139,higher feature -> lower survival_target
tumor_E_original_firstorder_Energy_std,tumor,E,firstorder,Energy,std,0.001215,0.000296,0.001197,0.001234,0.243,382,357.5,148.0,458.0,0.0,0.0,-0.11,0.005478,higher feature -> lower survival_target
vessels_H_original_firstorder_InterquartileRange_mean,vessels,H,firstorder,InterquartileRange,mean,0.001215,0.000301,0.001196,0.001234,0.248,383,360.5,152.0,458.0,0.0,0.0,-0.0102,0.796763,higher feature -> lower survival_target
muscle_E_original_firstorder_Energy_mean,muscle,E,firstorder,Energy,mean,0.001214,0.000278,0.001197,0.001232,0.229,384,354.0,174.9,457.0,0.0,0.0,-0.1087,0.00606,higher feature -> lower survival_target
muscle_H_original_firstorder_TotalEnergy_std,muscle,H,firstorder,TotalEnergy,std,0.001212,0.000271,0.001195,0.001229,0.224,385,355.0,162.0,456.0,0.0,0.0,-0.0613,0.122249,higher feature -> lower survival_target
tils_H_original_firstorder_Median_mean,tils,H,firstorder,Median,mean,0.001212,0.000255,0.001196,0.001228,0.21,386,355.0,175.9,454.0,0.0,0.0,0.0074,0.852114,higher feature -> higher survival_target
vessels_H_original_firstorder_MeanAbsoluteDeviation_mean,vessels,H,firstorder,MeanAbsoluteDeviation,mean,0.001212,0.000312,0.001192,0.001231,0.258,387,356.5,149.0,460.0,0.0,0.0,-0.0511,0.198323,higher feature -> lower survival_target
tdlu_H_original_firstorder_Entropy_mean,tdlu,H,firstorder,Entropy,mean,0.001211,0.000273,0.001194,0.001228,0.225,388,351.0,167.0,457.0,0.0,0.0,0.052,0.190591,higher feature -> higher survival_target
stroma_E_original_firstorder_Skewness_std,stroma,E,firstorder,Skewness,std,0.001211,0.00028,0.001194,0.001229,0.231,389,357.5,161.0,457.0,0.0,0.0,-0.0681,0.086102,higher feature -> lower survival_target
muscle_E_original_firstorder_TotalEnergy_mean,muscle,E,firstorder,TotalEnergy,mean,0.001211,0.00028,0.001194,0.001229,0.231,390,353.0,171.0,460.0,0.0,0.0,-0.1087,0.00606,higher feature -> lower survival_target
tdlu_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tdlu,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.00121,0.000289,0.001192,0.001228,0.238,391,353.0,157.0,457.0,0.0,0.0,-0.0033,0.933033,higher feature -> lower survival_target
muscle_H_original_firstorder_Mean_mean,muscle,H,firstorder,Mean,mean,0.00121,0.000299,0.001192,0.001229,0.247,392,355.5,154.0,458.0,0.0,0.0,0.0923,0.019947,higher feature -> higher survival_target
muscle_H_original_firstorder_Energy_std,muscle,H,firstorder,Energy,std,0.001207,0.000277,0.00119,0.001225,0.229,393,359.0,166.0,457.0,0.0,0.0,-0.0613,0.122249,higher feature -> lower survival_target
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001203,0.00031,0.001184,0.001223,0.258,394,358.5,147.9,460.0,0.0,0.0,-0.021,0.596453,higher feature -> lower survival_target
dcis_H_original_firstorder_Skewness_mean,dcis,H,firstorder,Skewness,mean,0.001203,0.00024,0.001188,0.001218,0.2,395,350.5,185.0,452.0,0.0,0.0,-0.0134,0.735664,higher feature -> lower survival_target
muscle_H_original_firstorder_RootMeanSquared_std,muscle,H,firstorder,RootMeanSquared,std,0.001203,0.000347,0.001182,0.001225,0.289,396,371.0,132.9,462.0,0.0,0.1,-0.112,0.004677,higher feature -> lower survival_target
dcis_E_original_firstorder_Median_std,dcis,E,firstorder,Median,std,0.0012,0.000307,0.001181,0.001219,0.256,397,365.0,141.0,458.0,0.0,0.0,-0.0207,0.602057,higher feature -> lower survival_target
tdlu_H_original_firstorder_Mean_mean,tdlu,H,firstorder,Mean,mean,0.001195,0.000285,0.001177,0.001213,0.239,398,361.0,156.0,459.0,0.0,0.0,0.0282,0.478214,higher feature -> higher survival_target
tumor_H_original_firstorder_RootMeanSquared_mean,tumor,H,firstorder,RootMeanSquared,mean,0.001193,0.000269,0.001176,0.001209,0.226,399,355.0,176.0,457.0,0.0,0.0,-0.0413,0.297886,higher feature -> lower survival_target
vessels_H_original_firstorder_Median_std,vessels,H,firstorder,Median,std,0.001181,0.000326,0.001161,0.001202,0.276,400,374.5,156.0,459.0,0.0,0.2,-0.0881,0.026219,higher feature -> lower survival_target
tumor_H_original_firstorder_Kurtosis_mean,tumor,H,firstorder,Kurtosis,mean,0.001176,0.000243,0.001161,0.001191,0.206,401,365.0,187.0,457.0,0.0,0.0,-0.0446,0.260938,higher feature -> lower survival_target
vessels_H_original_firstorder_Skewness_mean,vessels,H,firstorder,Skewness,mean,0.001173,0.00023,0.001158,0.001187,0.196,402,364.0,191.9,456.0,0.0,0.0,-0.0461,0.245713,higher feature -> lower survival_target
tdlu_H_original_firstorder_90Percentile_mean,tdlu,H,firstorder,90Percentile,mean,0.001171,0.000255,0.001155,0.001187,0.217,403,366.5,183.9,460.0,0.0,0.0,-0.0027,0.946634,higher feature -> lower survival_target
vessels_H_original_firstorder_Median_mean,vessels,H,firstorder,Median,mean,0.001166,0.000257,0.00115,0.001182,0.22,404,371.0,188.0,459.0,0.0,0.0,0.0419,0.291096,higher feature -> higher survival_target
vessels_E_original_firstorder_Variance_mean,vessels,E,firstorder,Variance,mean,0.001163,0.000262,0.001147,0.001179,0.225,405,373.0,178.0,458.0,0.0,0.0,-0.0634,0.110093,higher feature -> lower survival_target
tdlu_E_original_firstorder_RootMeanSquared_mean,tdlu,E,firstorder,RootMeanSquared,mean,0.001163,0.000252,0.001147,0.001178,0.217,406,372.0,187.0,458.0,0.0,0.0,-0.0204,0.608438,higher feature -> lower survival_target
dcis_H_original_firstorder_10Percentile_std,dcis,H,firstorder,10Percentile,std,0.001159,0.000346,0.001137,0.00118,0.299,407,388.0,139.9,462.0,0.0,0.0,-0.0719,0.069908,higher feature -> lower survival_target
dcis_H_original_firstorder_Entropy_std,dcis,H,firstorder,Entropy,std,0.001159,0.000367,0.001136,0.001181,0.317,408,392.0,130.9,462.0,0.0,0.0,-0.1213,0.002173,higher feature -> lower survival_target
tumor_H_original_firstorder_InterquartileRange_mean,tumor,H,firstorder,InterquartileRange,mean,0.001158,0.000262,0.001141,0.001174,0.226,409,373.0,180.0,462.0,0.0,0.0,-0.0383,0.334531,higher feature -> lower survival_target
stroma_E_original_firstorder_Skewness_mean,stroma,E,firstorder,Skewness,mean,0.001156,0.000216,0.001143,0.00117,0.187,410,369.0,211.0,457.0,0.0,0.0,-0.0027,0.945205,higher feature -> lower survival_target
muscle_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscle,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001156,0.000249,0.001141,0.001171,0.216,411,374.0,194.0,459.0,0.0,0.0,-0.0832,0.036029,higher feature -> lower survival_target
tdlu_H_original_firstorder_RootMeanSquared_mean,tdlu,H,firstorder,RootMeanSquared,mean,0.001154,0.000248,0.001139,0.00117,0.215,412,372.0,186.9,460.0,0.0,0.0,0.0032,0.935277,higher feature -> higher survival_target
tumor_E_original_firstorder_Mean_std,tumor,E,firstorder,Mean,std,0.001152,0.000281,0.001134,0.001169,0.244,413,381.0,169.9,459.0,0.0,0.0,-0.121,0.002241,higher feature -> lower survival_target
dcis_E_original_firstorder_90Percentile_std,dcis,E,firstorder,90Percentile,std,0.00115,0.000251,0.001135,0.001166,0.218,414,375.5,192.0,460.0,0.0,0.0,-0.1025,0.009688,higher feature -> lower survival_target
muscle_E_original_firstorder_InterquartileRange_mean,muscle,E,firstorder,InterquartileRange,mean,0.001146,0.000244,0.00113,0.001161,0.213,415,380.0,192.0,458.0,0.0,0.0,-0.0775,0.050635,higher feature -> lower survival_target
muscle_H_original_firstorder_Entropy_mean,muscle,H,firstorder,Entropy,mean,0.001145,0.000224,0.001131,0.001159,0.196,416,377.0,206.0,456.0,0.0,0.0,0.1067,0.007073,higher feature -> higher survival_target
tdlu_H_original_firstorder_InterquartileRange_mean,tdlu,H,firstorder,InterquartileRange,mean,0.001144,0.000276,0.001127,0.001161,0.241,417,382.0,170.0,461.0,0.0,0.0,0.0059,0.882665,higher feature -> higher survival_target
tdlu_H_original_firstorder_10Percentile_mean,tdlu,H,firstorder,10Percentile,mean,0.001141,0.000257,0.001125,0.001157,0.225,418,381.0,187.0,459.0,0.0,0.0,0.0136,0.731722,higher feature -> higher survival_target
vessels_H_original_firstorder_RootMeanSquared_mean,vessels,H,firstorder,RootMeanSquared,mean,0.00114,0.000273,0.001123,0.001157,0.24,419,383.5,178.9,461.0,0.0,0.0,-0.0331,0.404288,higher feature -> lower survival_target
tumor_E_original_firstorder_InterquartileRange_mean,tumor,E,firstorder,InterquartileRange,mean,0.001136,0.000249,0.001121,0.001151,0.219,420,381.5,195.0,460.0,0.0,0.0,-0.0108,0.786232,higher feature -> lower survival_target
vessels_H_original_firstorder_90Percentile_mean,vessels,H,firstorder,90Percentile,mean,0.001132,0.000247,0.001117,0.001147,0.218,421,382.5,198.0,461.0,0.0,0.0,-0.0178,0.653872,higher feature -> lower survival_target
vessels_H_original_firstorder_TotalEnergy_mean,vessels,H,firstorder,TotalEnergy,mean,0.001129,0.00028,0.001111,0.001146,0.248,422,386.0,177.0,462.0,0.0,0.0,-0.049,0.217413,higher feature -> lower survival_target
vessels_H_original_firstorder_Energy_mean,vessels,H,firstorder,Energy,mean,0.001125,0.000287,0.001107,0.001142,0.255,423,390.0,175.9,462.0,0.0,0.0,-0.049,0.217413,higher feature -> lower survival_target
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001123,0.000243,0.001108,0.001138,0.216,424,388.0,200.9,462.0,0.0,0.0,-0.013,0.744209,higher feature -> lower survival_target
tdlu_H_original_firstorder_TotalEnergy_mean,tdlu,H,firstorder,TotalEnergy,mean,0.00112,0.000239,0.001105,0.001135,0.214,425,386.0,194.9,461.0,0.0,0.0,-0.0243,0.541284,higher feature -> lower survival_target
tumor_H_original_firstorder_Entropy_mean,tumor,H,firstorder,Entropy,mean,0.00112,0.000234,0.001105,0.001134,0.209,426,385.0,207.9,460.0,0.0,0.0,-0.0138,0.729026,higher feature -> lower survival_target
tdlu_H_original_firstorder_Energy_mean,tdlu,H,firstorder,Energy,mean,0.00112,0.000234,0.001105,0.001134,0.209,427,383.0,196.0,462.0,0.0,0.0,-0.0243,0.541284,higher feature -> lower survival_target
muscle_E_original_firstorder_RootMeanSquared_mean,muscle,E,firstorder,RootMeanSquared,mean,0.001119,0.000241,0.001105,0.001134,0.215,428,389.0,191.9,461.0,0.0,0.0,-0.0815,0.03985,higher feature -> lower survival_target
dcis_E_original_firstorder_InterquartileRange_mean,dcis,E,firstorder,InterquartileRange,mean,0.001118,0.000251,0.001103,0.001134,0.224,429,390.0,185.0,461.0,0.0,0.0,-0.0184,0.643664,higher feature -> lower survival_target
dcis_H_original_firstorder_RootMeanSquared_std,dcis,H,firstorder,RootMeanSquared,std,0.001117,0.000285,0.0011,0.001135,0.255,430,396.0,173.0,462.0,0.0,0.1,-0.0853,0.031458,higher feature -> lower survival_target
tdlu_E_original_firstorder_Median_mean,tdlu,E,firstorder,Median,mean,0.001116,0.000255,0.0011,0.001132,0.228,431,391.0,197.9,462.0,0.0,0.0,-0.034,0.391698,higher feature -> lower survival_target
vessels_H_original_firstorder_Uniformity_mean,vessels,H,firstorder,Uniformity,mean,0.001113,0.000232,0.001099,0.001128,0.208,432,390.0,206.0,460.0,0.0,0.0,-0.0485,0.222279,higher feature -> lower survival_target
tdlu_E_original_firstorder_TotalEnergy_mean,tdlu,E,firstorder,TotalEnergy,mean,0.001102,0.000224,0.001088,0.001116,0.203,433,394.0,210.0,462.0,0.0,0.0,-0.0474,0.232434,higher feature -> lower survival_target
tdlu_E_original_firstorder_Energy_mean,tdlu,E,firstorder,Energy,mean,0.001101,0.00022,0.001087,0.001114,0.2,434,396.0,214.0,461.0,0.0,0.0,-0.0474,0.232434,higher feature -> lower survival_target
tdlu_E_original_firstorder_10Percentile_mean,tdlu,E,firstorder,10Percentile,mean,0.0011,0.000198,0.001088,0.001113,0.18,435,390.0,233.0,460.0,0.0,0.0,-0.0759,0.055651,higher feature -> lower survival_target
muscle_H_original_firstorder_MeanAbsoluteDeviation_mean,muscle,H,firstorder,MeanAbsoluteDeviation,mean,0.001097,0.000203,0.001084,0.00111,0.185,436,392.5,234.0,460.0,0.0,0.0,0.0567,0.153029,higher feature -> higher survival_target
tils_H_original_firstorder_Uniformity_mean,tils,H,firstorder,Uniformity,mean,0.001097,0.000214,0.001083,0.00111,0.195,437,393.0,215.0,459.0,0.0,0.0,-0.0293,0.460386,higher feature -> lower survival_target
muscle_H_original_firstorder_90Percentile_mean,muscle,H,firstorder,90Percentile,mean,0.001091,0.000216,0.001078,0.001105,0.198,438,395.0,218.0,461.0,0.0,0.0,0.0791,0.046187,higher feature -> higher survival_target
vessels_H_original_firstorder_Entropy_mean,vessels,H,firstorder,Entropy,mean,0.00109,0.000242,0.001075,0.001105,0.222,439,396.0,210.9,463.0,0.0,0.0,0.0219,0.580754,higher feature -> higher survival_target
tumor_H_original_firstorder_Skewness_mean,tumor,H,firstorder,Skewness,mean,0.001085,0.000197,0.001073,0.001097,0.181,440,392.0,233.0,460.0,0.0,0.0,-0.0345,0.384455,higher feature -> lower survival_target
dcis_H_original_firstorder_Kurtosis_std,dcis,H,firstorder,Kurtosis,std,0.001085,0.000206,0.001072,0.001098,0.19,441,399.0,232.9,461.0,0.0,0.0,-0.0336,0.39698,higher feature -> lower survival_target
tdlu_E_original_firstorder_Mean_mean,tdlu,E,firstorder,Mean,mean,0.001085,0.000235,0.001071,0.0011,0.216,442,400.0,207.0,463.0,0.0,0.0,-0.0283,0.47655,higher feature -> lower survival_target
tumor_H_original_firstorder_Energy_mean,tumor,H,firstorder,Energy,mean,0.001074,0.000232,0.00106,0.001089,0.216,443,405.0,213.0,463.0,0.0,0.0,-0.0502,0.206048,higher feature -> lower survival_target
tumor_H_original_firstorder_TotalEnergy_mean,tumor,H,firstorder,TotalEnergy,mean,0.001074,0.000233,0.00106,0.001088,0.217,444,404.0,219.9,464.0,0.0,0.0,-0.0502,0.206048,higher feature -> lower survival_target
vessels_E_original_firstorder_MeanAbsoluteDeviation_mean,vessels,E,firstorder,MeanAbsoluteDeviation,mean,0.001067,0.000266,0.001051,0.001084,0.249,445,413.0,194.0,464.0,0.0,0.0,-0.0335,0.398739,higher feature -> lower survival_target
muscle_E_original_firstorder_10Percentile_mean,muscle,E,firstorder,10Percentile,mean,0.001066,0.000225,0.001053,0.00108,0.211,446,405.0,219.0,463.0,0.0,0.0,-0.0701,0.077269,higher feature -> lower survival_target
dcis_H_original_firstorder_Mean_mean,dcis,H,firstorder,Mean,mean,0.001063,0.000267,0.001046,0.001079,0.251,447,412.0,194.0,464.0,0.0,0.0,-0.0514,0.195446,higher feature -> lower survival_target
vessels_E_original_firstorder_InterquartileRange_mean,vessels,E,firstorder,InterquartileRange,mean,0.001052,0.000269,0.001035,0.001069,0.256,448,419.0,200.0,464.0,0.0,0.0,-0.0362,0.361919,higher feature -> lower survival_target
dcis_H_original_firstorder_10Percentile_mean,dcis,H,firstorder,10Percentile,mean,0.001049,0.000348,0.001027,0.00107,0.332,449,423.0,175.0,465.0,0.1,0.3,-0.0364,0.358804,higher feature -> lower survival_target
muscle_H_original_firstorder_RootMeanSquared_mean,muscle,H,firstorder,RootMeanSquared,mean,0.001038,0.000194,0.001026,0.00105,0.187,450,411.0,252.0,461.0,0.0,0.0,0.0578,0.145046,higher feature -> higher survival_target
muscle_H_original_firstorder_Mean_std,muscle,H,firstorder,Mean,std,0.001038,0.000227,0.001024,0.001052,0.219,451,417.5,214.0,463.0,0.0,0.0,-0.081,0.04122,higher feature -> lower survival_target
muscle_H_original_firstorder_Energy_mean,muscle,H,firstorder,Energy,mean,0.00103,0.000196,0.001018,0.001042,0.19,452,414.0,250.0,464.0,0.0,0.0,0.022,0.580311,higher feature -> higher survival_target
muscle_H_original_firstorder_TotalEnergy_mean,muscle,H,firstorder,TotalEnergy,mean,0.001029,0.000199,0.001017,0.001041,0.193,453,417.5,249.9,463.0,0.0,0.0,0.022,0.580311,higher feature -> higher survival_target
tumor_H_original_firstorder_Median_mean,tumor,H,firstorder,Median,mean,0.001028,0.000192,0.001016,0.00104,0.187,454,415.5,257.9,462.0,0.0,0.0,0.0192,0.628855,higher feature -> higher survival_target
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001027,0.000247,0.001012,0.001043,0.24,455,425.0,212.0,465.0,0.0,0.0,-0.0394,0.321653,higher feature -> lower survival_target
muscle_H_original_firstorder_Variance_mean,muscle,H,firstorder,Variance,mean,0.001023,0.000198,0.001011,0.001035,0.193,456,419.0,249.0,464.0,0.0,0.0,-0.0,0.999912,higher feature -> lower survival_target
muscle_E_original_firstorder_Mean_mean,muscle,E,firstorder,Mean,mean,0.00102,0.000208,0.001007,0.001033,0.204,457,420.0,243.0,466.0,0.0,0.0,-0.073,0.065686,higher feature -> lower survival_target
tumor_H_original_firstorder_Uniformity_mean,tumor,H,firstorder,Uniformity,mean,0.001018,0.00018,0.001007,0.001029,0.177,458,417.0,272.9,464.0,0.0,0.0,-0.0146,0.714026,higher feature -> lower survival_target
vessels_H_original_firstorder_Mean_mean,vessels,H,firstorder,Mean,mean,0.001014,0.000199,0.001001,0.001026,0.197,459,424.0,255.9,464.0,0.0,0.0,0.0092,0.817714,higher feature -> higher survival_target
tumor_H_original_firstorder_Mean_mean,tumor,H,firstorder,Mean,mean,0.001,0.000201,0.000987,0.001012,0.201,460,427.0,272.9,464.0,0.0,0.1,-0.0122,0.757883,higher feature -> lower survival_target
muscle_E_original_firstorder_Median_mean,muscle,E,firstorder,Median,mean,0.000977,0.000186,0.000965,0.000988,0.19,461,433.0,272.0,466.0,0.0,0.0,-0.07,0.077649,higher feature -> lower survival_target
dcis_H_original_firstorder_Median_mean,dcis,H,firstorder,Median,mean,0.000972,0.000177,0.000961,0.000983,0.183,462,431.0,285.9,466.0,0.0,0.0,-0.0188,0.635513,higher feature -> lower survival_target
dcis_E_original_firstorder_Range_mean,dcis,E,firstorder,Range,mean,0.000682,0.000318,0.000662,0.000701,0.466,463,465.0,258.9,473.0,0.0,0.0,0.1027,0.009569,higher feature -> higher survival_target
dcis_E_original_firstorder_Maximum_mean,dcis,E,firstorder,Maximum,mean,0.00068,0.000314,0.00066,0.000699,0.463,464,465.0,269.9,473.0,0.0,0.0,0.1027,0.009569,higher feature -> higher survival_target
dcis_E_original_firstorder_Maximum_std,dcis,E,firstorder,Maximum,std,0.000678,0.000318,0.000658,0.000697,0.469,465,465.0,274.9,472.0,0.0,0.1,-0.1029,0.009431,higher feature -> lower survival_target
dcis_E_original_firstorder_Range_std,dcis,E,firstorder,Range,std,0.000675,0.000316,0.000655,0.000694,0.468,466,465.0,281.8,472.0,0.0,0.1,-0.1029,0.009431,higher feature -> lower survival_target
tumor_E_original_firstorder_Range_std,tumor,E,firstorder,Range,std,0.00053,0.000344,0.000508,0.000551,0.65,467,468.0,250.9,477.0,0.0,0.0,0.0664,0.094448,higher feature -> higher survival_target
tumor_E_original_firstorder_Maximum_std,tumor,E,firstorder,Maximum,std,0.000529,0.000344,0.000508,0.000551,0.65,468,468.0,259.9,477.0,0.0,0.0,0.0664,0.094448,higher feature -> higher survival_target
tumor_E_original_firstorder_Maximum_mean,tumor,E,firstorder,Maximum,mean,0.000529,0.000342,0.000508,0.00055,0.646,469,468.0,280.9,477.0,0.0,0.0,-0.0664,0.094459,higher feature -> lower survival_target
tumor_E_original_firstorder_Range_mean,tumor,E,firstorder,Range,mean,0.000529,0.000341,0.000508,0.00055,0.646,470,468.0,264.8,477.0,0.0,0.0,-0.0664,0.094459,higher feature -> lower survival_target
muscle_E_original_firstorder_Range_std,muscle,E,firstorder,Range,std,0.000274,0.000133,0.000266,0.000283,0.483,471,472.0,467.0,479.0,0.0,0.0,-0.0146,0.712652,higher feature -> lower survival_target
muscle_E_original_firstorder_Maximum_std,muscle,E,firstorder,Maximum,std,0.000274,0.000132,0.000266,0.000282,0.481,472,472.0,467.0,479.0,0.0,0.0,-0.0146,0.712652,higher feature -> lower survival_target
muscle_E_original_firstorder_Maximum_mean,muscle,E,firstorder,Maximum,mean,0.000272,0.000132,0.000264,0.00028,0.486,473,473.0,467.0,480.0,0.0,0.0,0.0146,0.714017,higher feature -> higher survival_target
muscle_E_original_firstorder_Range_mean,muscle,E,firstorder,Range,mean,0.000271,0.000127,0.000263,0.000279,0.469,474,473.0,467.0,481.0,0.0,0.0,0.0146,0.714017,higher feature -> higher survival_target
tils_E_original_firstorder_Range_std,tils,E,firstorder,Range,std,9.1e-05,0.000196,7.9e-05,0.000103,2.158,475,487.0,468.0,513.0,0.0,0.0,-0.0901,0.023097,higher feature -> lower survival_target
tils_E_original_firstorder_Maximum_std,tils,E,firstorder,Maximum,std,9.1e-05,0.000193,7.9e-05,0.000103,2.129,476,487.0,468.0,511.0,0.0,0.0,-0.0901,0.023097,higher feature -> lower survival_target
tils_E_original_firstorder_Maximum_mean,tils,E,firstorder,Maximum,mean,9e-05,0.000198,7.8e-05,0.000103,2.193,477,487.0,468.0,512.0,0.0,0.0,0.0901,0.023097,higher feature -> higher survival_target
tils_E_original_firstorder_Range_mean,tils,E,firstorder,Range,mean,9e-05,0.000188,7.8e-05,0.000101,2.093,478,487.0,469.0,514.0,0.0,0.0,0.0901,0.023097,higher feature -> higher survival_target
adipose_E_original_firstorder_Range_std,adipose,E,firstorder,Range,std,8.7e-05,0.000177,7.6e-05,9.8e-05,2.037,479,487.0,467.0,513.0,0.0,0.0,-0.1454,0.000233,higher feature -> lower survival_target
adipose_E_original_firstorder_Maximum_std,adipose,E,firstorder,Maximum,std,8.6e-05,0.000174,7.5e-05,9.7e-05,2.023,480,487.0,467.0,514.0,0.0,0.0,-0.1454,0.000233,higher feature -> lower survival_target
adipose_E_original_firstorder_Maximum_mean,adipose,E,firstorder,Maximum,mean,8.4e-05,0.000172,7.4e-05,9.5e-05,2.043,481,487.0,469.0,514.0,0.0,0.0,0.1454,0.000233,higher feature -> higher survival_target
adipose_E_original_firstorder_Range_mean,adipose,E,firstorder,Range,mean,8.4e-05,0.000169,7.4e-05,9.5e-05,2.004,482,487.0,467.0,513.0,0.0,0.0,0.1454,0.000233,higher feature -> higher survival_target
tdlu_H_original_firstorder_Maximum_std,tdlu,H,firstorder,Maximum,std,7.9e-05,8.2e-05,7.4e-05,8.4e-05,1.044,483,481.0,471.0,497.0,0.0,0.0,0.048,0.226442,higher feature -> higher survival_target
tdlu_H_original_firstorder_Range_std,tdlu,H,firstorder,Range,std,7.8e-05,8.2e-05,7.3e-05,8.3e-05,1.053,484,482.0,471.0,498.0,0.0,0.0,0.048,0.226442,higher feature -> higher survival_target
tdlu_H_original_firstorder_Range_mean,tdlu,H,firstorder,Range,mean,7.8e-05,8.2e-05,7.3e-05,8.3e-05,1.053,485,482.0,472.0,497.0,0.0,0.0,-0.048,0.226887,higher feature -> lower survival_target
tdlu_H_original_firstorder_Maximum_mean,tdlu,H,firstorder,Maximum,mean,7.8e-05,8.1e-05,7.3e-05,8.3e-05,1.047,486,482.0,472.0,497.0,0.0,0.0,-0.048,0.226887,higher feature -> lower survival_target
vessels_E_original_firstorder_Maximum_std,vessels,E,firstorder,Maximum,std,7.2e-05,4.4e-05,6.9e-05,7.4e-05,0.622,487,481.0,475.0,491.0,0.0,0.0,-0.0814,0.040113,higher feature -> lower survival_target
vessels_E_original_firstorder_Range_std,vessels,E,firstorder,Range,std,7.1e-05,4.4e-05,6.8e-05,7.4e-05,0.615,488,481.0,475.0,490.0,0.0,0.0,-0.0814,0.040113,higher feature -> lower survival_target
vessels_E_original_firstorder_Range_mean,vessels,E,firstorder,Range,mean,7.1e-05,4.4e-05,6.8e-05,7.4e-05,0.616,489,481.0,475.0,490.0,0.0,0.0,0.0814,0.040113,higher feature -> higher survival_target
vessels_E_original_firstorder_Maximum_mean,vessels,E,firstorder,Maximum,mean,7.1e-05,4.4e-05,6.8e-05,7.4e-05,0.623,490,481.0,475.0,490.0,0.0,0.0,0.0814,0.040113,higher feature -> higher survival_target
