feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
immune_H_original_firstorder_RootMeanSquared_std,immune,H,firstorder,RootMeanSquared,std,0.001366,0.000445,0.001338,0.001393,0.326,367,309.0,108.0,442.0,0.1,0.2,0.0655,0.324721,higher feature -> higher survival_target
lamina_E_original_firstorder_RootMeanSquared_std,lamina,E,firstorder,RootMeanSquared,std,0.001363,0.000503,0.001332,0.001394,0.369,368,318.0,96.0,450.0,0.0,0.4,-0.1404,0.034106,higher feature -> lower survival_target
vessels_H_original_firstorder_90Percentile_mean,vessels,H,firstorder,90Percentile,mean,0.001361,0.000664,0.00132,0.001403,0.488,369,339.0,78.0,456.0,0.2,1.0,0.219,0.000869,higher feature -> higher survival_target
tumor_E_original_firstorder_Skewness_std,tumor,E,firstorder,Skewness,std,0.00136,0.000598,0.001323,0.001397,0.44,370,328.0,100.0,448.0,0.1,1.1,-0.133,0.044799,higher feature -> lower survival_target
vessels_E_original_firstorder_TotalEnergy_std,vessels,E,firstorder,TotalEnergy,std,0.001356,0.000587,0.00132,0.001393,0.433,371,330.0,88.0,452.0,0.2,0.7,0.0232,0.727527,higher feature -> higher survival_target
urothelium_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,urothelium,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001355,0.000548,0.001321,0.001389,0.404,372,328.0,96.0,454.0,0.0,0.7,0.1156,0.081539,higher feature -> higher survival_target
vessels_E_original_firstorder_Energy_std,vessels,E,firstorder,Energy,std,0.001351,0.000581,0.001315,0.001387,0.43,373,328.0,93.0,453.0,0.2,0.8,0.0232,0.727527,higher feature -> higher survival_target
urothelium_E_original_firstorder_Maximum_mean,urothelium,E,firstorder,Maximum,mean,0.001346,0.00108,0.001279,0.001413,0.802,374,383.0,40.0,464.0,0.7,3.4,0.2108,0.001368,higher feature -> higher survival_target
urothelium_E_original_firstorder_Range_mean,urothelium,E,firstorder,Range,mean,0.001346,0.00109,0.001278,0.001413,0.81,375,381.0,42.0,464.0,0.6,3.6,0.2108,0.001368,higher feature -> higher survival_target
urothelium_E_original_firstorder_Maximum_std,urothelium,E,firstorder,Maximum,std,0.001338,0.001073,0.001271,0.001404,0.802,376,382.5,43.0,464.0,0.8,3.0,-0.2109,0.001363,higher feature -> lower survival_target
urothelium_E_original_firstorder_InterquartileRange_mean,urothelium,E,firstorder,InterquartileRange,mean,0.001334,0.00055,0.0013,0.001368,0.412,377,333.0,96.0,457.0,0.0,0.5,0.1179,0.075745,higher feature -> higher survival_target
urothelium_E_original_firstorder_Range_std,urothelium,E,firstorder,Range,std,0.001334,0.001076,0.001267,0.0014,0.807,378,389.0,42.0,464.0,0.9,3.6,-0.2109,0.001363,higher feature -> lower survival_target
vessels_H_original_firstorder_RootMeanSquared_mean,vessels,H,firstorder,RootMeanSquared,mean,0.001333,0.000565,0.001298,0.001368,0.424,379,334.0,100.8,453.0,0.2,0.7,0.2046,0.001901,higher feature -> higher survival_target
vessels_E_original_firstorder_Uniformity_mean,vessels,E,firstorder,Uniformity,mean,0.001331,0.00064,0.001291,0.001371,0.481,380,346.0,73.0,457.0,0.1,1.1,-0.1382,0.037074,higher feature -> lower survival_target
lamina_E_original_firstorder_Kurtosis_mean,lamina,E,firstorder,Kurtosis,mean,0.00133,0.000624,0.001292,0.001369,0.469,381,339.0,82.9,458.0,0.2,1.4,-0.1341,0.043084,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_mean,adipose,E,firstorder,Kurtosis,mean,0.00133,0.00059,0.001294,0.001367,0.443,382,339.5,85.0,458.0,0.2,0.6,-0.112,0.091654,higher feature -> lower survival_target
muscularis_H_original_firstorder_Variance_std,muscularis,H,firstorder,Variance,std,0.00133,0.000537,0.001297,0.001363,0.404,383,335.5,94.0,454.0,0.0,0.6,0.1792,0.006661,higher feature -> higher survival_target
adipose_E_original_firstorder_Kurtosis_std,adipose,E,firstorder,Kurtosis,std,0.001326,0.000588,0.00129,0.001363,0.443,384,340.0,81.0,454.0,0.1,1.0,-0.1151,0.082834,higher feature -> lower survival_target
immune_E_original_firstorder_RobustMeanAbsoluteDeviation_std,immune,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001325,0.000467,0.001296,0.001354,0.352,385,325.0,110.0,455.0,0.0,0.6,-0.1187,0.073742,higher feature -> lower survival_target
vessels_H_original_firstorder_Energy_mean,vessels,H,firstorder,Energy,mean,0.001324,0.000464,0.001295,0.001353,0.35,386,322.5,120.0,449.0,0.1,0.3,0.1663,0.011904,higher feature -> higher survival_target
vessels_H_original_firstorder_TotalEnergy_mean,vessels,H,firstorder,TotalEnergy,mean,0.001321,0.000458,0.001292,0.001349,0.347,387,322.0,117.0,447.0,0.1,0.2,0.1663,0.011904,higher feature -> higher survival_target
vessels_H_original_firstorder_InterquartileRange_std,vessels,H,firstorder,InterquartileRange,std,0.00132,0.000454,0.001292,0.001349,0.344,388,330.0,118.0,449.0,0.0,0.2,0.0684,0.303609,higher feature -> higher survival_target
adipose_E_original_firstorder_Median_std,adipose,E,firstorder,Median,std,0.001315,0.000451,0.001287,0.001343,0.343,389,327.0,109.0,449.0,0.0,0.1,-0.0357,0.59229,higher feature -> lower survival_target
lamina_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,lamina,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001312,0.000486,0.001282,0.001343,0.37,390,327.5,105.9,453.0,0.0,0.4,0.0575,0.387446,higher feature -> higher survival_target
necrosis_E_original_firstorder_Kurtosis_std,necrosis,E,firstorder,Kurtosis,std,0.001311,0.000446,0.001283,0.001338,0.34,391,324.5,111.0,450.0,0.0,0.2,-0.0143,0.830108,higher feature -> lower survival_target
muscularis_E_original_firstorder_Skewness_mean,muscularis,E,firstorder,Skewness,mean,0.001304,0.000494,0.001273,0.001335,0.379,392,337.0,96.0,454.0,0.0,0.3,-0.0359,0.590093,higher feature -> lower survival_target
muscularis_E_original_firstorder_Median_mean,muscularis,E,firstorder,Median,mean,0.001299,0.000535,0.001266,0.001332,0.412,393,345.0,87.0,456.0,0.1,0.2,0.0397,0.550968,higher feature -> higher survival_target
immune_E_original_firstorder_RootMeanSquared_std,immune,E,firstorder,RootMeanSquared,std,0.001296,0.000425,0.001269,0.001322,0.328,394,330.0,124.0,449.0,0.0,0.2,-0.0402,0.545463,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_std,tumor,E,firstorder,Kurtosis,std,0.001295,0.000537,0.001261,0.001328,0.415,395,339.0,124.0,449.0,0.2,0.7,-0.1131,0.08834,higher feature -> lower survival_target
muscularis_E_original_firstorder_RootMeanSquared_mean,muscularis,E,firstorder,RootMeanSquared,mean,0.001294,0.000489,0.001264,0.001324,0.378,396,340.0,104.0,453.0,0.0,0.3,0.0408,0.540172,higher feature -> higher survival_target
lamina_E_original_firstorder_Skewness_mean,lamina,E,firstorder,Skewness,mean,0.001288,0.000581,0.001252,0.001324,0.451,397,349.5,95.0,462.0,0.1,0.6,-0.1141,0.085627,higher feature -> lower survival_target
immune_E_original_firstorder_Skewness_mean,immune,E,firstorder,Skewness,mean,0.001283,0.000555,0.001248,0.001317,0.432,398,351.0,97.9,459.0,0.0,0.7,-0.0878,0.186323,higher feature -> lower survival_target
lamina_E_original_firstorder_Energy_mean,lamina,E,firstorder,Energy,mean,0.001279,0.000547,0.001246,0.001313,0.427,399,350.0,90.0,458.0,0.0,0.8,0.0725,0.275869,higher feature -> higher survival_target
lamina_E_original_firstorder_TotalEnergy_mean,lamina,E,firstorder,TotalEnergy,mean,0.001276,0.000535,0.001243,0.001309,0.42,400,354.5,98.9,457.0,0.0,0.4,0.0725,0.275869,higher feature -> higher survival_target
tumor_E_original_firstorder_Skewness_mean,tumor,E,firstorder,Skewness,mean,0.00127,0.00047,0.001241,0.001299,0.37,401,343.0,121.0,459.0,0.0,0.1,-0.0889,0.181138,higher feature -> lower survival_target
urothelium_E_original_firstorder_Median_mean,urothelium,E,firstorder,Median,mean,0.001269,0.000504,0.001237,0.0013,0.397,402,349.0,105.0,456.0,0.0,0.2,0.0264,0.691254,higher feature -> higher survival_target
muscularis_E_original_firstorder_TotalEnergy_mean,muscularis,E,firstorder,TotalEnergy,mean,0.001259,0.000465,0.00123,0.001288,0.369,403,345.0,110.9,456.0,0.0,0.2,0.0179,0.787839,higher feature -> higher survival_target
muscularis_E_original_firstorder_Energy_mean,muscularis,E,firstorder,Energy,mean,0.001259,0.00046,0.00123,0.001287,0.366,404,345.0,117.9,456.0,0.0,0.2,0.0179,0.787839,higher feature -> higher survival_target
immune_E_original_firstorder_Median_std,immune,E,firstorder,Median,std,0.001258,0.000373,0.001235,0.001281,0.297,405,337.0,135.9,449.0,0.0,0.0,-0.0076,0.908886,higher feature -> lower survival_target
immune_E_original_firstorder_Mean_std,immune,E,firstorder,Mean,std,0.001254,0.000414,0.001228,0.00128,0.33,406,340.0,124.0,453.0,0.0,0.3,-0.0062,0.926358,higher feature -> lower survival_target
lamina_E_original_firstorder_MeanAbsoluteDeviation_mean,lamina,E,firstorder,MeanAbsoluteDeviation,mean,0.001253,0.000503,0.001222,0.001284,0.402,407,350.0,104.0,458.0,0.0,0.2,0.0785,0.237553,higher feature -> higher survival_target
vessels_H_original_firstorder_Variance_std,vessels,H,firstorder,Variance,std,0.001251,0.000429,0.001225,0.001278,0.343,408,344.0,131.0,453.0,0.0,0.2,0.0527,0.428345,higher feature -> higher survival_target
adipose_E_original_firstorder_TotalEnergy_std,adipose,E,firstorder,TotalEnergy,std,0.00125,0.000371,0.001227,0.001273,0.297,409,341.0,138.9,449.0,0.0,0.0,0.001,0.987894,higher feature -> higher survival_target
adipose_E_original_firstorder_Energy_std,adipose,E,firstorder,Energy,std,0.001247,0.000376,0.001224,0.00127,0.301,410,347.0,131.9,449.0,0.0,0.0,0.001,0.987894,higher feature -> higher survival_target
lamina_H_original_firstorder_Mean_std,lamina,H,firstorder,Mean,std,0.001245,0.000363,0.001222,0.001267,0.292,411,342.0,145.0,451.0,0.0,0.1,0.0729,0.272826,higher feature -> higher survival_target
immune_E_original_firstorder_Kurtosis_mean,immune,E,firstorder,Kurtosis,mean,0.00124,0.000429,0.001213,0.001266,0.346,412,347.0,125.9,458.0,0.0,0.0,-0.0717,0.280894,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_mean,vessels,E,firstorder,Skewness,mean,0.001239,0.000513,0.001207,0.00127,0.414,413,356.0,110.0,459.0,0.1,0.6,-0.0846,0.203249,higher feature -> lower survival_target
adipose_E_original_firstorder_Uniformity_mean,adipose,E,firstorder,Uniformity,mean,0.001234,0.000624,0.001196,0.001273,0.505,414,369.5,84.0,461.0,0.3,1.2,-0.0994,0.13446,higher feature -> lower survival_target
urothelium_E_original_firstorder_MeanAbsoluteDeviation_mean,urothelium,E,firstorder,MeanAbsoluteDeviation,mean,0.001233,0.000484,0.001203,0.001263,0.393,415,357.0,107.0,459.0,0.0,0.2,0.1212,0.067709,higher feature -> higher survival_target
tumor_E_original_firstorder_Energy_std,tumor,E,firstorder,Energy,std,0.001225,0.000454,0.001197,0.001253,0.371,416,357.0,123.0,457.0,0.0,0.3,0.076,0.253036,higher feature -> higher survival_target
urothelium_E_original_firstorder_Variance_mean,urothelium,E,firstorder,Variance,mean,0.00122,0.000471,0.001191,0.001249,0.386,417,359.0,123.0,453.0,0.1,0.3,0.1008,0.129016,higher feature -> higher survival_target
tumor_E_original_firstorder_TotalEnergy_std,tumor,E,firstorder,TotalEnergy,std,0.001219,0.000457,0.00119,0.001247,0.375,418,358.0,127.0,457.0,0.0,0.3,0.076,0.253036,higher feature -> higher survival_target
adipose_E_original_firstorder_Skewness_mean,adipose,E,firstorder,Skewness,mean,0.001211,0.000479,0.001181,0.00124,0.395,419,364.5,108.0,457.0,0.0,0.4,-0.0745,0.262708,higher feature -> lower survival_target
necrosis_E_original_firstorder_Skewness_std,necrosis,E,firstorder,Skewness,std,0.001203,0.000347,0.001182,0.001225,0.288,420,350.5,149.0,458.0,0.0,0.0,-0.0653,0.326191,higher feature -> lower survival_target
immune_E_original_firstorder_Uniformity_mean,immune,E,firstorder,Uniformity,mean,0.001196,0.000577,0.00116,0.001232,0.483,421,384.0,91.0,463.0,0.0,0.7,-0.1172,0.077283,higher feature -> lower survival_target
immune_E_original_firstorder_InterquartileRange_mean,immune,E,firstorder,InterquartileRange,mean,0.001193,0.000337,0.001172,0.001214,0.283,422,352.0,159.9,454.0,0.0,0.0,0.0387,0.561265,higher feature -> higher survival_target
adipose_E_original_firstorder_Variance_std,adipose,E,firstorder,Variance,std,0.001182,0.000423,0.001156,0.001208,0.358,423,370.0,125.0,457.0,0.0,0.2,-0.0697,0.295012,higher feature -> lower survival_target
muscularis_E_original_firstorder_Kurtosis_std,muscularis,E,firstorder,Kurtosis,std,0.001176,0.000449,0.001148,0.001203,0.382,424,368.0,133.0,461.0,0.0,0.3,-0.0702,0.291333,higher feature -> lower survival_target
lamina_E_original_firstorder_Kurtosis_std,lamina,E,firstorder,Kurtosis,std,0.001174,0.000369,0.001151,0.001197,0.314,425,363.5,158.0,454.0,0.0,0.2,-0.0482,0.469274,higher feature -> lower survival_target
lamina_H_original_firstorder_Median_std,lamina,H,firstorder,Median,std,0.001172,0.000338,0.001151,0.001193,0.289,426,360.5,166.9,455.0,0.0,0.0,0.1368,0.039014,higher feature -> higher survival_target
vessels_H_original_firstorder_Variance_mean,vessels,H,firstorder,Variance,mean,0.001166,0.000496,0.001136,0.001197,0.425,427,386.0,111.0,461.0,0.0,0.3,0.206,0.001766,higher feature -> higher survival_target
lamina_E_original_firstorder_Variance_mean,lamina,E,firstorder,Variance,mean,0.001161,0.000414,0.001135,0.001186,0.357,428,371.0,131.8,461.0,0.0,0.2,0.063,0.343796,higher feature -> higher survival_target
immune_E_original_firstorder_Entropy_mean,immune,E,firstorder,Entropy,mean,0.00116,0.000461,0.001131,0.001189,0.398,429,382.5,108.9,461.0,0.0,0.1,0.11,0.097459,higher feature -> higher survival_target
immune_E_original_firstorder_Variance_mean,immune,E,firstorder,Variance,mean,0.001156,0.000365,0.001134,0.001179,0.316,430,364.0,147.9,459.0,0.0,0.0,0.0543,0.414768,higher feature -> higher survival_target
urothelium_E_original_firstorder_10Percentile_std,urothelium,E,firstorder,10Percentile,std,0.001154,0.00039,0.00113,0.001178,0.338,431,372.0,144.0,459.0,0.0,0.0,-0.0644,0.33281,higher feature -> lower survival_target
immune_E_original_firstorder_90Percentile_mean,immune,E,firstorder,90Percentile,mean,0.001153,0.000397,0.001129,0.001178,0.344,432,374.0,132.0,458.0,0.0,0.0,0.0861,0.19504,higher feature -> higher survival_target
immune_E_original_firstorder_MeanAbsoluteDeviation_mean,immune,E,firstorder,MeanAbsoluteDeviation,mean,0.001149,0.000386,0.001125,0.001173,0.336,433,378.0,144.9,459.0,0.0,0.1,0.0681,0.306004,higher feature -> higher survival_target
immune_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,immune,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001134,0.000315,0.001114,0.001153,0.278,434,369.0,169.9,457.0,0.0,0.0,0.0445,0.504183,higher feature -> higher survival_target
adipose_E_original_firstorder_Median_mean,adipose,E,firstorder,Median,mean,0.001125,0.000377,0.001101,0.001148,0.335,435,381.0,146.0,459.0,0.0,0.0,0.0957,0.149576,higher feature -> higher survival_target
lamina_E_original_firstorder_Skewness_std,lamina,E,firstorder,Skewness,std,0.001116,0.000471,0.001087,0.001145,0.422,436,395.0,126.0,462.0,0.0,0.5,-0.1194,0.072066,higher feature -> lower survival_target
immune_E_original_firstorder_RootMeanSquared_mean,immune,E,firstorder,RootMeanSquared,mean,0.001113,0.000418,0.001087,0.001139,0.375,437,391.0,132.0,461.0,0.0,0.2,0.0897,0.176924,higher feature -> higher survival_target
lamina_H_original_firstorder_Energy_std,lamina,H,firstorder,Energy,std,0.001106,0.000336,0.001085,0.001126,0.304,438,384.0,166.0,460.0,0.0,0.0,0.1312,0.047867,higher feature -> higher survival_target
lamina_H_original_firstorder_TotalEnergy_std,lamina,H,firstorder,TotalEnergy,std,0.001101,0.000329,0.00108,0.001121,0.299,439,385.5,172.9,460.0,0.0,0.0,0.1312,0.047867,higher feature -> higher survival_target
adipose_E_original_firstorder_Entropy_mean,adipose,E,firstorder,Entropy,mean,0.001096,0.000451,0.001068,0.001124,0.411,440,401.0,126.0,462.0,0.0,0.1,0.0847,0.20277,higher feature -> higher survival_target
vessels_E_original_firstorder_Entropy_mean,vessels,E,firstorder,Entropy,mean,0.001078,0.000451,0.00105,0.001106,0.418,441,409.0,133.0,463.0,0.0,0.3,0.1278,0.053881,higher feature -> higher survival_target
immune_E_original_firstorder_Mean_mean,immune,E,firstorder,Mean,mean,0.001073,0.000419,0.001047,0.001099,0.39,442,401.0,153.9,462.0,0.0,0.4,0.0903,0.174225,higher feature -> higher survival_target
adipose_E_original_firstorder_Variance_mean,adipose,E,firstorder,Variance,mean,0.001062,0.000325,0.001041,0.001082,0.306,443,394.0,167.9,460.0,0.0,0.1,-0.006,0.928184,higher feature -> lower survival_target
immune_E_original_firstorder_Median_mean,immune,E,firstorder,Median,mean,0.001061,0.000472,0.001032,0.001091,0.444,444,407.5,134.9,464.0,0.0,0.3,0.0832,0.210948,higher feature -> higher survival_target
immune_E_original_firstorder_TotalEnergy_mean,immune,E,firstorder,TotalEnergy,mean,0.001055,0.000451,0.001027,0.001083,0.427,445,410.0,143.0,463.0,0.0,0.4,0.0816,0.2199,higher feature -> higher survival_target
adipose_E_original_firstorder_MeanAbsoluteDeviation_mean,adipose,E,firstorder,MeanAbsoluteDeviation,mean,0.001052,0.000324,0.001032,0.001072,0.308,446,398.0,184.9,460.0,0.0,0.1,-0.0034,0.959669,higher feature -> lower survival_target
immune_E_original_firstorder_Energy_mean,immune,E,firstorder,Energy,mean,0.00105,0.000436,0.001023,0.001077,0.415,447,411.0,147.0,463.0,0.0,0.4,0.0816,0.2199,higher feature -> higher survival_target
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001045,0.000265,0.001028,0.001061,0.254,448,393.5,219.0,458.0,0.0,0.0,0.0654,0.325485,higher feature -> higher survival_target
vessels_E_original_firstorder_InterquartileRange_mean,vessels,E,firstorder,InterquartileRange,mean,0.001029,0.00027,0.001012,0.001045,0.263,449,399.0,218.9,459.0,0.0,0.0,0.0665,0.3174,higher feature -> higher survival_target
adipose_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,adipose,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001029,0.000328,0.001008,0.001049,0.319,450,403.0,189.0,461.0,0.0,0.2,-0.0033,0.960117,higher feature -> lower survival_target
vessels_E_original_firstorder_Variance_mean,vessels,E,firstorder,Variance,mean,0.000996,0.000246,0.000981,0.001011,0.247,451,405.0,231.9,460.0,0.0,0.0,0.0673,0.311631,higher feature -> higher survival_target
vessels_E_original_firstorder_MeanAbsoluteDeviation_mean,vessels,E,firstorder,MeanAbsoluteDeviation,mean,0.000994,0.000263,0.000977,0.00101,0.265,452,408.0,234.0,460.0,0.0,0.0,0.0854,0.19879,higher feature -> higher survival_target
adipose_E_original_firstorder_InterquartileRange_mean,adipose,E,firstorder,InterquartileRange,mean,0.000979,0.000309,0.00096,0.000998,0.316,453,416.0,198.0,462.0,0.0,0.1,-0.0018,0.977888,higher feature -> lower survival_target
adipose_E_original_firstorder_90Percentile_mean,adipose,E,firstorder,90Percentile,mean,0.000947,0.000338,0.000926,0.000968,0.357,454,427.0,199.0,464.0,0.0,0.2,0.0297,0.655424,higher feature -> higher survival_target
vessels_E_original_firstorder_Median_mean,vessels,E,firstorder,Median,mean,0.00094,0.000335,0.00092,0.000961,0.356,455,431.0,185.8,464.0,0.0,0.0,0.0718,0.280244,higher feature -> higher survival_target
vessels_E_original_firstorder_Mean_mean,vessels,E,firstorder,Mean,mean,0.000935,0.000357,0.000913,0.000957,0.382,456,434.0,190.9,464.0,0.0,0.1,0.094,0.157276,higher feature -> higher survival_target
vessels_E_original_firstorder_90Percentile_mean,vessels,E,firstorder,90Percentile,mean,0.000899,0.000277,0.000882,0.000916,0.308,457,437.0,249.9,463.0,0.0,0.1,0.1005,0.130295,higher feature -> higher survival_target
adipose_E_original_firstorder_Mean_mean,adipose,E,firstorder,Mean,mean,0.000891,0.000263,0.000875,0.000907,0.295,458,438.0,236.9,463.0,0.0,0.0,0.0635,0.33963,higher feature -> higher survival_target
vessels_E_original_firstorder_Energy_mean,vessels,E,firstorder,Energy,mean,0.000887,0.000291,0.000869,0.000905,0.328,459,439.0,234.9,464.0,0.0,0.0,0.0743,0.264026,higher feature -> higher survival_target
vessels_E_original_firstorder_TotalEnergy_mean,vessels,E,firstorder,TotalEnergy,mean,0.000885,0.000286,0.000868,0.000903,0.323,460,439.0,226.9,464.0,0.0,0.0,0.0743,0.264026,higher feature -> higher survival_target
adipose_E_original_firstorder_Energy_mean,adipose,E,firstorder,Energy,mean,0.000849,0.000242,0.000834,0.000864,0.286,461,443.5,249.9,464.0,0.0,0.0,0.0352,0.596684,higher feature -> higher survival_target
adipose_E_original_firstorder_TotalEnergy_mean,adipose,E,firstorder,TotalEnergy,mean,0.000848,0.000241,0.000833,0.000863,0.285,462,444.0,261.0,464.0,0.0,0.0,0.0352,0.596684,higher feature -> higher survival_target
adipose_E_original_firstorder_RootMeanSquared_mean,adipose,E,firstorder,RootMeanSquared,mean,0.000838,0.000239,0.000823,0.000853,0.285,463,446.0,254.0,464.0,0.0,0.0,0.0427,0.520787,higher feature -> higher survival_target
vessels_E_original_firstorder_RootMeanSquared_mean,vessels,E,firstorder,RootMeanSquared,mean,0.000832,0.000261,0.000816,0.000848,0.314,464,447.0,266.9,464.0,0.0,0.0,0.0917,0.167752,higher feature -> higher survival_target
vessels_E_original_firstorder_Range_mean,vessels,E,firstorder,Range,mean,0.000337,0.000275,0.00032,0.000354,0.814,465,466.0,366.8,468.0,0.0,0.0,0.2002,0.002385,higher feature -> higher survival_target
vessels_E_original_firstorder_Range_std,vessels,E,firstorder,Range,std,0.000333,0.000263,0.000317,0.00035,0.79,466,466.0,372.9,468.0,0.0,0.0,-0.2002,0.002385,higher feature -> lower survival_target
vessels_E_original_firstorder_Maximum_mean,vessels,E,firstorder,Maximum,mean,0.000332,0.00026,0.000316,0.000348,0.782,467,466.0,384.9,468.0,0.0,0.0,0.2002,0.002385,higher feature -> higher survival_target
vessels_E_original_firstorder_Maximum_std,vessels,E,firstorder,Maximum,std,0.000331,0.000266,0.000315,0.000348,0.802,468,466.0,373.9,468.0,0.0,0.0,-0.2002,0.002385,higher feature -> lower survival_target
urothelium_H_original_firstorder_Maximum_std,urothelium,H,firstorder,Maximum,std,4e-06,1.2e-05,3e-06,5e-06,3.198,469,479.0,469.0,503.0,0.0,0.0,-0.0825,0.214791,higher feature -> lower survival_target
tumor_E_original_firstorder_Range_std,tumor,E,firstorder,Range,std,4e-06,1.4e-05,3e-06,5e-06,3.732,470,492.0,469.0,504.0,0.0,0.0,-0.1124,0.090268,higher feature -> lower survival_target
urothelium_H_original_firstorder_Range_mean,urothelium,H,firstorder,Range,mean,4e-06,1.1e-05,3e-06,4e-06,2.849,471,480.0,469.0,503.0,0.0,0.0,0.0825,0.214791,higher feature -> higher survival_target
tumor_E_original_firstorder_Maximum_mean,tumor,E,firstorder,Maximum,mean,4e-06,1.3e-05,3e-06,4e-06,3.567,472,495.0,469.0,504.0,0.0,0.0,0.1124,0.090268,higher feature -> higher survival_target
tumor_E_original_firstorder_Maximum_std,tumor,E,firstorder,Maximum,std,4e-06,1.3e-05,3e-06,4e-06,3.782,473,494.0,469.0,504.0,0.0,0.0,-0.1124,0.090268,higher feature -> lower survival_target
urothelium_H_original_firstorder_Maximum_mean,urothelium,H,firstorder,Maximum,mean,3e-06,1e-05,3e-06,4e-06,2.84,474,481.0,469.0,503.0,0.0,0.0,0.0825,0.214791,higher feature -> higher survival_target
urothelium_H_original_firstorder_Range_std,urothelium,H,firstorder,Range,std,3e-06,8e-06,3e-06,4e-06,2.399,475,480.0,469.0,503.0,0.0,0.0,-0.0825,0.214791,higher feature -> lower survival_target
tumor_E_original_firstorder_Range_mean,tumor,E,firstorder,Range,mean,3e-06,1.2e-05,3e-06,4e-06,3.445,476,494.5,469.0,504.0,0.0,0.0,0.1124,0.090268,higher feature -> higher survival_target
adipose_E_original_firstorder_Maximum_std,adipose,E,firstorder,Maximum,std,2e-06,6e-06,2e-06,3e-06,2.618,477,479.0,469.0,501.0,0.0,0.0,-0.0912,0.170083,higher feature -> lower survival_target
adipose_E_original_firstorder_Maximum_mean,adipose,E,firstorder,Maximum,mean,2e-06,6e-06,2e-06,3e-06,2.601,478,479.0,469.0,502.0,0.0,0.0,0.0912,0.170083,higher feature -> higher survival_target
adipose_E_original_firstorder_Range_mean,adipose,E,firstorder,Range,mean,2e-06,6e-06,2e-06,2e-06,2.734,479,479.0,469.0,500.0,0.0,0.0,0.0912,0.170083,higher feature -> higher survival_target
adipose_E_original_firstorder_Range_std,adipose,E,firstorder,Range,std,2e-06,6e-06,2e-06,2e-06,2.787,480,479.0,469.0,500.0,0.0,0.0,-0.0912,0.170083,higher feature -> lower survival_target
lamina_E_original_firstorder_Range_mean,lamina,E,firstorder,Range,mean,1e-06,4e-06,1e-06,2e-06,2.484,481,483.0,469.0,503.0,0.0,0.0,0.0083,0.901245,higher feature -> higher survival_target
lamina_E_original_firstorder_Maximum_mean,lamina,E,firstorder,Maximum,mean,1e-06,4e-06,1e-06,2e-06,2.658,482,482.0,469.0,502.0,0.0,0.0,0.0083,0.901245,higher feature -> higher survival_target
lamina_E_original_firstorder_Maximum_std,lamina,E,firstorder,Maximum,std,1e-06,3e-06,1e-06,2e-06,2.62,483,482.0,469.0,503.0,0.0,0.0,-0.0083,0.901245,higher feature -> lower survival_target
lamina_E_original_firstorder_Range_std,lamina,E,firstorder,Range,std,1e-06,3e-06,1e-06,1e-06,2.57,484,482.0,469.0,504.0,0.0,0.0,-0.0083,0.901245,higher feature -> lower survival_target
vessels_H_original_firstorder_Range_mean,vessels,H,firstorder,Range,mean,1e-06,2e-06,1e-06,1e-06,3.323,485,500.0,471.0,504.0,0.0,0.0,0.043,0.518244,higher feature -> higher survival_target
vessels_H_original_firstorder_Maximum_std,vessels,H,firstorder,Maximum,std,1e-06,2e-06,1e-06,1e-06,3.312,486,496.0,470.0,504.0,0.0,0.0,-0.0435,0.512999,higher feature -> lower survival_target
vessels_H_original_firstorder_Range_std,vessels,H,firstorder,Range,std,1e-06,2e-06,1e-06,1e-06,3.598,487,499.0,470.0,504.0,0.0,0.0,-0.0435,0.512999,higher feature -> lower survival_target
vessels_H_original_firstorder_Maximum_mean,vessels,H,firstorder,Maximum,mean,1e-06,2e-06,0.0,1e-06,3.393,488,495.5,471.0,504.0,0.0,0.0,0.043,0.518244,higher feature -> higher survival_target
necrosis_E_original_firstorder_Range_mean,necrosis,E,firstorder,Range,mean,0.0,3e-06,-0.0,0.0,21.478,489,485.0,473.0,499.0,0.0,0.0,-0.0449,0.500173,higher feature -> lower survival_target
necrosis_E_original_firstorder_Range_std,necrosis,E,firstorder,Range,std,0.0,2e-06,-0.0,0.0,24.62,490,485.0,473.0,499.0,0.0,0.0,0.0449,0.500173,higher feature -> higher survival_target
necrosis_E_original_firstorder_Maximum_mean,necrosis,E,firstorder,Maximum,mean,0.0,1e-06,-0.0,0.0,19.774,491,484.0,473.0,498.0,0.0,0.0,-0.0449,0.500173,higher feature -> lower survival_target
